iso3,year,measure,unit,age_group,sex,best,lo,hi,analysed
FSM,2020,inc,num,a,f,32.6760054925427,21.3779331862051,43.9740777988804,TRUE
FSM,2020,inc,num,a,a,85.8912144375409,64.2996408186264,107.482788056455,TRUE
GAB,2020,inc,num,,m,478.580067811289,0,1137.21032758584,TRUE
GAB,2020,inc,num,,f,396.936542737819,0,943.207555346116,TRUE
GAB,2020,inc,num,,m,331.956845498559,0,788.801662259434,TRUE
GAB,2020,inc,num,,f,341.89565434609,0,812.418433674516,TRUE
GAB,2020,inc,num,,m,780.046431035912,0,1853.55997258185,TRUE
GAB,2020,inc,num,,f,472.961230704734,0,1123.85874857875,TRUE
GAB,2020,inc,num,,m,1494.91569091244,0,3552.24481109415,TRUE
GAB,2020,inc,num,,f,892.831057990837,0,2121.56077577583,TRUE
GAB,2020,inc,num,,m,1672.4522467335,0,3974.11028018289,TRUE
GAB,2020,inc,num,,f,888.251266273242,0,2110.67819459509,TRUE
GAB,2020,inc,num,,m,1098.76842876308,0,2610.91275808701,TRUE
GAB,2020,inc,num,,f,576.044279527893,0,1368.80649213367,TRUE
GAB,2020,inc,num,,m,619.558491949828,0,1472.20572476218,TRUE
GAB,2020,inc,num,,f,384.953062915884,0,914.732200999988,TRUE
GAB,2020,inc,num,,m,608.241762182928,0,1445.3147135584,TRUE
GAB,2020,inc,num,,f,463.126493570468,0,1100.48927418897,TRUE
GAB,2020,inc,num,15plus,m,7084.51996488753,3260.9710652631,10908.068864512,TRUE
GAB,2020,inc,num,15plus,f,4416.99958806697,2033.12403992838,6800.87513620555,TRUE
GAB,2020,inc,num,15plus,a,11501.5195529545,6995.70233331141,16007.3367725976,TRUE
GAB,2020,inc,num,a,m,7084.51996488753,3260.9710652631,10908.068864512,TRUE
GAB,2020,inc,num,a,f,4416.99958806697,2033.12403992838,6800.87513620555,TRUE
GAB,2020,inc,num,a,a,11501.5195529545,6995.70233331141,16007.3367725976,TRUE
GBR,2020,inc,num,,m,37.1170553825878,18.1379313557829,56.0961794093927,TRUE
GBR,2020,inc,num,,f,30.7823045585859,15.0423389275205,46.5222701896513,TRUE
GBR,2020,inc,num,,m,35.3579624066535,17.2783182394659,53.4376065738412,TRUE
GBR,2020,inc,num,,f,36.4238673544234,17.7991922844342,55.0485424244126,TRUE
GBR,2020,inc,num,,m,359.563276109874,175.707203950256,543.419348269491,TRUE
GBR,2020,inc,num,,f,245.001128580518,119.72430481022,370.277952350816,TRUE
GBR,2020,inc,num,,m,611.862205369051,298.997713201893,924.726697536209,TRUE
GBR,2020,inc,num,,f,440.826196800477,215.417823827393,666.234569773562,TRUE
GBR,2020,inc,num,,m,579.367067325058,283.118366708391,875.615767941726,TRUE
GBR,2020,inc,num,,f,402.289575318621,196.586195404369,607.992955232873,TRUE
GBR,2020,inc,num,,m,460.969386178642,225.261163566005,696.677608791279,TRUE
GBR,2020,inc,num,,f,298.696510379025,145.963540092897,451.429480665153,TRUE
GBR,2020,inc,num,,m,349.888855618361,170.979620552992,528.798090683729,TRUE
GBR,2020,inc,num,,f,209.516144303622,102.38391499909,316.648373608154,TRUE
GBR,2020,inc,num,,m,416.762444092379,203.658628754317,629.866259430442,TRUE
GBR,2020,inc,num,,f,298.326020222121,145.782493267802,450.86954717644,TRUE
GBR,2020,inc,num,15plus,m,2850.88825248261,2256.50101992991,3445.27548503531,TRUE
GBR,2020,inc,num,15plus,f,1961.86174751739,1552.82937883637,2370.89411619842,TRUE
GBR,2020,inc,num,15plus,a,4812.75,4091.22130282263,5534.27869717737,TRUE
GBR,2020,inc,num,a,m,2850.88825248261,2256.50101992991,3445.27548503531,TRUE
GBR,2020,inc,num,a,f,1961.86174751739,1552.82937883637,2370.89411619842,TRUE
GBR,2020,inc,num,a,a,4812.75,4091.22130282263,5534.27869717737,TRUE
GEO,2020,inc,num,,m,35.228550053139,14.7310498636366,55.7260502426414,TRUE
GEO,2020,inc,num,,f,29.2271616405959,12.2215298344878,46.2327934467039,TRUE
GEO,2020,inc,num,,m,39.7090249646385,16.6045899109708,62.8134600183062,TRUE
GEO,2020,inc,num,,f,40.9096700675747,17.1066475560685,64.7126925790809,TRUE
GEO,2020,inc,num,,m,213.568164949549,89.3049325734837,337.831397325613,TRUE
GEO,2020,inc,num,,f,147.697137343422,61.7605292196372,233.633745467208,TRUE
GEO,2020,inc,num,,m,301.878349678406,126.232417035531,477.52428232128,TRUE
GEO,2020,inc,num,,f,236.775981174622,99.0094335399436,374.5425288093,TRUE
GEO,2020,inc,num,,m,337.847915969199,141.273327711781,534.422504226617,TRUE
GEO,2020,inc,num,,f,135.019574072247,56.459322771589,213.579825372905,TRUE
GEO,2020,inc,num,,m,351.658464638446,147.048299454416,556.268629822477,TRUE
GEO,2020,inc,num,,f,100.841442649363,42.1675123656263,159.5153729331,TRUE
GEO,2020,inc,num,,m,332.362231888569,138.979452840235,525.745010936904,TRUE
GEO,2020,inc,num,,f,101.672465658798,42.5150101017335,160.829921215861,TRUE
GEO,2020,inc,num,,m,191.1595323463,79.93461549383,302.384449198771,TRUE
GEO,2020,inc,num,,f,153.925186902294,64.3648290976209,243.485544706966,TRUE
GEO,2020,inc,num,15plus,m,1803.41223448825,1382.54395540056,2224.28051357594,TRUE
GEO,2020,inc,num,15plus,f,946.068619508916,725.281456054537,1166.8557829633,TRUE
GEO,2020,inc,num,15plus,a,2749.48085399716,2274.21558081968,3224.74612717464,TRUE
GEO,2020,inc,num,a,m,1803.41223448825,1382.54395540056,2224.28051357594,TRUE
GEO,2020,inc,num,a,f,946.068619508916,725.281456054537,1166.8557829633,TRUE
GEO,2020,inc,num,a,a,2749.48085399716,2274.21558081968,3224.74612717464,TRUE
GHA,2020,inc,num,,m,1908.21888346266,0,6236.70524186298,TRUE
GHA,2020,inc,num,,f,1582.76519911123,0,5173.01243556657,TRUE
GHA,2020,inc,num,,m,1426.63483790202,0,4662.72556512091,TRUE
GHA,2020,inc,num,,f,1469.35524425359,0,4802.35031390439,TRUE
GHA,2020,inc,num,,m,3658.32934989381,0,11956.6586572825,TRUE
GHA,2020,inc,num,,f,2445.49265379294,0,7992.69779008359,TRUE
GHA,2020,inc,num,,m,4707.23327455912,0,15384.8317363059,TRUE
GHA,2020,inc,num,,f,3153.02796612778,0,10305.1626909835,TRUE
GHA,2020,inc,num,,m,4786.99695790334,0,15645.5264534237,TRUE
GHA,2020,inc,num,,f,3249.38825449301,0,10620.1007312488,TRUE
GHA,2020,inc,num,,m,3772.83619367342,0,12330.9057832378,TRUE
GHA,2020,inc,num,,f,2604.03981809071,0,8510.88359110873,TRUE
GHA,2020,inc,num,,m,2891.08406824179,0,9449.04136487282,TRUE
GHA,2020,inc,num,,f,2116.19909931975,0,6916.45498843604,TRUE
GHA,2020,inc,num,,m,2064.33252442773,0,6746.93746489095,TRUE
GHA,2020,inc,num,,f,1689.00014500755,0,5520.2241992078,TRUE
GHA,2020,inc,num,15plus,m,25215.6660900639,3790.97831343435,46640.3538666934,TRUE
GHA,2020,inc,num,15plus,f,18309.2683801966,2752.65539749216,33865.8813629009,TRUE
GHA,2020,inc,num,15plus,a,43524.9344702604,17048.0491961255,70001.8197443954,TRUE
GHA,2020,inc,num,a,m,25215.6660900639,3790.97831343435,46640.3538666934,TRUE
GHA,2020,inc,num,a,f,18309.2683801966,2752.65539749216,33865.8813629009,TRUE
GHA,2020,inc,num,a,a,43524.9344702604,17048.0491961255,70001.8197443954,TRUE
GIN,2020,inc,num,,m,538.426142009495,0,1274.99163872382,TRUE
GIN,2020,inc,num,,f,446.917292231227,0,1058.29893152895,TRUE
GIN,2020,inc,num,,m,594.903661825785,0,1408.73025192131,TRUE
GIN,2020,inc,num,,f,612.268544268408,0,1449.85024627957,TRUE
GIN,2020,inc,num,,m,2392.04031831909,0,5664.34496282929,TRUE
GIN,2020,inc,num,,f,1750.1177155369,0,4144.27398670517,TRUE
GIN,2020,inc,num,,m,3313.69346912926,0,7846.81711527858,TRUE
GIN,2020,inc,num,,f,2026.81844586674,0,4799.50056296806,TRUE
GIN,2020,inc,num,,m,2580.14640787909,0,6109.77967089703,TRUE
GIN,2020,inc,num,,f,1584.84747461819,0,3752.9145060626,TRUE
GIN,2020,inc,num,,m,1853.09447139151,0,4388.12266427405,TRUE
GIN,2020,inc,num,,f,1145.36436472402,0,2712.21969807252,TRUE
GIN,2020,inc,num,,m,1261.81999940778,0,2987.98632402035,TRUE
GIN,2020,inc,num,,f,921.493373705535,0,2182.09380070041,TRUE
GIN,2020,inc,num,,m,1154.74736947006,0,2734.43862777131,TRUE
GIN,2020,inc,num,,f,859.335526424268,0,2034.90418752726,TRUE
GIN,2020,inc,num,15plus,m,13688.8718394321,6236.00590061178,21141.7377782523,TRUE
GIN,2020,inc,num,15plus,f,9347.1627373753,4258.12752635642,14436.1979483942,TRUE
GIN,2020,inc,num,15plus,a,23036.0345768074,14011.4298718345,32060.6392817802,TRUE
GIN,2020,inc,num,a,m,13688.8718394321,6236.00590061178,21141.7377782523,TRUE
GIN,2020,inc,num,a,f,9347.1627373753,4258.12752635642,14436.1979483942,TRUE
GIN,2020,inc,num,a,a,23036.0345768074,14011.4298718345,32060.6392817802,TRUE
GMB,2020,inc,num,,m,96.0214790355087,10.6656914179533,181.377266653064,TRUE
GMB,2020,inc,num,,f,79.6430436122794,8.84643868525546,150.439648539303,TRUE
GMB,2020,inc,num,,m,96.1514299281498,10.6801258563136,181.622733999986,TRUE
GMB,2020,inc,num,,f,99.0170603608818,10.9984289091348,187.035691812629,TRUE
GMB,2020,inc,num,,m,540.558765187549,60.0431595167185,1021.07437085838,TRUE
GMB,2020,inc,num,,f,176.86372861759,19.6453332255617,334.082124009618,TRUE
GMB,2020,inc,num,,m,565.221985528227,62.7826538482876,1067.66131720817,TRUE
GMB,2020,inc,num,,f,203.626755020571,22.6180658255164,384.635444215625,TRUE
GMB,2020,inc,num,,m,543.488807294613,60.368617167126,1026.6089974221,TRUE
GMB,2020,inc,num,,f,199.539927413971,22.1641169531579,376.915737874784,TRUE
GMB,2020,inc,num,,m,383.520909720885,42.6000069620155,724.441812479755,TRUE
GMB,2020,inc,num,,f,143.934571541,15.9876908776205,271.88145220438,TRUE
GMB,2020,inc,num,,m,230.329855455574,25.584142082653,435.075568828495,TRUE
GMB,2020,inc,num,,f,83.535964333576,9.27884913701023,157.793079530142,TRUE
GMB,2020,inc,num,,m,197.898202695188,21.9817605739431,373.814644816433,TRUE
GMB,2020,inc,num,,f,69.2897204684453,7.6964319272711,130.883009009619,TRUE
GMB,2020,inc,num,15plus,m,2653.19143484569,1702.05895388087,3604.32391581052,TRUE
GMB,2020,inc,num,15plus,f,1055.45077136831,677.086248732137,1433.81529400449,TRUE
GMB,2020,inc,num,15plus,a,3708.64220621401,2685.01497507173,4732.26943735629,TRUE
GMB,2020,inc,num,a,m,2653.19143484569,1702.05895388087,3604.32391581052,TRUE
GMB,2020,inc,num,a,f,1055.45077136831,677.086248732137,1433.81529400449,TRUE
GMB,2020,inc,num,a,a,3708.64220621401,2685.01497507173,4732.26943735629,TRUE
GNB,2020,inc,num,,m,273.463717933245,0,649.489273870343,TRUE
GNB,2020,inc,num,,f,226.82249886201,0,538.714170920858,TRUE
GNB,2020,inc,num,,m,203.483980775843,0,483.2840857909,TRUE
GNB,2020,inc,num,,f,209.573239506344,0,497.746363496958,TRUE
GNB,2020,inc,num,,m,665.100698388911,0,1579.64563969221,TRUE
GNB,2020,inc,num,,f,384.410667911218,0,912.993531487849,TRUE
GNB,2020,inc,num,,m,1031.97627728817,0,2450.99250479336,TRUE
GNB,2020,inc,num,,f,591.99984180359,0,1406.02764524042,TRUE
GNB,2020,inc,num,,m,895.030138954007,0,2125.73894421787,TRUE
GNB,2020,inc,num,,f,516.779903349729,0,1227.37673104896,TRUE
GNB,2020,inc,num,,m,580.277582693644,0,1378.18672500801,TRUE
GNB,2020,inc,num,,f,341.624508904631,0,811.374378662344,TRUE
GNB,2020,inc,num,,m,375.215087480509,0,891.153592713173,TRUE
GNB,2020,inc,num,,f,247.656730106966,0,588.196456268257,TRUE
GNB,2020,inc,num,,m,310.42842770102,0,737.282209208699,TRUE
GNB,2020,inc,num,,f,255.240832394759,0,606.209058177879,TRUE
GNB,2020,inc,num,15plus,m,4334.97591121535,1989.1401642068,6680.81165822389,TRUE
GNB,2020,inc,num,15plus,f,2774.10822283925,1272.92289482615,4275.29355085234,TRUE
GNB,2020,inc,num,15plus,a,7109.08413405459,4324.03427076939,9894.13399733979,TRUE
GNB,2020,inc,num,a,m,4334.97591121535,1989.1401642068,6680.81165822389,TRUE
GNB,2020,inc,num,a,f,2774.10822283925,1272.92289482615,4275.29355085234,TRUE
GNB,2020,inc,num,a,a,7109.08413405459,4324.03427076939,9894.13399733979,TRUE
GNQ,2020,inc,num,,m,128.637920115181,0,294.355583704605,TRUE
GNQ,2020,inc,num,,f,106.692841264464,0,244.139780395887,TRUE
GNQ,2020,inc,num,,m,98.6193477473797,0,225.665617453663,TRUE
GNQ,2020,inc,num,,f,101.575655559565,0,232.430385656439,TRUE
GNQ,2020,inc,num,,m,291.09795000641,0,666.104574083816,TRUE
GNQ,2020,inc,num,,f,226.917594396394,0,519.243943711064,TRUE
GNQ,2020,inc,num,,m,665.893937368694,0,1523.73109300908,TRUE
GNQ,2020,inc,num,,f,368.904779391908,0,844.145968561166,TRUE
GNQ,2020,inc,num,,m,585.4792092917,0,1339.72217712832,TRUE
GNQ,2020,inc,num,,f,305.118189186294,0,698.186371455677,TRUE
GNQ,2020,inc,num,,m,273.050329874965,0,624.807126538692,TRUE
GNQ,2020,inc,num,,f,170.058618274997,0,389.136452155897,TRUE
GNQ,2020,inc,num,,m,155.940925489969,0,356.831656675854,TRUE
GNQ,2020,inc,num,,f,119.283986967629,0,272.951456141627,TRUE
GNQ,2020,inc,num,,m,137.795201941375,0,315.309724090918,TRUE
GNQ,2020,inc,num,,f,121.339725639981,0,277.655497969281,TRUE
GNQ,2020,inc,num,15plus,m,2336.51482183567,1070.09345310342,3602.93619056793,TRUE
GNQ,2020,inc,num,15plus,f,1519.89139068123,696.090523970417,2343.69225739205,TRUE
GNQ,2020,inc,num,15plus,a,3856.4062125169,2345.62133333153,5367.19109170228,TRUE
GNQ,2020,inc,num,a,m,2336.51482183567,1070.09345310342,3602.93619056793,TRUE
GNQ,2020,inc,num,a,f,1519.89139068123,696.090523970417,2343.69225739205,TRUE
GNQ,2020,inc,num,a,a,3856.4062125169,2345.62133333153,5367.19109170228,TRUE
GRC,2020,inc,num,0-4,m,3.26813808660863,1.80181119341535,4.73446497980191,TRUE
GRC,2020,inc,num,0-4,f,4.35751744881151,2.4024149245538,6.31261997306921,TRUE
GRC,2020,inc,num,15-24,m,87.1503489762301,48.0482984910761,126.252399461384,TRUE
GRC,2020,inc,num,15-24,f,13.0725523464345,7.20724477366141,18.9378599192076,TRUE
GRC,2020,inc,num,25-34,m,66.4521410943755,36.6368275994455,96.2674545893054,TRUE
GRC,2020,inc,num,25-34,f,25.0557253306662,13.8138858161844,36.297564845148,TRUE
GRC,2020,inc,num,35-44,m,47.9326919369266,26.4265641700918,69.4388197037613,TRUE
GRC,2020,inc,num,35-44,f,9.80441425982589,5.40543358024606,14.2033949394057,TRUE
GRC,2020,inc,num,45-54,m,35.9495189526949,19.8199231275689,52.079114777821,TRUE
GRC,2020,inc,num,45-54,f,15.2513110708403,8.40845223593831,22.0941699057422,TRUE
GRC,2020,inc,num,55-64,m,34.860139590492,19.2193193964304,50.5009597845537,TRUE
GRC,2020,inc,num,55-64,f,8.71503489762301,4.80482984910761,12.6252399461384,TRUE
GRC,2020,inc,num,5-14,m,4.35751744881151,2.4024149245538,6.31261997306921,TRUE
GRC,2020,inc,num,5-14,f,5.44689681101438,3.00301865569225,7.89077496633651,TRUE
GRC,2020,inc,num,65plus,m,74.0777966297956,40.8410537174146,107.314539542177,TRUE
GRC,2020,inc,num,65plus,f,37.0388983148978,20.4205268587073,53.6572697710883,TRUE
GRC,2020,inc,num,0-14,m,7.62565553542013,6.13811296142319,9.11319810941708,TRUE
GRC,2020,inc,num,0-14,f,9.80441425982589,7.89185952182981,11.716968997822,TRUE
GRC,2020,inc,num,15plus,m,346.422637180515,278.845703104653,413.999571256376,TRUE
GRC,2020,inc,num,15plus,f,108.937936220288,87.6873280203312,130.188544420244,TRUE
GRC,2020,inc,num,0-14,a,17.430069795246,14.7189109835777,20.1412286069143,TRUE
GRC,2020,inc,num,15plus,a,455.360573400802,384.531549445968,526.189597355637,TRUE
GRC,2020,inc,num,a,m,354.048292715935,286.846242774154,421.250342657715,TRUE
GRC,2020,inc,num,a,f,118.742350480114,96.2038168073318,141.280884152895,TRUE
GRC,2020,inc,num,a,a,472.790643196048,401.909750026615,543.671536365482,TRUE
GRD,2020,inc,num,0-4,m,0,0,0,TRUE
GRD,2020,inc,num,0-4,f,0,0,0,TRUE
GRD,2020,inc,num,15-24,m,0,0,0,TRUE
GRD,2020,inc,num,15-24,f,0,0,0,TRUE
GRD,2020,inc,num,25-34,m,0,0,0,TRUE
GRD,2020,inc,num,25-34,f,0,0,0,TRUE
GRD,2020,inc,num,35-44,m,0,0,0,TRUE
GRD,2020,inc,num,35-44,f,3.06130324999775,2.59357803181037,3.52902846818514,TRUE
GRD,2020,inc,num,45-54,m,0,0,0,TRUE
GRD,2020,inc,num,45-54,f,0,0,0,TRUE
GRD,2020,inc,num,55-64,m,0,0,0,TRUE
GRD,2020,inc,num,55-64,f,0,0,0,TRUE
GRD,2020,inc,num,5-14,m,0,0,0,TRUE
GRD,2020,inc,num,5-14,f,0,0,0,TRUE
GRD,2020,inc,num,65plus,m,0,0,0,TRUE
GRD,2020,inc,num,65plus,f,0,0,0,TRUE
GRD,2020,inc,num,0-14,m,0,0,0,TRUE
GRD,2020,inc,num,0-14,f,0,0,0,TRUE
GRD,2020,inc,num,15plus,m,0,0,0,TRUE
GRD,2020,inc,num,15plus,f,3.06130324999775,2.59357803181037,3.52902846818514,TRUE
GRD,2020,inc,num,0-14,a,0,0,0,TRUE
GRD,2020,inc,num,15plus,a,3.06130324999775,2.59357803181037,3.52902846818514,TRUE
GRD,2020,inc,num,a,m,0,0,0,TRUE
GRD,2020,inc,num,a,f,3.06130324999775,2.59357803181037,3.52902846818514,TRUE
GRD,2020,inc,num,a,a,3.06130324999775,2.59357803181037,3.52902846818514,TRUE
GRL,2020,inc,num,0-4,m,0,0,0,TRUE
GRL,2020,inc,num,0-4,f,1.15,0.616552450348462,1.68344754965154,TRUE
GRL,2020,inc,num,15-24,m,4.6,2.46620980139385,6.73379019860615,TRUE
GRL,2020,inc,num,15-24,f,14.95,8.01518185453,21.88481814547,TRUE
GRL,2020,inc,num,25-34,m,12.65,6.78207695383308,18.5179230461669,TRUE
GRL,2020,inc,num,25-34,f,3.45,1.84965735104539,5.05034264895462,TRUE
GRL,2020,inc,num,35-44,m,3.45,1.84965735104539,5.05034264895462,TRUE
GRL,2020,inc,num,35-44,f,4.6,2.46620980139385,6.73379019860615,TRUE
GRL,2020,inc,num,45-54,m,4.6,2.46620980139385,6.73379019860615,TRUE
GRL,2020,inc,num,45-54,f,6.9,3.69931470209077,10.1006852979092,TRUE
GRL,2020,inc,num,55-64,m,9.2,4.93241960278769,13.4675803972123,TRUE
GRL,2020,inc,num,55-64,f,2.3,1.23310490069692,3.36689509930308,TRUE
GRL,2020,inc,num,5-14,m,3.45,1.84965735104539,5.05034264895462,TRUE
GRL,2020,inc,num,5-14,f,1.15,0.616552450348462,1.68344754965154,TRUE
GRL,2020,inc,num,65plus,m,11.5,6.16552450348462,16.8344754965154,TRUE
GRL,2020,inc,num,65plus,f,1.15,0.616552450348462,1.68344754965154,TRUE
GRL,2020,inc,num,0-14,m,3.45,2.67736617968467,4.22263382031533,TRUE
GRL,2020,inc,num,0-14,f,2.3,1.78491078645645,2.81508921354355,TRUE
GRL,2020,inc,num,15plus,m,46,35.698215729129,56.3017842708711,TRUE
GRL,2020,inc,num,15plus,f,33.35,25.8812064036185,40.8187935963815,TRUE
GRL,2020,inc,num,0-14,a,5.75,4.82790982162843,6.67209017837157,TRUE
GRL,2020,inc,num,15plus,a,79.35,66.6251555384724,92.0748444615276,TRUE
GRL,2020,inc,num,a,m,49.45,39.100841588924,59.7991584110761,TRUE
GRL,2020,inc,num,a,f,35.65,28.1889788199219,43.1110211800781,TRUE
GRL,2020,inc,num,a,a,85.1,72.3417902169968,97.8582097830033,TRUE
GTM,2020,inc,num,,m,139.408164123465,11.8398239847604,266.97650426217,TRUE
GTM,2020,inc,num,,f,115.639178335155,9.82114301439322,221.457213655918,TRUE
GTM,2020,inc,num,,m,127.124437492511,10.7965768973185,243.452298087703,TRUE
GTM,2020,inc,num,,f,130.909497196642,11.1180389935343,250.700955399749,TRUE
GTM,2020,inc,num,,m,503.55172393255,42.7662455500374,964.337202315062,TRUE
GTM,2020,inc,num,,f,306.561690410609,26.0360394081201,587.087341413098,TRUE
GTM,2020,inc,num,,m,584.223416025383,49.6176278986782,1118.82920415209,TRUE
GTM,2020,inc,num,,f,360.481012013992,30.6153643076027,690.346659720381,TRUE
GTM,2020,inc,num,,m,487.057745194729,41.365425115366,932.750065274092,TRUE
GTM,2020,inc,num,,f,337.963564344708,28.7029754696415,647.224153219774,TRUE
GTM,2020,inc,num,,m,378.841020792305,32.1746651825598,725.50737640205,TRUE
GTM,2020,inc,num,,f,278.523446804133,23.6547737826112,533.392119825656,TRUE
GTM,2020,inc,num,,m,311.163167436367,26.4268391751024,595.899495697631,TRUE
GTM,2020,inc,num,,f,255.282328230193,21.6809241529676,488.883732307418,TRUE
GTM,2020,inc,num,,m,307.725101152215,26.13484695278,589.31535535165,TRUE
GTM,2020,inc,num,,f,192.824821539294,16.3764580164483,369.273185062139,TRUE
GTM,2020,inc,num,15plus,m,2839.09477614952,1845.51279236291,3832.67675993614,TRUE
GTM,2020,inc,num,15plus,f,1978.18553887473,1285.89110456253,2670.47997318692,TRUE
GTM,2020,inc,num,15plus,a,4817.28031502425,3606.29858837228,6028.26204167622,TRUE
GTM,2020,inc,num,a,m,2839.09477614952,1845.51279236291,3832.67675993614,TRUE
GTM,2020,inc,num,a,f,1978.18553887473,1285.89110456253,2670.47997318692,TRUE
GTM,2020,inc,num,a,a,4817.28031502425,3606.29858837228,6028.26204167622,TRUE
GUM,2020,inc,num,0-4,m,0,0,0,TRUE
GUM,2020,inc,num,0-4,f,0,0,0,TRUE
GUM,2020,inc,num,15-24,m,2.3,1.34884995636024,3.25115004363976,TRUE
GUM,2020,inc,num,15-24,f,1.15,0.674424978180122,1.62557502181988,TRUE
GUM,2020,inc,num,25-34,m,11.5,6.74424978180122,16.2557502181988,TRUE
GUM,2020,inc,num,25-34,f,1.15,0.674424978180122,1.62557502181988,TRUE
GUM,2020,inc,num,35-44,m,5.75,3.37212489090061,8.12787510909939,TRUE
GUM,2020,inc,num,35-44,f,3.45,2.02327493454037,4.87672506545963,TRUE
GUM,2020,inc,num,45-54,m,9.2,5.39539982544098,13.004600174559,TRUE
GUM,2020,inc,num,45-54,f,1.15,0.674424978180122,1.62557502181988,TRUE
GUM,2020,inc,num,55-64,m,12.65,7.41867475998134,17.8813252400187,TRUE
GUM,2020,inc,num,55-64,f,4.6,2.69769991272049,6.50230008727951,TRUE
GUM,2020,inc,num,5-14,m,0,0,0,TRUE
GUM,2020,inc,num,5-14,f,0,0,0,TRUE
GUM,2020,inc,num,65plus,m,10.35,6.0698248036211,14.6301751963789,TRUE
GUM,2020,inc,num,65plus,f,2.3,1.34884995636024,3.25115004363976,TRUE
GUM,2020,inc,num,0-14,m,0,0,0,TRUE
GUM,2020,inc,num,0-14,f,0,0,0,TRUE
GUM,2020,inc,num,15plus,m,51.75,42.2545464903086,61.2454535096914,TRUE
GUM,2020,inc,num,15plus,f,13.8,11.2678790640823,16.3321209359177,TRUE
GUM,2020,inc,num,0-14,a,0,0,0,TRUE
GUM,2020,inc,num,15plus,a,65.55,55.722728059689,75.377271940311,TRUE
GUM,2020,inc,num,a,m,51.75,42.2545464903086,61.2454535096914,TRUE
GUM,2020,inc,num,a,f,13.8,11.2678790640823,16.3321209359177,TRUE
GUM,2020,inc,num,a,a,65.55,55.722728059689,75.377271940311,TRUE
GUY,2020,inc,num,0-4,m,0,0,0,TRUE
GUY,2020,inc,num,0-4,f,0,0,0,TRUE
GUY,2020,inc,num,15-24,m,104.55161419695,30.3761625601627,178.727065833737,TRUE
GUY,2020,inc,num,15-24,f,41.4887357924404,12.0540327619693,70.9234388229115,TRUE
GUY,2020,inc,num,25-34,m,43.148285224138,12.5361940724481,73.760376375828,TRUE
GUY,2020,inc,num,25-34,f,14.9359448852786,4.33945179430896,25.5324379762482,TRUE
GUY,2020,inc,num,35-44,m,106.211163628648,30.8583238706415,181.564003386654,TRUE
GUY,2020,inc,num,35-44,f,19.9145931803714,5.78593572574528,34.0432506349975,TRUE
GUY,2020,inc,num,45-54,m,117.828009650531,34.2334530439929,201.422566257069,TRUE
GUY,2020,inc,num,45-54,f,33.1909886339523,9.64322620957546,56.7387510583292,TRUE
GUY,2020,inc,num,55-64,m,61.4033289728118,17.8399684877146,104.966689457909,TRUE
