ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
ROU,Baseline,xx,lo,4.653,4.6498,4.6469,4.6441,4.6414,4.6387,4.6361,4.6335,4.631,4.6285,4.6242,4.6193,4.6145,4.6098,4.6053,4.6008,4.5964,4.5921,4.5879,4.5838,4.5798,4.5758,4.5719,4.5681,4.5644,4.5607,4.5571,4.5536,4.5502,4.5468,4.5434,4.5402,4.537,4.5339,4.5309,4.5279,4.5249,4.522,4.5191,4.5163,4.5135,4.5108,4.5081,4.5054,4.5028,4.5002,4.4976,4.4946,4.4915,4.4885,4.4854,4.4824,4.4795,4.4765,4.4736,4.4706,4.4664,4.4624,4.4583,4.4544,4.4505,4.4468,4.4431,4.4395,4.4352,4.4302,4.4253,4.4205,4.4156,4.4108,4.406,4.4013
xx,xx,xx,md,5.4734,5.4644,5.4556,5.4471,5.4428,5.434,5.4263,5.4224,5.4186,5.4148,5.4111,5.4028,5.3945,5.3899,5.3853,5.3809,5.3764,5.3718,5.3659,5.3601,5.3551,5.3517,5.3483,5.3449,5.3367,5.3283,5.3223,5.3205,5.3141,5.3069,5.3051,5.3038,5.3024,5.301,5.2996,5.2982,5.2959,5.2922,5.2885,5.2848,5.2811,5.2774,5.2738,5.2702,5.2665,5.2629,5.2593,5.2558,5.2522,5.2486,5.2451,5.2406,5.2381,5.2345,5.2328,5.2311,5.229,5.2251,5.2212,5.2166,5.211,5.2067,5.2033,5.1998,5.1964,5.193,5.1896,5.1861,5.1827,5.1793,5.1758,5.1722
xx,xx,xx,hi,6.3257,6.3129,6.3003,6.288,6.2758,6.2668,6.2596,6.2525,6.2452,6.2381,6.231,6.2241,6.2172,6.2105,6.2039,6.1974,6.191,6.1847,6.1785,6.1747,6.171,6.166,6.1587,6.1516,6.1446,6.1377,6.1308,6.1241,6.1175,6.111,6.1046,6.0983,6.092,6.0859,6.0798,6.0738,6.0679,6.0619,6.0559,6.05,6.0442,6.0385,6.0328,6.0272,6.0217,6.0163,6.0109,6.0056,6.0003,5.9951,5.99,5.9849,5.9799,5.9749,5.97,5.9652,5.9604,5.9557,5.951,5.9463,5.9417,5.9372,5.9327,5.9282,5.9238,5.9194,5.9151,5.9108,5.9065,5.9023,5.8982,5.894
xx,COVID,xx,lo,4.653,4.6498,4.6469,4.6441,4.6414,4.6387,4.6361,4.6335,4.631,4.6285,4.6242,4.6193,4.6145,4.6098,4.6053,4.6017,4.5554,4.4735,4.4224,4.4726,4.534,4.5959,4.6436,4.6929,4.7218,4.769,4.7972,4.8804,4.9634,5.024,5.0912,5.1579,5.2145,5.2472,5.2717,5.2986,5.3275,5.3573,5.3876,5.4162,5.4361,5.4422,5.4371,5.4237,5.4041,5.3799,5.3525,5.323,5.2922,5.2606,5.2295,5.1988,5.1469,5.0936,5.0427,4.9944,4.9503,4.9095,4.8709,4.8342,4.7993,4.7661,4.7346,4.7018,4.6699,4.6395,4.6107,4.5833,4.5572,4.5325,4.5091,4.4868
xx,xx,xx,md,5.4734,5.4644,5.4556,5.4471,5.4428,5.434,5.4263,5.4224,5.4186,5.4148,5.4111,5.4028,5.3945,5.3899,5.3853,5.3812,5.3485,5.2619,5.218,5.259,5.3166,5.37,5.4464,5.5196,5.5866,5.6563,5.7482,5.8493,5.9374,6.0276,6.1101,6.186,6.2586,6.3471,6.4417,6.5467,6.649,6.7608,6.8745,6.9929,7.0903,7.1447,7.1618,7.1814,7.1878,7.1683,7.134,7.0719,7.0092,6.9591,6.914,6.8975,6.8452,6.7924,6.7261,6.6853,6.6459,6.6007,6.5674,6.5336,6.4806,6.4268,6.4157,6.389,6.3507,6.3132,6.2769,6.2399,6.2087,6.1808,6.1508,6.1183
xx,xx,xx,hi,6.3257,6.3129,6.3003,6.288,6.2758,6.2668,6.2596,6.2525,6.2452,6.2381,6.231,6.2241,6.2172,6.2105,6.2039,6.198,6.1583,6.1139,6.0729,6.0896,6.1224,6.1748,6.2184,6.2915,6.3933,6.4944,6.6145,6.7494,6.866,6.9734,7.0914,7.2296,7.3863,7.5219,7.6637,7.8413,8.0494,8.2667,8.4714,8.6641,8.8169,8.9058,8.9452,8.9526,8.9629,8.9565,8.937,8.9068,8.8478,8.7844,8.7183,8.6508,8.5826,8.5144,8.446,8.3735,8.2915,8.2285,8.1805,8.1378,8.0911,8.0427,7.9954,7.9491,7.904,7.8598,7.8166,7.7745,7.7335,7.6937,7.6549,7.6172
RUS,Baseline,xx,lo,2.6519,2.6515,2.6475,2.6412,2.6351,2.6291,2.6232,2.6175,2.6119,2.6064,2.601,2.5957,2.5905,2.5854,2.5804,2.5755,2.5707,2.5659,2.5613,2.5567,2.5523,2.5479,2.5435,2.5393,2.5351,2.531,2.5269,2.5229,2.519,2.5151,2.5113,2.5075,2.5038,2.5023,2.5009,2.4995,2.4982,2.4969,2.4956,2.4944,2.4932,2.4921,2.4909,2.4898,2.4888,2.4878,2.4868,2.4858,2.4848,2.4839,2.483,2.4822,2.4813,2.4806,2.48,2.4794,2.4789,2.4784,2.4779,2.4774,2.477,2.4738,2.4707,2.4676,2.465,2.4635,2.462,2.4605,2.459,2.4576,2.4561,2.4548
xx,xx,xx,md,4.1634,4.1569,4.1551,4.1532,4.1514,4.1481,4.1413,4.1346,4.1281,4.1217,4.1154,4.1092,4.1032,4.0973,4.0915,4.0857,4.0801,4.0746,4.0692,4.0639,4.0587,4.0536,4.0486,4.0436,4.0388,4.034,4.0293,4.0254,4.0234,4.0215,4.0196,4.0187,4.0181,4.0176,4.017,4.0124,4.0083,4.0065,4.0057,4.0061,4.0064,4.0068,4.0071,4.0073,4.006,4.0015,3.9971,3.9927,3.9884,3.9851,3.983,3.9768,3.9718,3.9677,3.9638,3.9599,3.956,3.9565,3.9573,3.9582,3.959,3.9598,3.9606,3.9587,3.9549,3.9512,3.9474,3.9437,3.9401,3.9376,3.9371,3.9347
xx,xx,xx,hi,5.9375,5.9295,5.9216,5.9138,5.9062,5.8987,5.8913,5.884,5.8769,5.8698,5.8629,5.856,5.8493,5.8426,5.8361,5.8296,5.8232,5.8169,5.8113,5.8063,5.8014,5.7965,5.7917,5.787,5.7823,5.7777,5.7732,5.7687,5.7644,5.76,5.7557,5.7515,5.7474,5.7433,5.7392,5.7352,5.7313,5.7274,5.7235,5.7197,5.716,5.7123,5.7086,5.705,5.7014,5.6979,5.6944,5.6909,5.6875,5.6841,5.6808,5.6775,5.6742,5.671,5.6678,5.6646,5.6615,5.6584,5.6553,5.6523,5.6493,5.6463,5.6434,5.6404,5.6376,5.6347,5.6318,5.629,5.6262,5.6235,5.6207,5.618
xx,COVID,xx,lo,2.6519,2.6515,2.6475,2.6412,2.6351,2.6291,2.6232,2.6175,2.6119,2.6064,2.601,2.5957,2.5905,2.5854,2.5804,2.5755,2.5573,2.5313,2.5165,2.5304,2.5495,2.569,2.5886,2.6086,2.6384,2.6848,2.7293,2.7765,2.8075,2.8197,2.8274,2.8408,2.8648,2.8909,2.9177,2.9453,2.9802,3.0076,3.0194,3.031,3.0369,3.0335,3.0232,3.0091,2.9915,2.9716,2.9568,2.9435,2.9293,2.9143,2.893,2.8653,2.839,2.8144,2.7908,2.7682,2.7466,2.7259,2.7063,2.6891,2.6764,2.6643,2.6526,2.6398,2.6276,2.616,2.6049,2.5943,2.5842,2.5746,2.5655,2.5567
xx,xx,xx,md,4.1634,4.1569,4.1551,4.1532,4.1514,4.1481,4.1413,4.1346,4.1281,4.1217,4.1154,4.1092,4.1032,4.0973,4.0915,4.0857,4.0586,4.0131,3.9779,3.9813,3.9944,4.0248,4.056,4.0885,4.1265,4.1585,4.1941,4.2268,4.2562,4.2835,4.309,4.3403,4.3694,4.4127,4.4499,4.5075,4.5434,4.5674,4.6301,4.7088,4.7287,4.7413,4.7562,4.769,4.774,4.7729,4.7672,4.7574,4.7282,4.6978,4.677,4.6619,4.6338,4.6008,4.5684,4.5394,4.5214,4.5035,4.4856,4.4661,4.4504,4.4331,4.4161,4.3993,4.3828,4.3665,4.3505,4.3347,4.3227,4.3111,4.2998,4.2886
xx,xx,xx,hi,5.9375,5.9295,5.9216,5.9138,5.9062,5.8987,5.8913,5.884,5.8769,5.8698,5.8629,5.856,5.8493,5.8426,5.8361,5.8296,5.7886,5.7174,5.6619,5.6674,5.6836,5.7007,5.7186,5.7381,5.7698,5.8032,5.8383,5.8841,5.9285,5.9733,6.0195,6.0631,6.1054,6.1591,6.2152,6.2734,6.3349,6.4,6.4684,6.539,6.6025,6.6513,6.6856,6.7066,6.7204,6.7281,6.7308,6.7293,6.7242,6.7162,6.7061,6.6941,6.6807,6.6662,6.6508,6.6347,6.6182,6.6014,6.5844,6.5673,6.5507,6.5355,6.52,6.5044,6.4888,6.4742,6.4599,6.4456,6.4315,6.4176,6.4039,6.3903
THA,Baseline,All,lo,9.4238,9.4417,9.4597,9.4777,9.4966,9.5154,9.5339,9.5522,9.5582,9.5524,9.5467,9.5411,9.5355,9.5299,9.5247,9.5202,9.5157,9.5113,9.5011,9.4835,9.474,9.4724,9.4724,9.4724,9.4722,9.4721,9.4719,9.4699,9.466,9.4621,9.4583,9.4545,9.4507,9.447,9.4433,9.4396,9.436,9.4323,9.4288,9.4252,9.4217,9.4182,9.4147,9.4113,9.4079,9.4045,9.4011,9.3978,9.3945,9.3951,9.3989,9.4027,9.4064,9.4101,9.4137,9.4174,9.4209,9.4245,9.428,9.4315,9.4349,9.4383,9.4417,9.4451,9.4484,9.4478,9.4439,9.4401,9.4363,9.4325,9.4288,9.4252
xx,xx,xx,md,12.4552,12.4494,12.4456,12.4286,12.4162,12.3943,12.3698,12.3547,12.3418,12.3455,12.3521,12.3284,12.3419,12.3361,12.3083,12.2796,12.2806,12.2817,12.2636,12.2584,12.2587,12.2322,12.2241,12.2072,12.1905,12.1741,12.179,12.1846,12.1685,12.1527,12.1435,12.1381,12.1214,12.118,12.1226,12.1224,12.1245,12.1193,12.1109,12.1181,12.1109,12.0937,12.0848,12.0694,12.052,12.0348,12.0177,12.0157,12.0206,12.0212,12.012,12.0029,11.994,11.9853,11.9867,11.9911,11.9943,11.9937,11.9861,11.9785,11.971,11.9691,11.9681,11.961,11.9608,11.9699,11.9644,11.9473,11.933,11.9226,11.9111,11.9042
xx,xx,xx,hi,15.9885,15.9609,15.9488,15.9372,15.926,15.915,15.9043,15.8938,15.8835,15.8735,15.8636,15.854,15.8445,15.8352,15.8261,15.8172,15.8085,15.7924,15.7597,15.7275,15.6958,15.6646,15.6338,15.6034,15.5735,15.544,15.5149,15.4863,15.458,15.4301,15.4027,15.3756,15.3489,15.3225,15.2965,15.2709,15.2443,15.2173,15.1906,15.1643,15.1384,15.1127,15.1002,15.0958,15.0915,15.0872,15.083,15.0789,15.0748,15.0708,15.0669,15.063,15.0541,15.0411,15.0284,15.0159,15.0036,14.9915,14.9796,14.9678,14.9563,14.945,14.9338,14.9228,14.9145,14.9134,14.9123,14.9113,14.9104,14.9095,14.9087,14.908
xx,xx,HIV +ve,lo,0.91716,0.91027,0.90379,0.89691,0.88993,0.88423,0.87991,0.87565,0.87082,0.8646,0.85861,0.85289,0.84727,0.84114,0.83442,0.82778,0.82123,0.81669,0.81267,0.80868,0.80473,0.80081,0.79692,0.79153,0.78553,0.77961,0.77406,0.76861,0.76324,0.75795,0.75273,0.7473,0.74118,0.73485,0.72789,0.72217,0.71652,0.71094,0.70542,0.69997,0.69458,0.68925,0.68399,0.67879,0.67365,0.66857,0.66355,0.65858,0.65376,0.64901,0.64342,0.63732,0.6313,0.62536,0.61951,0.61374,0.60805,0.60244,0.59692,0.59149,0.58614,0.58085,0.57564,0.5705,0.56543,0.56042,0.55548,0.55061,0.5458,0.54105,0.53637,0.53174
xx,xx,xx,md,1.2483,1.2404,1.2351,1.2264,1.216,1.2058,1.198,1.1917,1.1854,1.1792,1.1719,1.166,1.1607,1.1539,1.1442,1.1376,1.1313,1.1224,1.114,1.1092,1.1019,1.0957,1.0875,1.0814,1.0753,1.0694,1.0644,1.0595,1.0528,1.0463,1.041,1.0349,1.0288,1.0232,1.0177,1.0122,1.0067,1.0014,0.99641,0.99375,0.98987,0.98227,0.97611,0.9718,0.96691,0.96332,0.95914,0.955,0.9509,0.9458,0.94071,0.93566,0.93067,0.92572,0.92046,0.91472,0.90977,0.90574,0.90167,0.89676,0.89162,0.88697,0.88322,0.87871,0.87424,0.86981,0.86541,0.86105,0.85673,0.85244,0.84819,0.84397
xx,xx,xx,hi,1.595,1.5845,1.5743,1.5644,1.5547,1.5451,1.5357,1.5264,1.5167,1.5061,1.4956,1.4882,1.4808,1.4726,1.4639,1.4553,1.4469,1.4385,1.4302,1.4219,1.4138,1.4057,1.3977,1.3897,1.3819,1.3741,1.3664,1.3587,1.3511,1.3434,1.3346,1.326,1.3174,1.3089,1.3005,1.2922,1.2838,1.2756,1.2675,1.2617,1.2559,1.2501,1.2444,1.2387,1.2331,1.2274,1.2218,1.2162,1.2107,1.2052,1.1995,1.1932,1.1877,1.1826,1.1776,1.1727,1.1676,1.1626,1.1576,1.1534,1.1501,1.1469,1.1438,1.1406,1.1374,1.1343,1.1312,1.128,1.1249,1.1216,1.1177,1.1139
xx,COVID,All,lo,9.4238,9.4417,9.4597,9.4777,9.4966,9.5154,9.5339,9.5522,9.5582,9.5524,9.5467,9.5411,9.5355,9.5299,9.5247,9.5202,9.409,9.2163,9.0783,9.1058,9.1425,9.1593,9.1625,9.1837,9.2026,9.2194,9.2307,9.2379,9.2449,9.26,9.2901,9.3352,9.3966,9.469,9.5469,9.6313,9.722,9.817,9.8829,9.9503,10.0319,10.1011,10.1424,10.1634,10.1708,10.1689,10.1605,10.1477,10.1286,10.1023,10.0752,10.0478,10.0204,9.9934,9.9667,9.9405,9.9242,9.912,9.9003,9.8889,9.8778,9.867,9.8539,9.8413,9.8292,9.8176,9.8031,9.7887,9.7748,9.7614,9.7484,9.7359
xx,xx,xx,md,12.4552,12.4494,12.4456,12.4286,12.4162,12.3943,12.3698,12.3547,12.3418,12.3455,12.3521,12.3284,12.3419,12.3361,12.3083,12.2796,12.1647,11.9009,11.7248,11.7243,11.7477,11.7722,11.7932,11.8123,11.8297,11.844,11.8553,11.8631,11.8637,11.8707,11.9002,11.9319,11.985,12.0786,12.1714,12.2414,12.3351,12.4135,12.5212,12.6256,12.7357,12.8274,12.8895,12.927,12.9449,12.953,12.9507,12.9397,12.9306,12.9213,12.9043,12.867,12.8401,12.8027,12.7797,12.7493,12.7235,12.6982,12.6735,12.6493,12.6258,12.6028,12.5806,12.5656,12.5482,12.5203,12.4978,12.4786,12.4601,12.4421,12.4247,12.4078
xx,xx,xx,hi,15.9885,15.9609,15.9488,15.9372,15.926,15.915,15.9043,15.8938,15.8835,15.8735,15.8636,15.854,15.8445,15.8352,15.8261,15.8172,15.57,15.1695,14.9563,14.9982,15.0538,15.0814,15.0758,15.0673,15.0612,15.0517,15.0399,15.0264,15.0128,15.0095,15.0256,15.0619,15.1204,15.1952,15.278,15.3698,15.4823,15.6357,15.7943,15.9367,16.0947,16.2287,16.3181,16.3726,16.4017,16.412,16.4086,16.3952,16.3745,16.3484,16.3185,16.286,16.2517,16.2163,16.1801,16.1437,16.1073,16.071,16.035,15.9995,15.9646,15.9302,15.8964,15.8726,15.8528,15.8336,15.8147,15.7964,15.7785,15.761,15.744,15.7274
xx,xx,HIV +ve,lo,0.91716,0.91027,0.90379,0.89691,0.88993,0.88423,0.87991,0.87565,0.87082,0.8646,0.85861,0.85289,0.84727,0.84114,0.83442,0.82778,0.80765,0.76024,0.73669,0.75698,0.76004,0.76667,0.76627,0.76464,0.76207,0.75883,0.75613,0.75317,0.74814,0.74407,0.74166,0.74066,0.74103,0.74204,0.74127,0.73864,0.73607,0.73448,0.73939,0.74573,0.75338,0.75381,0.74875,0.74159,0.73323,0.72582,0.71775,0.70941,0.70104,0.69278,0.68472,0.67689,0.67092,0.66557,0.66036,0.65528,0.6503,0.64542,0.64074,0.63456,0.62787,0.62142,0.61512,0.60897,0.60296,0.59777,0.59362,0.58954,0.58553,0.58158,0.57769,0.57386
xx,xx,xx,md,1.2483,1.2404,1.2351,1.2264,1.216,1.2058,1.198,1.1917,1.1854,1.1792,1.1719,1.166,1.1607,1.1539,1.1442,1.1376,1.089,1.0136,0.97752,1.0009,1.0165,1.0258,1.0315,1.0363,1.0368,1.0368,1.0346,1.0314,1.0282,1.0269,1.0288,1.0319,1.041,1.0451,1.0583,1.0641,1.0733,1.0861,1.0968,1.1075,1.1211,1.1314,1.1314,1.1232,1.1088,1.0945,1.0798,1.0664,1.055,1.0415,1.0281,1.0168,1.0068,0.99759,0.98715,0.97896,0.97119,0.96378,0.95669,0.94989,0.94334,0.93701,0.93087,0.92492,0.91922,0.91403,0.90845,0.90247,0.89714,0.8919,0.88675,0.88167
xx,xx,xx,hi,1.595,1.5845,1.5743,1.5644,1.5547,1.5451,1.5357,1.5264,1.5167,1.5061,1.4956,1.4882,1.4808,1.4726,1.4639,1.4554,1.3811,1.3033,1.2466,1.2607,1.2875,1.3068,1.3184,1.3223,1.3229,1.3212,1.3179,1.3135,1.3083,1.3049,1.3049,1.3084,1.319,1.3339,1.3489,1.365,1.3831,1.3961,1.4116,1.4287,1.4477,1.458,1.4547,1.4429,1.4266,1.4082,1.3891,1.3713,1.3553,1.3402,1.326,1.3128,1.3006,1.2892,1.2786,1.2688,1.2597,1.251,1.2429,1.2353,1.228,1.2211,1.2145,1.2081,1.202,1.1954,1.1887,1.1822,1.1758,1.1694,1.1632,1.1571
TLS,Baseline,xx,lo,26.7478,26.7505,26.7532,26.7559,26.7587,26.7614,26.7643,26.7673,26.7731,26.7791,26.7854,26.792,26.7772,26.7568,26.7554,26.7601,26.7652,26.7705,26.7762,26.7822,26.7885,26.7951,26.802,26.8092,26.8166,26.8244,26.8285,26.7988,26.759,26.7216,26.6871,26.6533,26.6201,26.5877,26.5559,26.4987,26.4183,26.3395,26.2622,26.1863,26.1119,26.0389,25.9673,25.8971,25.8254,25.7445,25.6699,25.6211,25.5676,25.5115,25.4629,25.4164,25.3721,25.3286,25.29,25.257,25.2247,25.1931,25.1621,25.1318,25.1022,25.0732,25.0448,25.017,24.9899,24.9633,24.9374,24.912,24.8872,24.863,24.8393,24.8162
xx,xx,xx,md,41.4691,41.36,41.2527,41.1858,41.2071,41.2058,41.1094,41.0684,41.0429,41.0176,40.9926,40.9555,40.9059,40.857,40.8088,40.7341,40.6581,40.5835,40.5102,40.4381,40.3674,40.2978,40.2568,40.2291,40.2018,40.1881,40.1755,40.1631,40.1507,40.1384,40.1228,40.0849,40.0475,40.0107,39.9744,39.9387,39.9095,39.8794,39.857,39.8351,39.8134,39.7921,39.7711,39.7505,39.7176,39.6693,39.626,39.6115,39.5972,39.5833,39.5696,39.5562,39.543,39.5301,39.5175,39.5052,39.4931,39.4768,39.4527,39.4291,39.406,39.3833,39.3611,39.3394,39.3182,39.2974,39.277,39.2571,39.2376,39.2186,39.2144,39.2158
xx,xx,xx,hi,59.1874,59.1124,59.038,58.9641,58.8908,58.8181,58.746,58.6744,58.6034,58.5329,58.4631,58.3938,58.3251,58.2678,58.219,58.1708,58.1233,58.0764,58.0301,57.9845,57.9395,57.8951,57.8513,57.8082,57.7657,57.7238,57.6985,57.6742,57.6501,57.6261,57.6023,57.5787,57.5552,57.532,57.5089,57.486,57.4634,57.4409,57.4186,57.3966,57.3747,57.3531,57.3018,57.2507,57.2003,57.1506,57.1015,57.0531,57.0054,56.9583,56.9118,56.866,56.8209,56.7764,56.7325,56.6893,56.6467,56.6047,56.5634,56.5227,56.4826,56.4431,56.4042,56.3659,56.3283,56.2912,56.2547,56.2188,56.1835,56.1488,56.1147,56.0811
xx,COVID,xx,lo,26.7478,26.7505,26.7532,26.7559,26.7587,26.7614,26.7643,26.7673,26.7731,26.7791,26.7854,26.792,26.7772,26.7568,26.7554,26.7624,26.4598,25.7567,25.3448,25.4808,25.7262,25.9528,26.1638,26.3619,26.5522,26.7095,26.8946,27.0805,27.2848,27.5202,27.7144,27.9215,28.1289,28.3344,28.5317,28.7379,28.9206,29.0676,29.17,29.2049,29.1772,29.1716,29.1699,29.1573,29.12,29.049,28.9757,28.899,28.8197,28.7387,28.654,28.5597,28.4653,28.371,28.2772,28.184,28.0941,28.0185,27.9438,27.87,27.7973,27.7256,27.655,27.5856,27.5174,27.4503,27.3845,27.3198,27.2563,27.194,27.1329,27.073
xx,xx,xx,md,41.4691,41.36,41.2527,41.1858,41.2071,41.2058,41.1094,41.0684,41.0429,41.0176,40.9926,40.9555,40.9059,40.857,40.8088,40.737,40.062,38.9528,37.9912,38.1411,38.4764,38.7061,38.9547,39.1806,39.3951,39.6029,39.7758,39.987,40.1699,40.4138,40.6006,40.8069,41.1741,41.4803,41.8382,42.1495,42.4172,42.6209,42.7455,42.8047,42.8212,42.8132,42.7862,42.7439,42.6895,42.6778,42.7003,42.713,42.6588,42.6005,42.5389,42.4888,42.4485,42.4357,42.4198,42.4014,42.3808,42.3583,42.3341,42.3086,42.2819,42.2542,42.2257,42.1966,42.1669,42.1382,42.1062,42.0755,42.0445,42.0134,41.9823,41.9511
xx,xx,xx,hi,59.1874,59.1124,59.038,58.9641,58.8908,58.8181,58.746,58.6744,58.6034,58.5329,58.4631,58.3938,58.3251,58.2678,58.219,58.1732,57.3494,55.8046,54.6858,54.7957,55.0967,55.3888,55.6729,55.9496,56.2198,56.4863,56.7516,57.018,57.3085,57.6444,58.0412,58.4839,58.9283,59.3712,59.795,60.1846,60.5406,60.8433,61.0826,61.2663,61.41,61.5246,61.616,61.6876,61.742,61.7818,61.8088,61.8249,61.8383,61.851,61.8562,61.8436,61.8066,61.7652,61.7202,61.6721,61.6213,61.5684,61.5137,61.4574,61.3999,61.3414,61.2819,61.22,61.1576,61.095,61.0321,60.9691,60.9061,60.8432,60.7804,60.7178
TUR,Baseline,xx,lo,1.0865,1.0846,1.083,1.0814,1.0798,1.0783,1.0767,1.0752,1.0737,1.0723,1.0708,1.0694,1.068,1.0666,1.0652,1.0638,1.0625,1.0611,1.0598,1.0585,1.0572,1.0559,1.0547,1.0534,1.0522,1.0509,1.0497,1.0485,1.0473,1.0461,1.0449,1.0437,1.0426,1.0414,1.0403,1.0391,1.038,1.0369,1.0357,1.0346,1.0335,1.0324,1.0313,1.0302,1.0292,1.0281,1.027,1.026,1.0249,1.0238,1.0228,1.0218,1.0207,1.0197,1.0187,1.0176,1.0166,1.0156,1.0146,1.0136,1.0126,1.0116,1.0106,1.0096,1.0086,1.0076,1.0066,1.0056,1.0047,1.0037,1.0027,1.0018
xx,xx,xx,md,1.3346,1.3317,1.3289,1.3262,1.3235,1.3214,1.3198,1.3183,1.3168,1.3153,1.3135,1.3113,1.3091,1.307,1.3049,1.3029,1.301,1.2996,1.2982,1.2968,1.2954,1.2936,1.2918,1.2901,1.2883,1.2866,1.2849,1.2832,1.2819,1.2806,1.2793,1.2781,1.2768,1.2756,1.2743,1.2731,1.2719,1.27,1.2679,1.2659,1.264,1.262,1.2601,1.2582,1.2563,1.2546,1.2531,1.2516,1.2501,1.2486,1.2471,1.2457,1.2442,1.2427,1.2413,1.2398,1.2384,1.2368,1.2355,1.2341,1.2329,1.2317,1.2305,1.2292,1.228,1.2268,1.2256,1.2244,1.2232,1.222,1.2208,1.2197
xx,xx,xx,hi,1.5104,1.508,1.5055,1.5027,1.4999,1.4972,1.4945,1.4918,1.4896,1.4874,1.4852,1.4831,1.481,1.479,1.4769,1.4749,1.4729,1.4709,1.4689,1.4669,1.465,1.4631,1.4612,1.4593,1.4574,1.4555,1.4537,1.4519,1.45,1.4482,1.4464,1.4447,1.4429,1.4411,1.4394,1.4376,1.4359,1.4342,1.4325,1.4308,1.4291,1.4274,1.4258,1.4241,1.4224,1.4208,1.4192,1.4175,1.4159,1.4143,1.4127,1.4111,1.4095,1.4079,1.4063,1.4049,1.4035,1.4021,1.4007,1.3993,1.3979,1.3965,1.3952,1.3938,1.3924,1.3911,1.3897,1.3884,1.387,1.3857,1.3844,1.383
xx,COVID,xx,lo,1.0865,1.0846,1.083,1.0814,1.0798,1.0783,1.0767,1.0752,1.0737,1.0723,1.0708,1.0694,1.068,1.0666,1.0652,1.0642,1.0591,1.0512,1.0471,1.0544,1.067,1.08,1.09,1.1015,1.1087,1.1145,1.1271,1.1425,1.1583,1.1695,1.178,1.1868,1.1959,1.2056,1.2175,1.2284,1.2363,1.241,1.2457,1.2498,1.2499,1.245,1.2375,1.2288,1.2148,1.198,1.1824,1.168,1.1549,1.1429,1.1319,1.1218,1.1126,1.1044,1.0973,1.0908,1.0848,1.0794,1.0745,1.0702,1.0669,1.0639,1.0611,1.0586,1.0562,1.054,1.0519,1.05,1.0481,1.0465,1.0449,1.0434
xx,xx,xx,md,1.3346,1.3317,1.3289,1.3262,1.3235,1.3214,1.3198,1.3183,1.3168,1.3153,1.3135,1.3113,1.3091,1.307,1.3049,1.3031,1.2961,1.2896,1.2783,1.2903,1.2992,1.3117,1.3227,1.3432,1.3586,1.3746,1.3998,1.4195,1.4403,1.4609,1.4802,1.5098,1.5368,1.5577,1.5829,1.6129,1.6349,1.6665,1.6969,1.7183,1.739,1.7471,1.7466,1.7421,1.7222,1.7067,1.6942,1.6763,1.6613,1.6416,1.6317,1.6147,1.5989,1.5841,1.5683,1.5551,1.5387,1.5234,1.5091,1.496,1.485,1.4699,1.4614,1.4532,1.4471,1.4377,1.4267,1.4162,1.4062,1.3967,1.3883,1.3829
xx,xx,xx,hi,1.5104,1.508,1.5055,1.5027,1.4999,1.4972,1.4945,1.4918,1.4896,1.4874,1.4852,1.4831,1.481,1.479,1.4769,1.475,1.4699,1.4621,1.4566,1.4604,1.4664,1.4782,1.4891,1.5032,1.5266,1.5529,1.5823,1.6139,1.6458,1.6793,1.7155,1.7564,1.7983,1.843,1.8906,1.9412,1.9942,2.0497,2.1081,2.1669,2.2112,2.2313,2.2386,2.2299,2.2138,2.1892,2.1571,2.1244,2.0973,2.0707,2.0444,2.0187,1.9954,1.9759,1.9568,1.938,1.9195,1.9013,1.8836,1.8652,1.8478,1.8309,1.8145,1.7987,1.7833,1.7684,1.7539,1.7398,1.7261,1.7129,1.7001,1.6877
