ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,COVID,xx,lo,1.3279,1.325,1.3222,1.3194,1.3167,1.3141,1.3117,1.3093,1.3069,1.3056,1.305,1.3045,1.304,1.3035,1.3025,1.3155,1.3883,1.4776,1.5311,1.5167,1.4887,1.4724,1.4839,1.5004,1.5113,1.5053,1.4978,1.494,1.4853,1.4773,1.4647,1.4305,1.3898,1.3474,1.301,1.2585,1.2144,1.1505,1.0965,1.0731,1.1093,1.1386,1.1613,1.1855,1.2037,1.2173,1.2269,1.2338,1.2388,1.2426,1.2454,1.2475,1.2491,1.2496,1.2498,1.2497,1.2494,1.2489,1.2483,1.2477,1.247,1.2463,1.2455,1.2448,1.244,1.2433,1.2435,1.2438,1.2442,1.2445,1.2448,1.2451
xx,xx,xx,md,1.6744,1.6742,1.6741,1.6735,1.6683,1.6632,1.6594,1.6568,1.6527,1.6486,1.6455,1.6458,1.641,1.6364,1.6325,1.6505,1.7408,1.8504,1.9112,1.893,1.8619,1.8534,1.8666,1.8875,1.9041,1.9007,1.8903,1.8777,1.8601,1.8489,1.8317,1.7874,1.7395,1.6963,1.6393,1.5847,1.5352,1.4669,1.4081,1.3748,1.4045,1.4406,1.4646,1.4834,1.4988,1.511,1.5204,1.5286,1.5351,1.5403,1.5447,1.5486,1.5517,1.5547,1.5562,1.5579,1.559,1.5603,1.5615,1.5627,1.5637,1.5647,1.5648,1.5665,1.5671,1.5665,1.5663,1.5641,1.5643,1.5647,1.5651,1.5638
xx,xx,xx,hi,2.0962,2.0914,2.0866,2.0819,2.0774,2.0729,2.0684,2.0639,2.06,2.0582,2.0564,2.0547,2.0528,2.049,2.0452,2.0695,2.1719,2.2997,2.383,2.3515,2.3172,2.2922,2.3116,2.337,2.3514,2.3359,2.3225,2.3137,2.2976,2.2825,2.2609,2.203,2.1454,2.0882,2.0192,1.9679,1.9167,1.8489,1.7767,1.7327,1.7531,1.7799,1.8038,1.8244,1.8468,1.864,1.8773,1.8876,1.8954,1.9015,1.9061,1.9097,1.9126,1.9153,1.9176,1.9196,1.9213,1.9227,1.9241,1.9253,1.9264,1.9274,1.9284,1.9293,1.9303,1.9311,1.9319,1.9326,1.9334,1.9352,1.9371,1.9391
PER,Baseline,xx,lo,0.59903,0.59815,0.59728,0.59643,0.5956,0.59479,0.59399,0.59321,0.59244,0.59169,0.59096,0.59053,0.59019,0.58985,0.58952,0.58919,0.58887,0.58855,0.58824,0.58793,0.58762,0.58732,0.58707,0.58681,0.58657,0.58632,0.58608,0.58584,0.58561,0.58487,0.58413,0.5834,0.58269,0.58199,0.5813,0.58062,0.57995,0.57929,0.57864,0.578,0.57738,0.57676,0.57615,0.57555,0.57496,0.57438,0.57381,0.57325,0.57269,0.57214,0.57161,0.57108,0.57065,0.57024,0.56983,0.56943,0.56905,0.56868,0.56831,0.56795,0.56756,0.567,0.5665,0.56603,0.56557,0.56511,0.56466,0.56422,0.56379,0.56336,0.56295,0.56254
xx,xx,xx,md,0.73522,0.73389,0.73258,0.7313,0.73004,0.7288,0.72759,0.72644,0.72523,0.72407,0.72307,0.72183,0.72074,0.71967,0.71862,0.71759,0.71654,0.71533,0.71414,0.71297,0.71183,0.71071,0.70961,0.70853,0.70751,0.70657,0.70564,0.70473,0.70401,0.70353,0.70306,0.70183,0.70088,0.70027,0.69954,0.6985,0.69831,0.69794,0.69738,0.69684,0.69632,0.6958,0.69529,0.69468,0.69394,0.69321,0.69249,0.69178,0.69108,0.69039,0.68971,0.68904,0.68838,0.68781,0.68775,0.68769,0.68715,0.68663,0.68611,0.6856,0.6851,0.68461,0.68417,0.68366,0.68317,0.6827,0.68223,0.68178,0.68133,0.68089,0.68045,0.68002
xx,xx,xx,hi,0.91374,0.91205,0.91038,0.90873,0.9071,0.90548,0.90389,0.90232,0.90117,0.90024,0.89932,0.89841,0.89752,0.89663,0.89576,0.8949,0.89406,0.89322,0.8924,0.89159,0.89078,0.88999,0.88921,0.88844,0.88768,0.88693,0.88619,0.88546,0.88474,0.88403,0.88333,0.88263,0.88195,0.88127,0.8806,0.87994,0.87929,0.87865,0.87801,0.87736,0.87653,0.87571,0.87491,0.87411,0.87332,0.87254,0.87178,0.87102,0.87027,0.86953,0.8688,0.86808,0.86736,0.86666,0.86596,0.86527,0.86459,0.8639,0.86321,0.86253,0.86185,0.86118,0.86052,0.85987,0.85923,0.85859,0.85804,0.85768,0.85733,0.85698,0.85664,0.85629
xx,COVID,xx,lo,0.59903,0.59815,0.59728,0.59643,0.5956,0.59479,0.59399,0.59321,0.59244,0.59169,0.59096,0.59053,0.59019,0.58985,0.59215,0.60919,0.64946,0.6874,0.71295,0.74212,0.75782,0.76911,0.78059,0.79378,0.8103,0.83228,0.85488,0.87727,0.90114,0.92648,0.95096,0.96998,0.98748,1.0053,1.0243,1.0492,1.0786,1.1087,1.1335,1.1597,1.1973,1.2178,1.1546,1.082,1.0119,0.9534,0.91247,0.87932,0.85179,0.82985,0.81123,0.79547,0.78195,0.77021,0.75989,0.75071,0.74286,0.7368,0.73128,0.72621,0.72149,0.71676,0.71205,0.70761,0.7034,0.69941,0.69559,0.69195,0.68845,0.68514,0.68196,0.6789
xx,xx,xx,md,0.73522,0.73389,0.73258,0.7313,0.73004,0.7288,0.72759,0.72644,0.72523,0.72407,0.72307,0.72183,0.72074,0.71967,0.72374,0.74722,0.79936,0.86,0.89245,0.93138,0.95033,0.96313,0.97658,0.99066,1.0107,1.0387,1.0655,1.0916,1.12,1.1484,1.176,1.1946,1.2147,1.233,1.2558,1.2827,1.3136,1.3477,1.3771,1.41,1.4655,1.4992,1.4118,1.3356,1.2668,1.213,1.1749,1.1405,1.1103,1.0859,1.0685,1.0485,1.0328,1.0191,1.0072,0.99642,0.98806,0.98046,0.97341,0.9668,0.96015,0.95344,0.94715,0.94211,0.9379,0.93305,0.92809,0.92358,0.92019,0.91636,0.91172,0.90881
xx,xx,xx,hi,0.91374,0.91205,0.91038,0.90873,0.9071,0.90548,0.90389,0.90232,0.90117,0.90024,0.89932,0.89841,0.89752,0.89663,0.90031,0.92845,0.98581,1.0563,1.0952,1.1381,1.1601,1.1757,1.1924,1.2106,1.2349,1.2686,1.303,1.3368,1.3729,1.4113,1.4476,1.4765,1.5035,1.5303,1.559,1.5969,1.6419,1.6879,1.7242,1.7662,1.8315,1.868,1.7768,1.6561,1.5722,1.5122,1.4645,1.4253,1.3924,1.3647,1.3412,1.3209,1.3032,1.2877,1.2738,1.2613,1.2499,1.2394,1.2315,1.2246,1.2181,1.212,1.2062,1.2007,1.1948,1.1887,1.1828,1.1771,1.1716,1.1663,1.1613,1.1564
PHL,Baseline,xx,lo,2.0824,2.0773,2.0726,2.068,2.0634,2.058,2.0527,2.0469,2.0412,2.0356,2.0301,2.0238,2.0173,2.0109,2.0046,1.9983,1.9926,1.9869,1.9813,1.9758,1.9703,1.965,1.9597,1.9544,1.9493,1.9443,1.9393,1.9344,1.9296,1.9249,1.9201,1.9158,1.9116,1.9074,1.9033,1.8993,1.8954,1.8915,1.8877,1.884,1.8804,1.8768,1.8732,1.8697,1.8663,1.8629,1.8593,1.8557,1.8522,1.8488,1.8454,1.8421,1.8388,1.8355,1.8323,1.8292,1.8261,1.8233,1.8205,1.8178,1.8151,1.8124,1.8098,1.8073,1.8048,1.8023,1.7999,1.7977,1.7956,1.7936,1.7916,1.7897
xx,xx,xx,md,2.2432,2.2361,2.2292,2.2224,2.2161,2.2101,2.205,2.1998,2.1944,2.1876,2.1803,2.1742,2.1688,2.1636,2.1583,2.1532,2.1481,2.1431,2.1382,2.1332,2.1276,2.123,2.119,2.1139,2.109,2.1048,2.1003,2.0964,2.0927,2.0885,2.0853,2.0818,2.0783,2.0748,2.0704,2.0661,2.0618,2.0576,2.0535,2.0498,2.0463,2.0428,2.0396,2.0363,2.033,2.0293,2.0266,2.0242,2.0222,2.0196,2.0174,2.0151,2.013,2.0108,2.0086,2.0063,2.0042,2.0021,2,1.998,1.9958,1.9924,1.9892,1.9865,1.9847,1.9815,1.9794,1.9766,1.9738,1.9714,1.969,1.9671
xx,xx,xx,hi,2.3545,2.3487,2.3434,2.3382,2.333,2.328,2.3224,2.3168,2.3124,2.3084,2.3033,2.2975,2.2933,2.2893,2.2854,2.2809,2.2769,2.273,2.2683,2.2639,2.2597,2.2557,2.2517,2.248,2.2443,2.2408,2.2372,2.2338,2.2303,2.2269,2.2236,2.2203,2.2171,2.2139,2.2107,2.2076,2.2045,2.2015,2.1987,2.1962,2.1937,2.1913,2.1889,2.1866,2.1843,2.182,2.1799,2.178,2.1762,2.1744,2.1726,2.1708,2.1691,2.1674,2.1657,2.1642,2.1629,2.1617,2.1605,2.1593,2.1582,2.1571,2.156,2.155,2.154,2.1531,2.1521,2.1513,2.1504,2.1496,2.1488,2.148
xx,COVID,xx,lo,2.0824,2.0773,2.0726,2.068,2.0634,2.058,2.0527,2.0469,2.0412,2.0356,2.0301,2.0238,2.0173,2.0109,2.018,2.1154,2.3607,2.4982,2.6174,2.7377,2.8654,2.9932,3.1284,3.2558,3.3628,3.4544,3.5188,3.6103,3.7142,3.8259,3.9123,4.0243,4.1322,4.2836,4.4368,4.6088,4.7412,4.858,4.946,5.0963,5.1519,4.879,4.5437,4.2775,4.0494,3.8735,3.7261,3.6091,3.5156,3.4401,3.3792,3.3277,3.2846,3.2474,3.2131,3.1831,3.1563,3.1322,3.1102,3.0898,3.0709,3.0533,3.0365,3.0205,3.005,2.99,2.9755,2.9612,2.9473,2.9336,2.9202,2.907
xx,xx,xx,md,2.2432,2.2361,2.2292,2.2224,2.2161,2.2101,2.205,2.1998,2.1944,2.1876,2.1803,2.1742,2.1688,2.1636,2.1731,2.2824,2.5778,2.7257,2.8596,2.9972,3.146,3.3007,3.4654,3.6235,3.7552,3.8638,3.9388,4.0533,4.1869,4.3233,4.4358,4.5745,4.6945,4.8802,5.0687,5.2928,5.4651,5.6011,5.7017,5.8929,5.9358,5.5167,5.0712,4.7388,4.4774,4.2771,4.1065,3.9719,3.8696,3.7856,3.7193,3.6631,3.6161,3.5775,3.5455,3.5143,3.4848,3.4586,3.4335,3.4095,3.3876,3.367,3.3472,3.3301,3.3115,3.2923,3.2758,3.26,3.2446,3.2296,3.2129,3.1971
xx,xx,xx,hi,2.3545,2.3487,2.3434,2.3382,2.333,2.328,2.3224,2.3168,2.3124,2.3084,2.3033,2.2975,2.2933,2.2893,2.3009,2.436,2.7848,2.9498,3.1064,3.2678,3.4448,3.6279,3.8325,4.0275,4.1829,4.3098,4.3891,4.5279,4.6934,4.8753,5.0058,5.1831,5.3418,5.5888,5.8378,6.1461,6.3731,6.5516,6.6733,6.9249,6.9784,6.3407,5.7699,5.3233,4.9905,4.7456,4.5648,4.4244,4.314,4.2257,4.1541,4.0953,4.046,4.0039,3.967,3.9335,3.9024,3.8738,3.8469,3.8216,3.7974,3.7742,3.7517,3.7309,3.7106,3.6912,3.672,3.6532,3.6345,3.6168,3.599,3.5809
PNG,Baseline,All,lo,2.8444,2.8436,2.8428,2.8419,2.8411,2.8403,2.8395,2.8387,2.8379,2.837,2.8362,2.8354,2.8345,2.8337,2.8329,2.832,2.8312,2.8303,2.8295,2.8286,2.8278,2.8269,2.826,2.8252,2.8243,2.8235,2.8226,2.8217,2.8209,2.82,2.8191,2.8183,2.8174,2.8165,2.8157,2.8148,2.8139,2.8131,2.8122,2.8113,2.8105,2.8096,2.8088,2.8078,2.8057,2.8037,2.8017,2.7997,2.7977,2.7956,2.7936,2.7916,2.7896,2.7876,2.7855,2.7835,2.7815,2.7795,2.7777,2.7759,2.774,2.7722,2.7704,2.7686,2.7668,2.7649,2.7641,2.7638,2.7635,2.7632,2.7629,2.7626
xx,xx,xx,md,4.1815,4.182,4.1814,4.1809,4.1799,4.179,4.178,4.177,4.1759,4.1749,4.1738,4.1726,4.1715,4.1703,4.1691,4.1678,4.1665,4.1652,4.1639,4.1625,4.161,4.1595,4.1581,4.1566,4.1551,4.1536,4.1521,4.1506,4.149,4.1474,4.1459,4.1443,4.143,4.1422,4.1395,4.1379,4.1363,4.1347,4.133,4.1314,4.1297,4.1281,4.1264,4.1247,4.123,4.1213,4.1197,4.1179,4.1162,4.1151,4.1146,4.1141,4.1136,4.1131,4.1125,4.112,4.1114,4.1108,4.1102,4.1097,4.1097,4.1098,4.1098,4.1098,4.1085,4.1061,4.1049,4.1042,4.1009,4.0973,4.094,4.0916
xx,xx,xx,hi,5.8693,5.8689,5.8685,5.8681,5.8677,5.8672,5.8667,5.8661,5.8655,5.8649,5.8642,5.8635,5.8627,5.8619,5.8611,5.8602,5.8593,5.8584,5.8574,5.8564,5.8553,5.8542,5.8531,5.8519,5.8507,5.8495,5.8482,5.8469,5.8456,5.8442,5.8429,5.8414,5.84,5.8385,5.8369,5.8354,5.8338,5.8322,5.8305,5.8289,5.8272,5.8254,5.8237,5.8219,5.8201,5.8183,5.8164,5.8145,5.8126,5.8107,5.8087,5.8076,5.8068,5.8061,5.8052,5.8044,5.8035,5.8026,5.8017,5.8008,5.7998,5.7989,5.7979,5.7968,5.7958,5.7947,5.7936,5.7925,5.7914,5.7902,5.7891,5.7879
xx,xx,HIV +ve,lo,0.14184,0.14055,0.13927,0.138,0.13673,0.13548,0.13424,0.133,0.13178,0.13056,0.12938,0.12821,0.12704,0.12589,0.12474,0.1236,0.12246,0.12133,0.12021,0.11909,0.11799,0.11688,0.11654,0.11628,0.11602,0.11576,0.11554,0.11534,0.11515,0.11495,0.11475,0.11455,0.11436,0.11416,0.11396,0.11376,0.11356,0.11336,0.11322,0.1128,0.11227,0.11174,0.11121,0.11069,0.11017,0.10965,0.10913,0.10862,0.10811,0.10762,0.10719,0.10705,0.10722,0.10739,0.10756,0.10773,0.1079,0.10807,0.10804,0.10745,0.10685,0.1063,0.10578,0.10526,0.10475,0.10424,0.10406,0.1041,0.10348,0.10287,0.10226,0.10165
xx,xx,xx,md,0.28901,0.28847,0.28709,0.28692,0.28567,0.28561,0.28453,0.28346,0.28239,0.28176,0.28201,0.28224,0.28247,0.28269,0.28192,0.28049,0.27907,0.27775,0.27728,0.27681,0.27634,0.2761,0.27616,0.27622,0.27628,0.27611,0.27638,0.27643,0.27647,0.27651,0.27625,0.27564,0.27459,0.27432,0.2738,0.2736,0.27324,0.2726,0.27194,0.27116,0.27062,0.26995,0.26938,0.26928,0.26917,0.26895,0.2683,0.26764,0.26699,0.26687,0.26654,0.26507,0.26434,0.26367,0.263,0.26233,0.26189,0.26176,0.26162,0.26103,0.25986,0.2587,0.25761,0.25693,0.25625,0.25557,0.25489,0.25421,0.25353,0.25285,0.25217,0.25193
xx,xx,xx,hi,0.50956,0.50963,0.50983,0.51032,0.51078,0.51123,0.51166,0.51206,0.51245,0.51282,0.51316,0.51349,0.5138,0.51408,0.51435,0.51459,0.51482,0.51503,0.51522,0.51539,0.51555,0.51568,0.5158,0.5159,0.51599,0.51606,0.51612,0.51616,0.51618,0.51619,0.51619,0.51617,0.51614,0.51609,0.51603,0.51596,0.51588,0.51565,0.51532,0.51498,0.51463,0.51428,0.51391,0.51354,0.51316,0.51278,0.51239,0.51199,0.51158,0.51117,0.51075,0.51032,0.50989,0.50945,0.50874,0.50798,0.50721,0.50645,0.50568,0.5049,0.50412,0.50334,0.50255,0.50176,0.50097,0.50018,0.49938,0.49858,0.49778,0.49697,0.49617,0.49536
xx,COVID,All,lo,2.8444,2.8436,2.8428,2.8419,2.8411,2.8403,2.8395,2.8387,2.8379,2.837,2.8362,2.8354,2.8345,2.8337,2.8329,2.832,2.8282,2.8116,2.7894,2.7878,2.7949,2.8049,2.8203,2.8369,2.8543,2.8758,2.8975,2.924,2.9721,3.0221,3.0612,3.0691,3.0713,3.1095,3.2719,3.4567,3.6153,3.696,3.7574,3.79,3.7153,3.6285,3.5558,3.4933,3.4373,3.3904,3.351,3.3176,3.2893,3.2652,3.2444,3.2265,3.2107,3.1969,3.1845,3.1734,3.1616,3.1502,3.1396,3.1295,3.1199,3.1107,3.1019,3.0934,3.0852,3.0772,3.0693,3.0617,3.0542,3.047,3.0398,3.0328
xx,xx,xx,md,4.1815,4.182,4.1814,4.1809,4.1799,4.179,4.178,4.177,4.1759,4.1749,4.1738,4.1726,4.1715,4.1703,4.1691,4.1678,4.1634,4.1462,4.1276,4.1294,4.149,4.1752,4.1991,4.2254,4.251,4.2809,4.3112,4.3542,4.4317,4.5072,4.56,4.5734,4.5789,4.6289,4.8541,5.1507,5.4133,5.546,5.6348,5.6639,5.513,5.3584,5.2457,5.1508,5.0695,4.9987,4.9439,4.8992,4.8624,4.8267,4.7959,4.769,4.7454,4.7244,4.7055,4.6884,4.6728,4.6583,4.6449,4.6322,4.6236,4.6173,4.6115,4.6062,4.6013,4.5968,4.589,4.5786,4.5685,4.5585,4.5487,4.5391
xx,xx,xx,hi,5.8693,5.8689,5.8685,5.8681,5.8677,5.8672,5.8667,5.8661,5.8655,5.8649,5.8642,5.8635,5.8627,5.8619,5.8611,5.8602,5.8557,5.8352,5.8117,5.8281,5.8572,5.8886,5.9275,5.9663,6.0049,6.0497,6.0935,6.1457,6.2384,6.3351,6.4135,6.4265,6.4279,6.5053,6.8654,7.3012,7.6726,7.841,7.9608,8.0088,7.7908,7.5659,7.3982,7.2612,7.1485,7.0552,6.9775,6.9123,6.8572,6.8104,6.7704,6.7359,6.7058,6.6796,6.6564,6.6357,6.6171,6.6003,6.585,6.5708,6.5577,6.5454,6.5339,6.5228,6.512,6.5017,6.4938,6.4875,6.4814,6.4755,6.4698,6.4641
xx,xx,HIV +ve,lo,0.14184,0.14055,0.13927,0.138,0.13673,0.13548,0.13424,0.133,0.13178,0.13056,0.12938,0.12821,0.12704,0.12589,0.12474,0.1236,0.12308,0.12498,0.12842,0.13113,0.13169,0.13087,0.12935,0.1274,0.1254,0.12519,0.12502,0.12492,0.12667,0.12928,0.13122,0.13146,0.12976,0.12924,0.13374,0.1392,0.14318,0.14043,0.13665,0.13215,0.12779,0.12339,0.1196,0.11647,0.11397,0.11206,0.11064,0.10957,0.1088,0.10824,0.10784,0.10756,0.10721,0.10671,0.1063,0.10598,0.10571,0.10548,0.10528,0.10509,0.10487,0.10416,0.10341,0.10263,0.10181,0.10097,0.10011,0.099497,0.099044,0.098587,0.098126,0.097662
xx,xx,xx,md,0.28901,0.28847,0.28709,0.28692,0.28567,0.28561,0.28453,0.28346,0.28239,0.28176,0.28201,0.28224,0.28247,0.28269,0.28192,0.28049,0.27888,0.27637,0.26979,0.2696,0.27122,0.27299,0.27512,0.27797,0.28166,0.28495,0.28831,0.29232,0.29917,0.30534,0.3097,0.31068,0.30996,0.31323,0.33105,0.3511,0.36891,0.37569,0.38174,0.38662,0.37789,0.3673,0.36092,0.35359,0.34367,0.33762,0.33219,0.3273,0.32262,0.31833,0.31435,0.31065,0.30719,0.30396,0.30136,0.29902,0.29643,0.294,0.29179,0.28979,0.28797,0.28637,0.28484,0.28338,0.28202,0.28121,0.28046,0.27942,0.27828,0.27699,0.27621,0.27575
xx,xx,xx,hi,0.50956,0.50963,0.50983,0.51032,0.51078,0.51123,0.51166,0.51206,0.51245,0.51282,0.51316,0.51349,0.5138,0.51408,0.51435,0.51459,0.51293,0.50381,0.49098,0.48492,0.4855,0.48949,0.49594,0.50329,0.51103,0.51947,0.52776,0.53672,0.54953,0.56255,0.57193,0.57589,0.57865,0.58717,0.61838,0.65668,0.69302,0.7135,0.73043,0.74134,0.72873,0.71154,0.69549,0.6812,0.66822,0.65629,0.64527,0.63508,0.62565,0.61695,0.60939,0.60248,0.59613,0.59031,0.58497,0.5801,0.57564,0.57157,0.56786,0.56446,0.56134,0.55849,0.55587,0.55345,0.55122,0.54915,0.54722,0.54542,0.54373,0.54214,0.54063,0.53921
PRK,Baseline,xx,lo,3.9857,3.98,3.9744,3.9689,3.9635,3.9582,3.953,3.9478,3.9428,3.9378,3.9329,3.9281,3.9245,3.922,3.9195,3.9172,3.915,3.9129,3.9109,3.9089,3.9069,3.9049,3.903,3.9011,3.8993,3.8975,3.8957,3.8939,3.8922,3.8905,3.8895,3.889,3.8886,3.8883,3.8879,3.8875,3.8858,3.8835,3.8813,3.8791,3.877,3.8749,3.8729,3.8706,3.8674,3.8643,3.8612,3.8583,3.8554,3.8525,3.8498,3.8471,3.8444,3.8419,3.8394,3.8369,3.8345,3.8323,3.8303,3.8283,3.8263,3.8244,3.8226,3.8208,3.8191,3.8174,3.8158,3.8142,3.8127,3.8112,3.8098,3.8079
xx,xx,xx,md,5.9662,5.9649,5.9636,5.9622,5.9608,5.9595,5.9581,5.9567,5.9553,5.9487,5.9407,5.9321,5.9235,5.9176,5.9101,5.9027,5.8955,5.8884,5.8814,5.8745,5.8677,5.8661,5.865,5.864,5.863,5.862,5.861,5.8599,5.8589,5.8579,5.8568,5.8558,5.8547,5.8529,5.8494,5.8459,5.8424,5.839,5.8356,5.8322,5.8289,5.8257,5.8224,5.8193,5.8161,5.8157,5.8153,5.8148,5.8144,5.814,5.8136,5.8128,5.8101,5.8075,5.8049,5.8024,5.7998,5.7974,5.7949,5.7925,5.7901,5.7877,5.7854,5.7831,5.7808,5.7785,5.7763,5.7741,5.772,5.7698,5.7677,5.7656
xx,xx,xx,hi,7.9805,7.9737,7.967,7.9604,7.9539,7.9475,7.9411,7.9349,7.9287,7.9227,7.9167,7.9108,7.9049,7.8992,7.8935,7.8879,7.8824,7.877,7.8717,7.8664,7.8612,7.8561,7.851,7.846,7.8411,7.8363,7.8315,7.8268,7.8222,7.8176,7.8131,7.8087,7.8043,7.8,7.7958,7.7916,7.7875,7.7835,7.7795,7.7755,7.7717,7.7678,7.7641,7.7604,7.7568,7.7532,7.7496,7.7462,7.7427,7.7394,7.7361,7.7328,7.7296,7.7264,7.7233,7.7203,7.7172,7.715,7.713,7.7111,7.7092,7.7073,7.7055,7.7037,7.7019,7.7001,7.6984,7.6967,7.695,7.6933,7.6917,7.6901
xx,COVID,xx,lo,3.9857,3.98,3.9744,3.9689,3.9635,3.9582,3.953,3.9478,3.9428,3.9378,3.9329,3.9281,3.9245,3.922,3.9195,3.904,3.8357,3.7509,3.665,3.6037,3.5554,3.5237,3.5372,3.5541,3.5718,3.6286,3.7173,3.7696,3.7812,3.7839,3.7804,3.7496,3.7078,3.6836,3.7057,3.7375,3.7563,3.7526,3.7451,3.7386,3.733,3.7282,3.724,3.7203,3.7171,3.7143,3.7119,3.7098,3.7081,3.7065,3.7051,3.7039,3.7028,3.7018,3.701,3.7002,3.6995,3.6989,3.6984,3.698,3.6976,3.6973,3.697,3.6968,3.697,3.6973,3.6976,3.698,3.6984,3.6989,3.6994,3.6999
xx,xx,xx,md,5.9662,5.9649,5.9636,5.9622,5.9608,5.9595,5.9581,5.9567,5.9553,5.9487,5.9407,5.9321,5.9235,5.9176,5.9101,5.8864,5.7659,5.6611,5.5633,5.4924,5.4337,5.3902,5.378,5.376,5.3862,5.4697,5.5832,5.6704,5.6882,5.6909,5.6823,5.6286,5.5756,5.5432,5.574,5.6103,5.6391,5.6338,5.6212,5.6145,5.6086,5.6035,5.5991,5.5951,5.5916,5.5885,5.5858,5.5834,5.5812,5.5793,5.5776,5.576,5.5746,5.5733,5.5722,5.5711,5.5702,5.5702,5.5724,5.5747,5.577,5.5793,5.5814,5.5801,5.5789,5.5778,5.5766,5.5765,5.5778,5.5792,5.5805,5.582
xx,xx,xx,hi,7.9805,7.9737,7.967,7.9604,7.9539,7.9475,7.9411,7.9349,7.9287,7.9227,7.9167,7.9108,7.9049,7.8992,7.8935,7.8685,7.7662,7.6402,7.5161,7.4195,7.3369,7.2731,7.2614,7.2624,7.2787,7.3535,7.439,7.5071,7.5247,7.5301,7.5266,7.4883,7.4442,7.4145,7.4348,7.4653,7.4884,7.4869,7.4799,7.4737,7.4681,7.4629,7.4582,7.454,7.4502,7.4468,7.4437,7.441,7.4385,7.4363,7.4343,7.4325,7.4309,7.4295,7.4282,7.4271,7.4261,7.4252,7.4244,7.4237,7.4231,7.4225,7.4223,7.4229,7.4235,7.4242,7.4248,7.4256,7.4263,7.4271,7.4279,7.4287
ROU,Baseline,xx,lo,0.40898,0.40822,0.4074,0.40637,0.40554,0.40511,0.40469,0.40404,0.40332,0.40264,0.40196,0.4013,0.40069,0.39997,0.39913,0.39831,0.3975,0.39686,0.39622,0.39552,0.39476,0.39394,0.39313,0.39233,0.39155,0.39078,0.39003,0.38928,0.38855,0.38784,0.38717,0.38652,0.38588,0.38524,0.38461,0.38399,0.38338,0.38278,0.38217,0.38157,0.38098,0.3804,0.37982,0.37926,0.3787,0.37816,0.37763,0.3771,0.37658,0.37608,0.37557,0.37505,0.37455,0.37405,0.37355,0.37306,0.37257,0.37209,0.37162,0.37114,0.37068,0.37021,0.36975,0.3693,0.36885,0.36841,0.36797,0.36753,0.3671,0.36667,0.36625,0.36583
xx,xx,xx,md,0.41582,0.41501,0.41439,0.41373,0.41318,0.4125,0.4118,0.41113,0.41056,0.40999,0.40939,0.40879,0.40831,0.40771,0.40717,0.40669,0.40611,0.4056,0.40507,0.40447,0.40388,0.40331,0.40286,0.40235,0.40189,0.40153,0.40109,0.40064,0.40015,0.39967,0.3992,0.39875,0.39828,0.398,0.39759,0.39715,0.39674,0.39638,0.39601,0.39565,0.39529,0.39493,0.39454,0.39422,0.39387,0.39353,0.39318,0.39284,0.3925,0.39216,0.39183,0.3915,0.39116,0.39084,0.39049,0.39014,0.3898,0.38954,0.38922,0.3889,0.38858,0.38833,0.38798,0.38764,0.38733,0.38705,0.38671,0.38641,0.3861,0.3858,0.3855,0.38525
xx,xx,xx,hi,0.42477,0.42399,0.42332,0.4228,0.42233,0.42185,0.42138,0.42079,0.42023,0.41969,0.41929,0.4189,0.4186,0.41817,0.41773,0.41729,0.41686,0.41644,0.41602,0.41569,0.41541,0.41514,0.41486,0.4146,0.41433,0.41407,0.41381,0.41355,0.41329,0.41304,0.41279,0.41251,0.41218,0.41184,0.41151,0.41118,0.41086,0.41053,0.4102,0.40988,0.40956,0.40931,0.40912,0.40892,0.40873,0.40854,0.40835,0.40816,0.40797,0.40778,0.4076,0.40745,0.40733,0.4072,0.40708,0.40696,0.40684,0.40672,0.40661,0.40649,0.40637,0.40626,0.40614,0.40603,0.40592,0.40581,0.40569,0.40558,0.40547,0.40536,0.40525,0.40514
