Region,ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,xx,With COVID,All,lo,4.5452,4.5356,4.5261,4.5167,4.5074,4.4981,4.489,4.4798,4.4708,4.4568,4.4296,4.4028,4.3847,4.393,4.4035,4.424,4.4884,4.53,4.5402,4.5448,4.5597,4.5803,4.5993,4.6199,4.6397,4.6516,4.6624,4.6774,4.7057,4.712,4.7158,4.714,4.7107,4.7069,4.7028,4.6983,4.6888,4.6616,4.632,4.5932,4.5273,4.4762,4.4282,4.3829,4.3401,4.2995,4.2618,4.2259,4.1915,4.1587,4.1199,4.0814,4.0443,4.0086,3.9779,3.9503,3.9236,3.8977,3.8726,3.8486,3.8255,3.803,3.781,3.7596,3.7388,3.7184,3.6984,3.6789,3.6598,3.6411,3.6228,3.6048
xx,xx,xx,xx,md,6.9504,6.9109,6.8869,6.865,6.8433,6.8214,6.8018,6.7888,6.7594,6.7391,6.719,6.6814,6.6345,6.6457,6.6728,6.709,6.7545,6.7848,6.7992,6.8415,6.8816,6.8997,6.9289,6.9568,6.9823,6.9985,7.0092,7.0255,7.0624,7.1037,7.1248,7.1524,7.1823,7.2111,7.235,7.2279,7.2209,7.2045,7.1875,7.1638,7.0821,6.9675,6.8867,6.8122,6.7447,6.6833,6.6261,6.5741,6.527,6.4823,6.452,6.417,6.3704,6.3292,6.2959,6.2643,6.2341,6.2052,6.1775,6.1508,6.1251,6.1003,6.0762,6.0529,6.0303,6.0083,5.9869,5.966,5.9427,5.925,5.9061,5.887
xx,xx,xx,xx,hi,10.0254,9.9724,9.9203,9.8691,9.8187,9.7692,9.7205,9.6727,9.6257,9.5785,9.5426,9.5195,9.5079,9.5416,9.5809,9.6388,9.8015,9.9608,10.0821,10.1861,10.2881,10.3848,10.4531,10.5133,10.569,10.609,10.6466,10.6923,10.7551,10.8198,10.8799,10.929,10.9746,11.0191,11.0619,11.1034,11.1342,11.1272,11.1138,11.079,10.9204,10.7541,10.6083,10.4801,10.3663,10.2846,10.2118,10.1448,10.0824,10.0232,9.9676,9.9153,9.8657,9.8187,9.7738,9.7309,9.6897,9.6501,9.612,9.5751,9.5395,9.5049,9.4713,9.4386,9.4068,9.3758,9.3454,9.3158,9.2868,9.2615,9.2377,9.2145
xx,xx,xx,HIV +ve,lo,2.955,2.9392,2.9237,2.9084,2.8933,2.8784,2.8638,2.8493,2.8351,2.8211,2.8073,2.7911,2.773,2.7721,2.7718,2.7774,2.8128,2.8185,2.8128,2.8079,2.8046,2.7985,2.7884,2.7765,2.7626,2.7448,2.727,2.7105,2.703,2.7065,2.7013,2.6936,2.6855,2.6782,2.6776,2.6789,2.6775,2.6662,2.6539,2.6369,2.5974,2.5533,2.5155,2.483,2.4546,2.4296,2.4074,2.3874,2.3692,2.3519,2.3334,2.3158,2.2988,2.2824,2.2666,2.2512,2.2362,2.2216,2.2074,2.1935,2.1799,2.1665,2.1534,2.1406,2.1281,2.1157,2.1036,2.0917,2.08,2.0686,2.0573,2.0462
xx,xx,xx,xx,md,5.1603,5.126,5.1079,5.0979,5.0879,5.0612,5.0371,4.9993,4.9823,4.9587,4.9351,4.9191,4.9052,4.9065,4.9237,4.9345,4.9659,4.9853,4.9965,5.027,5.0287,5.0508,5.0817,5.1047,5.1147,5.1188,5.1152,5.1013,5.134,5.1601,5.1721,5.1977,5.2085,5.2354,5.2388,5.2415,5.242,5.2282,5.2113,5.1847,5.1167,5.0447,4.9976,4.9587,4.9224,4.8799,4.8262,4.7765,4.7305,4.6876,4.6476,4.6186,4.5935,4.5698,4.5472,4.5257,4.5051,4.4854,4.4665,4.4402,4.3991,4.375,4.3589,4.3432,4.3238,4.2995,4.276,4.2531,4.2309,4.2173,4.2042,4.1912
xx,xx,xx,xx,hi,7.8989,7.8833,7.8678,7.8524,7.8372,7.8223,7.8074,7.7928,7.7781,7.761,7.7359,7.7107,7.6931,7.7037,7.7179,7.7435,7.8169,7.8783,7.9099,7.9374,7.9829,8.0378,8.0904,8.1439,8.1946,8.2319,8.2656,8.3037,8.3605,8.4175,8.4671,8.5037,8.5353,8.5643,8.591,8.6156,8.629,8.6066,8.5795,8.5336,8.4071,8.2808,8.2112,8.1276,8.0387,7.9599,7.8981,7.847,7.7995,7.7553,7.7135,7.6738,7.6363,7.6009,7.5673,7.5353,7.5047,7.4756,7.4476,7.4208,7.3949,7.37,7.3464,7.3256,7.3053,7.2854,7.266,7.2468,7.2279,7.2094,7.191,7.1729
xx,SYC,Baseline,All,lo,0.074923,0.074348,0.073784,0.07323,0.072686,0.072151,0.071626,0.07111,0.070604,0.070107,0.06971,0.069325,0.068946,0.068574,0.068209,0.06785,0.067497,0.06715,0.066811,0.066481,0.066157,0.065838,0.065525,0.065217,0.064914,0.064616,0.064324,0.064036,0.063753,0.063475,0.063055,0.062551,0.062058,0.061588,0.0613,0.061061,0.060826,0.060595,0.060373,0.060046,0.059725,0.059402,0.059003,0.058613,0.058231,0.057858,0.057493,0.057136,0.056789,0.05645,0.056118,0.055793,0.055475,0.055164,0.05486,0.054563,0.054272,0.053987,0.053708,0.053435,0.053168,0.052906,0.052651,0.0524,0.052155,0.051915,0.05168,0.051449,0.051224,0.051003,0.050787,0.050575
xx,xx,xx,xx,md,0.1148,0.11452,0.11338,0.11327,0.11293,0.11219,0.11136,0.11114,0.111,0.11087,0.11062,0.1103,0.10998,0.1097,0.10944,0.1091,0.10859,0.10816,0.10773,0.1073,0.10691,0.10677,0.10662,0.10648,0.10634,0.1062,0.10594,0.10567,0.10539,0.10512,0.10485,0.10444,0.10392,0.10342,0.10305,0.10279,0.10253,0.10228,0.10206,0.10185,0.10164,0.10142,0.10122,0.10089,0.10051,0.10027,0.10002,0.099771,0.099525,0.099279,0.099034,0.098789,0.098546,0.098302,0.09806,0.097818,0.097576,0.097335,0.097095,0.096855,0.096615,0.096376,0.09618,0.096027,0.095875,0.095723,0.095581,0.095461,0.095343,0.095226,0.09511,0.094995
xx,xx,xx,xx,hi,0.17539,0.17439,0.1734,0.17243,0.17147,0.17053,0.1696,0.16867,0.16772,0.16678,0.16586,0.16496,0.16407,0.16352,0.16306,0.1627,0.16242,0.16214,0.16186,0.16159,0.16132,0.16105,0.16079,0.16052,0.16026,0.16,0.15975,0.15949,0.15924,0.15899,0.15874,0.15849,0.15825,0.15801,0.15777,0.15753,0.15729,0.15705,0.15682,0.15658,0.15635,0.15612,0.15589,0.15567,0.15544,0.15522,0.15499,0.15477,0.15455,0.15433,0.15411,0.15389,0.15367,0.15346,0.15323,0.15301,0.15279,0.15257,0.15235,0.15213,0.15191,0.1517,0.15148,0.15127,0.15105,0.15084,0.15062,0.15041,0.1502,0.14999,0.14978,0.14957
xx,xx,xx,HIV +ve,lo,0.0021935,0.0021834,0.0021737,0.0021642,0.0021549,0.0021457,0.0021367,0.0021278,0.0021191,0.0021105,0.0021049,0.0021016,0.0020983,0.002095,0.0020917,0.0020885,0.0020853,0.0020822,0.002079,0.0020759,0.0020728,0.0020698,0.0020667,0.0020637,0.0020607,0.0020578,0.0020548,0.0020519,0.002049,0.0020447,0.0020395,0.0020344,0.0020293,0.0020243,0.0020194,0.0020146,0.0020098,0.0020051,0.0020004,0.0019958,0.0019913,0.0019868,0.0019824,0.001978,0.0019737,0.0019695,0.0019652,0.0019611,0.0019569,0.0019529,0.0019488,0.0019448,0.0019409,0.001937,0.0019331,0.0019293,0.0019254,0.0019217,0.001918,0.0019143,0.0019106,0.0019069,0.0019033,0.0018998,0.0018962,0.0018927,0.0018892,0.0018857,0.0018823,0.0018788,0.0018754,0.0018721
xx,xx,xx,xx,md,0.031136,0.030903,0.030676,0.030454,0.030237,0.030025,0.029818,0.029615,0.029367,0.029047,0.028744,0.028698,0.028652,0.028493,0.02832,0.028152,0.027987,0.027826,0.027668,0.027514,0.027363,0.027216,0.027072,0.026931,0.026844,0.02676,0.026676,0.026593,0.026511,0.026369,0.026338,0.026235,0.026044,0.025857,0.025671,0.025488,0.025347,0.025242,0.025138,0.025037,0.024938,0.02484,0.024744,0.024651,0.024558,0.024468,0.024379,0.024292,0.024206,0.024121,0.024038,0.023957,0.023877,0.023798,0.02372,0.023644,0.023568,0.023494,0.023421,0.02335,0.023279,0.023209,0.02314,0.023073,0.023006,0.02294,0.022875,0.02281,0.022747,0.022684,0.022623,0.022562
xx,xx,xx,xx,hi,0.40658,0.40564,0.40472,0.40381,0.40291,0.40203,0.40117,0.40032,0.39948,0.39866,0.39784,0.39704,0.39626,0.39548,0.39471,0.39396,0.39321,0.39248,0.39175,0.39103,0.39032,0.38962,0.38892,0.38824,0.38756,0.38689,0.38622,0.38556,0.38491,0.38426,0.38362,0.38299,0.38236,0.38173,0.38111,0.38049,0.37988,0.37927,0.37867,0.37807,0.37747,0.37688,0.37629,0.3757,0.37512,0.37454,0.37396,0.37339,0.37281,0.37224,0.37167,0.37111,0.37054,0.36998,0.36942,0.36886,0.3683,0.36774,0.36719,0.36663,0.36608,0.36553,0.36497,0.36442,0.36387,0.36332,0.36277,0.36222,0.36167,0.36112,0.36057,0.36002
xx,xx,With COVID,All,lo,0.074923,0.074348,0.073784,0.07323,0.072686,0.072151,0.071626,0.07111,0.070604,0.070107,0.06971,0.069325,0.069035,0.069084,0.069173,0.069395,0.070196,0.070765,0.070952,0.071065,0.071313,0.071566,0.071758,0.071949,0.072124,0.07219,0.072244,0.072363,0.072688,0.073059,0.073448,0.073422,0.073604,0.073896,0.074176,0.074442,0.07461,0.074372,0.074093,0.073574,0.072349,0.071014,0.069829,0.068768,0.067809,0.066936,0.066135,0.065393,0.064702,0.064053,0.063442,0.06288,0.062293,0.061747,0.06127,0.060797,0.06033,0.05988,0.059445,0.059024,0.058615,0.058219,0.057833,0.057458,0.057094,0.056738,0.056392,0.056054,0.055725,0.055403,0.055089,0.054783
xx,xx,xx,xx,md,0.1148,0.11452,0.11338,0.11327,0.11293,0.11219,0.11136,0.11114,0.111,0.11087,0.11062,0.1103,0.1101,0.11023,0.11041,0.11075,0.11279,0.11392,0.11439,0.11534,0.11627,0.11691,0.11748,0.11811,0.11874,0.11924,0.11971,0.12013,0.12087,0.12172,0.12239,0.1233,0.1239,0.1244,0.12488,0.12534,0.12563,0.12529,0.1248,0.12429,0.12228,0.12045,0.11913,0.11757,0.11621,0.11501,0.11395,0.113,0.11213,0.11144,0.11061,0.10993,0.1093,0.10871,0.10815,0.10762,0.10712,0.10663,0.10617,0.10573,0.10531,0.1049,0.1045,0.10411,0.10384,0.10361,0.10339,0.10317,0.10296,0.10275,0.10255,0.10235
xx,xx,xx,xx,hi,0.17539,0.17439,0.1734,0.17243,0.17147,0.17053,0.1696,0.16867,0.16772,0.16678,0.16586,0.16496,0.16423,0.16462,0.16519,0.16626,0.16871,0.17088,0.17241,0.17371,0.17505,0.17633,0.17743,0.17849,0.17946,0.18016,0.18081,0.18156,0.18273,0.18395,0.18526,0.18654,0.18772,0.18888,0.19002,0.19113,0.19194,0.19168,0.19131,0.1904,0.18708,0.18375,0.18138,0.17944,0.17772,0.17618,0.17478,0.17352,0.17236,0.17129,0.17031,0.16939,0.16854,0.16774,0.16699,0.16628,0.16561,0.16497,0.16435,0.16377,0.1632,0.16266,0.16213,0.16163,0.16113,0.16065,0.16019,0.15973,0.15928,0.15885,0.15842,0.158
xx,xx,xx,HIV +ve,lo,0.0021935,0.0021834,0.0021737,0.0021642,0.0021549,0.0021457,0.0021367,0.0021278,0.0021191,0.0021105,0.0021049,0.0021016,0.0021,0.0021051,0.0021112,0.0021201,0.0021413,0.0021612,0.0021763,0.0021895,0.0022026,0.0022153,0.0022264,0.0022368,0.0022465,0.0022537,0.0022602,0.0022676,0.0022783,0.0022895,0.0022998,0.002308,0.0023155,0.0023226,0.0023294,0.0023359,0.0023405,0.0023388,0.0023359,0.0023295,0.0023085,0.0022857,0.0022649,0.0022457,0.002228,0.0022117,0.0021967,0.0021827,0.0021696,0.0021575,0.0021462,0.0021355,0.0021255,0.0021147,0.0021043,0.0020943,0.0020847,0.0020756,0.0020667,0.0020582,0.00205,0.0020421,0.0020344,0.0020269,0.0020196,0.0020126,0.0020057,0.001999,0.0019925,0.0019861,0.0019799,0.0019738
xx,xx,xx,xx,md,0.031136,0.030903,0.030676,0.030454,0.030237,0.030025,0.029818,0.029615,0.029367,0.029047,0.028744,0.028698,0.028707,0.028749,0.028795,0.028904,0.029298,0.029556,0.029613,0.029613,0.029658,0.029729,0.02979,0.029866,0.029944,0.029924,0.029735,0.029562,0.029436,0.02932,0.029242,0.029366,0.029483,0.029598,0.029709,0.029817,0.029907,0.029931,0.029941,0.029914,0.029735,0.029425,0.028957,0.028522,0.028114,0.027729,0.027366,0.027022,0.026694,0.026382,0.026082,0.025795,0.025544,0.025406,0.025275,0.025148,0.025027,0.024909,0.024794,0.024683,0.024574,0.024468,0.024364,0.024262,0.024161,0.024063,0.023965,0.02387,0.023776,0.023683,0.023591,0.0235
xx,xx,xx,xx,hi,0.40658,0.40564,0.40472,0.40381,0.40291,0.40203,0.40117,0.40032,0.39948,0.39866,0.39784,0.39704,0.39676,0.39834,0.40009,0.40258,0.40823,0.4123,0.41422,0.41585,0.41831,0.42117,0.42389,0.42665,0.4293,0.43128,0.43311,0.43519,0.43825,0.44135,0.44411,0.44623,0.44812,0.44989,0.45155,0.45311,0.45412,0.4533,0.45222,0.45017,0.44402,0.43765,0.43209,0.42718,0.4228,0.41887,0.41531,0.41207,0.4091,0.40638,0.40386,0.40153,0.39935,0.39733,0.39542,0.39364,0.39195,0.39035,0.38884,0.38739,0.38601,0.38469,0.38343,0.3822,0.38103,0.37989,0.37878,0.37771,0.37667,0.37565,0.37465,0.37368
AMR,ABW,Baseline,xx,lo,0.0091605,0.0091506,0.0091407,0.009131,0.0091214,0.0091119,0.0091026,0.0090933,0.0090842,0.0090752,0.0090662,0.0090574,0.0090487,0.00904,0.0090315,0.009023,0.0090146,0.0090063,0.0089981,0.0089899,0.0089819,0.0089739,0.0089659,0.0089581,0.0089503,0.0089425,0.0089348,0.0089272,0.0089196,0.0089121,0.0089047,0.0088973,0.0088899,0.0088826,0.0088754,0.0088682,0.008861,0.0088539,0.0088468,0.0088398,0.0088328,0.0088258,0.0088189,0.008812,0.0088051,0.0087983,0.0087915,0.0087848,0.0087781,0.0087714,0.0087647,0.0087581,0.0087515,0.0087449,0.0087384,0.0087318,0.0087253,0.0087189,0.0087124,0.008706,0.0086996,0.0086932,0.0086868,0.0086805,0.0086742,0.0086679,0.0086616,0.0086553,0.0086491,0.0086429,0.0086367,0.0086305
xx,xx,xx,xx,md,0.014727,0.014722,0.014717,0.014712,0.014707,0.014703,0.014698,0.014693,0.014689,0.014684,0.01468,0.014675,0.014671,0.014667,0.014662,0.014658,0.014654,0.01465,0.014646,0.014642,0.014638,0.014634,0.01463,0.014626,0.014623,0.014619,0.014615,0.014611,0.014608,0.014603,0.014586,0.01457,0.014553,0.014537,0.014533,0.014533,0.014532,0.014531,0.014531,0.01453,0.01453,0.014529,0.014528,0.014528,0.014527,0.014527,0.014526,0.014526,0.014525,0.014525,0.014524,0.014524,0.014523,0.014523,0.014522,0.01452,0.014517,0.014514,0.014511,0.014508,0.014505,0.014502,0.014499,0.014494,0.014484,0.014474,0.014464,0.014454,0.014444,0.014433,0.014423,0.014413
xx,xx,xx,xx,hi,0.021908,0.021893,0.021878,0.021864,0.02185,0.021836,0.021822,0.021809,0.021795,0.021782,0.021769,0.021756,0.021744,0.021731,0.021719,0.021706,0.021694,0.021682,0.021671,0.021659,0.021647,0.021636,0.021624,0.021613,0.021602,0.021591,0.02158,0.021569,0.021559,0.021548,0.021538,0.021527,0.021517,0.021507,0.021497,0.021487,0.021477,0.021467,0.021457,0.021447,0.021437,0.021428,0.021418,0.021409,0.021399,0.02139,0.021381,0.021372,0.021362,0.021353,0.021344,0.021335,0.021326,0.021317,0.021309,0.0213,0.021292,0.021284,0.021276,0.021269,0.021261,0.021254,0.021246,0.021239,0.021232,0.021224,0.021217,0.02121,0.021203,0.021195,0.021188,0.021181
xx,xx,With COVID,xx,lo,0.0091605,0.0091506,0.0091407,0.009131,0.0091214,0.0091119,0.0091026,0.0090933,0.0090842,0.0090752,0.0090662,0.0090574,0.0090487,0.00904,0.0090315,0.0091557,0.0097089,0.01022,0.010606,0.010787,0.010945,0.011092,0.0112,0.01129,0.01139,0.01152,0.011655,0.011801,0.011996,0.012257,0.012463,0.012507,0.012526,0.012566,0.012847,0.013155,0.013416,0.013616,0.013785,0.013774,0.01309,0.012425,0.011822,0.011346,0.010972,0.010701,0.010486,0.010314,0.010175,0.010061,0.009967,0.0098878,0.0098202,0.0097615,0.0097099,0.0096638,0.0096221,0.0095839,0.0095484,0.0095153,0.009484,0.0094544,0.0094261,0.0093989,0.0093728,0.0093476,0.0093233,0.0092997,0.0092768,0.0092546,0.0092329,0.0092119
xx,xx,xx,xx,md,0.014727,0.014722,0.014717,0.014712,0.014707,0.014703,0.014698,0.014693,0.014689,0.014684,0.01468,0.014675,0.014671,0.014667,0.014662,0.014819,0.015585,0.016392,0.017188,0.017615,0.017915,0.018184,0.018348,0.018512,0.018726,0.018974,0.019305,0.019685,0.020178,0.020669,0.021068,0.021189,0.021246,0.021358,0.021898,0.022426,0.022911,0.023307,0.023742,0.023826,0.022627,0.021414,0.020653,0.019938,0.019412,0.01894,0.018556,0.018226,0.01794,0.01769,0.017469,0.017271,0.017125,0.017005,0.016896,0.016794,0.016699,0.01661,0.016525,0.016444,0.016366,0.016292,0.01622,0.016151,0.016083,0.016018,0.015955,0.015894,0.015834,0.015775,0.015719,0.015663
xx,xx,xx,xx,hi,0.021908,0.021893,0.021878,0.021864,0.02185,0.021836,0.021822,0.021809,0.021795,0.021782,0.021769,0.021756,0.021744,0.021731,0.021719,0.021974,0.023274,0.024704,0.025796,0.026394,0.026897,0.027328,0.02756,0.027756,0.02801,0.028448,0.028926,0.02951,0.030414,0.03132,0.031994,0.032017,0.032073,0.032378,0.033327,0.034386,0.035354,0.035951,0.036438,0.036559,0.034736,0.032831,0.031373,0.030239,0.029313,0.028564,0.028009,0.027564,0.027169,0.026776,0.026448,0.026198,0.025977,0.025781,0.025603,0.025442,0.025293,0.025155,0.025025,0.024904,0.024789,0.024679,0.024575,0.024483,0.024399,0.024319,0.024242,0.024168,0.024097,0.024028,0.023961,0.023897
xx,ARG,Baseline,xx,lo,0.13292,0.13279,0.13266,0.13253,0.1324,0.13227,0.13215,0.13203,0.13191,0.13179,0.13168,0.13156,0.13145,0.13134,0.13123,0.13112,0.13101,0.13091,0.1308,0.1307,0.1306,0.1305,0.1304,0.1303,0.1302,0.13011,0.13001,0.12992,0.12983,0.12974,0.12965,0.12956,0.12947,0.12938,0.1293,0.12921,0.12913,0.12905,0.12896,0.12888,0.1288,0.12872,0.12864,0.12856,0.12849,0.12841,0.12833,0.12826,0.12818,0.12811,0.12804,0.12797,0.12789,0.12782,0.12775,0.12768,0.12761,0.12754,0.12747,0.12741,0.12734,0.12727,0.12721,0.12714,0.12708,0.12701,0.12694,0.12686,0.12678,0.1267,0.12662,0.12653
xx,xx,xx,xx,md,0.14969,0.14962,0.14947,0.14916,0.14908,0.14894,0.14886,0.14879,0.14871,0.14864,0.1485,0.14833,0.14807,0.14781,0.14755,0.14744,0.14738,0.14731,0.14725,0.14719,0.1471,0.14704,0.147,0.14686,0.1467,0.14655,0.14641,0.14633,0.14625,0.14617,0.14609,0.14601,0.14593,0.14593,0.14593,0.14593,0.14593,0.14593,0.14591,0.14579,0.14568,0.14556,0.14545,0.14533,0.14514,0.14495,0.14486,0.14478,0.14471,0.14466,0.1446,0.1446,0.1446,0.1446,0.1446,0.1446,0.1446,0.1446,0.14459,0.14459,0.14459,0.14459,0.14459,0.1446,0.14457,0.14445,0.14434,0.14422,0.14411,0.144,0.14392,0.14391
xx,xx,xx,xx,hi,0.1673,0.16716,0.16698,0.16679,0.16662,0.16644,0.16626,0.16609,0.16593,0.16576,0.16559,0.16542,0.16526,0.16509,0.16493,0.16477,0.16469,0.16464,0.16459,0.16454,0.16449,0.16444,0.16439,0.16434,0.16429,0.16424,0.16419,0.16415,0.1641,0.16405,0.164,0.16395,0.1639,0.16385,0.1638,0.16376,0.16371,0.16366,0.16361,0.16356,0.16352,0.16347,0.16342,0.16338,0.16333,0.16328,0.16324,0.16314,0.16304,0.16293,0.16283,0.16273,0.16263,0.16253,0.16243,0.16233,0.16223,0.16213,0.16203,0.16193,0.16183,0.16173,0.16163,0.16153,0.16143,0.16133,0.16122,0.16112,0.16102,0.16092,0.16084,0.16077
xx,xx,With COVID,xx,lo,0.13292,0.13279,0.13266,0.13253,0.1324,0.13227,0.13215,0.13203,0.13191,0.13179,0.13168,0.13156,0.13145,0.13134,0.13123,0.1331,0.14076,0.14728,0.15294,0.15665,0.15988,0.16258,0.16411,0.16528,0.16658,0.16877,0.17101,0.17347,0.1774,0.18134,0.18405,0.18425,0.18395,0.1848,0.18836,0.19253,0.19567,0.1981,0.20048,0.20083,0.19509,0.18443,0.17518,0.16774,0.16195,0.15743,0.15384,0.15095,0.14862,0.14664,0.1449,0.14341,0.14211,0.14103,0.14019,0.13944,0.13876,0.13815,0.13759,0.13707,0.13658,0.13613,0.13571,0.13531,0.13493,0.13458,0.13424,0.13391,0.13361,0.13331,0.13303,0.13276
xx,xx,xx,xx,md,0.14969,0.14962,0.14947,0.14916,0.14908,0.14894,0.14886,0.14879,0.14871,0.14864,0.1485,0.14833,0.14807,0.14781,0.14755,0.14994,0.15902,0.16857,0.17664,0.18078,0.18401,0.18683,0.18843,0.18969,0.19162,0.19463,0.19768,0.20104,0.20584,0.21065,0.21466,0.21476,0.21423,0.21525,0.22019,0.22538,0.22991,0.23375,0.237,0.23671,0.22522,0.21553,0.20666,0.19986,0.19393,0.18914,0.18561,0.18243,0.17974,0.17737,0.17544,0.17359,0.17216,0.17101,0.17004,0.16924,0.16801,0.16689,0.16608,0.16532,0.16459,0.16382,0.16309,0.1624,0.16174,0.16112,0.16052,0.15996,0.15941,0.15885,0.15835,0.1578
xx,xx,xx,xx,hi,0.1673,0.16716,0.16698,0.16679,0.16662,0.16644,0.16626,0.16609,0.16593,0.16576,0.16559,0.16542,0.16526,0.16509,0.16493,0.16745,0.17993,0.19182,0.20066,0.2058,0.20991,0.21344,0.21579,0.21784,0.22022,0.22428,0.22785,0.2317,0.23892,0.24578,0.25046,0.2503,0.25023,0.25222,0.25999,0.26852,0.27609,0.28196,0.28733,0.2879,0.27192,0.25619,0.24441,0.23681,0.23071,0.22537,0.22099,0.2174,0.21474,0.2125,0.21068,0.20908,0.20764,0.20632,0.20509,0.20394,0.20284,0.20179,0.20058,0.19936,0.19819,0.19705,0.1961,0.19523,0.19439,0.19357,0.19278,0.19201,0.19126,0.19052,0.1899,0.18938
xx,BHS,Baseline,xx,lo,0.076533,0.076497,0.076461,0.076428,0.076395,0.076363,0.076332,0.076301,0.07627,0.076239,0.076209,0.07618,0.07615,0.076121,0.076067,0.075986,0.075905,0.075826,0.075747,0.075669,0.075593,0.075517,0.075442,0.075368,0.075295,0.075222,0.075151,0.07508,0.075011,0.074944,0.074877,0.074811,0.074745,0.07468,0.074616,0.074552,0.074489,0.074426,0.074364,0.074303,0.074242,0.074181,0.074121,0.074062,0.074003,0.073944,0.073886,0.073832,0.073789,0.073746,0.073704,0.073662,0.07362,0.073578,0.073537,0.073495,0.073454,0.073413,0.073373,0.073332,0.073292,0.073251,0.073211,0.073171,0.073131,0.073092,0.073052,0.073013,0.072974,0.072935,0.072896,0.072857
xx,xx,xx,xx,md,0.10839,0.1083,0.1083,0.10825,0.10816,0.10804,0.10785,0.10766,0.10747,0.10729,0.10711,0.10693,0.10687,0.10684,0.10681,0.10679,0.10676,0.10674,0.10671,0.10669,0.10666,0.10664,0.10662,0.10655,0.10648,0.1064,0.10633,0.10626,0.10619,0.10612,0.10605,0.10598,0.10592,0.10585,0.10579,0.10571,0.1056,0.10556,0.10553,0.10547,0.10541,0.10535,0.10529,0.10523,0.10517,0.10511,0.10506,0.105,0.10494,0.10489,0.10483,0.10478,0.10471,0.10462,0.10453,0.10444,0.10436,0.10427,0.10418,0.1041,0.10401,0.10392,0.10383,0.10375,0.10366,0.10358,0.10349,0.1034,0.10332,0.10323,0.10318,0.10315
xx,xx,xx,xx,hi,0.15069,0.15055,0.15042,0.15029,0.15016,0.15003,0.1499,0.14977,0.14965,0.14953,0.14941,0.14929,0.14917,0.14905,0.14893,0.14881,0.1487,0.14859,0.14847,0.14836,0.14825,0.14814,0.14803,0.14792,0.14781,0.14771,0.1476,0.14749,0.14739,0.14722,0.14706,0.1469,0.14674,0.14658,0.14642,0.14626,0.14611,0.14596,0.1458,0.14565,0.1455,0.14535,0.14521,0.14506,0.14492,0.14477,0.14463,0.14449,0.14435,0.14421,0.14407,0.14393,0.14379,0.14366,0.14352,0.14339,0.14325,0.14312,0.14299,0.14286,0.14272,0.1426,0.14247,0.14234,0.14221,0.14208,0.14196,0.14183,0.14171,0.14158,0.14146,0.14134
xx,xx,With COVID,xx,lo,0.076533,0.076497,0.076461,0.076428,0.076395,0.076363,0.076332,0.076301,0.07627,0.076239,0.076209,0.07618,0.07615,0.076121,0.076067,0.076858,0.081382,0.086561,0.090775,0.09315,0.095064,0.096551,0.097414,0.098173,0.099072,0.10044,0.10201,0.10386,0.10653,0.10882,0.11064,0.11066,0.11016,0.11031,0.11243,0.11482,0.11686,0.11829,0.1195,0.11909,0.11373,0.10787,0.10264,0.098728,0.095457,0.093078,0.09112,0.089475,0.088083,0.086892,0.085866,0.084973,0.084189,0.083496,0.082878,0.082328,0.081831,0.081414,0.081081,0.08077,0.080478,0.080204,0.079944,0.079697,0.07946,0.079232,0.079014,0.078815,0.078629,0.078449,0.078274,0.078104
xx,xx,xx,xx,md,0.10839,0.1083,0.1083,0.10825,0.10816,0.10804,0.10785,0.10766,0.10747,0.10729,0.10711,0.10693,0.10687,0.10684,0.10681,0.10843,0.11461,0.12135,0.12646,0.12955,0.13215,0.13415,0.13546,0.13658,0.13791,0.13981,0.14251,0.14504,0.14879,0.153,0.15585,0.15611,0.15619,0.15678,0.16015,0.16393,0.16748,0.17025,0.17355,0.17366,0.16582,0.15774,0.15071,0.14554,0.14094,0.1376,0.13463,0.13229,0.13019,0.12844,0.1271,0.126,0.12479,0.1238,0.12296,0.12218,0.12143,0.12081,0.12028,0.11983,0.11939,0.11897,0.11856,0.11815,0.11776,0.11734,0.1169,0.11647,0.1161,0.11584,0.1155,0.11507
