iso3,year,hiv,tb,ill_def,tb_seq,total,tb.imp,garbage,garbage.imp,totaltb,seq.prop,tb.prop,codqual,min.coverage,max.coverage,min.usability,max.usability,use.ghe,keep.vr,ghe.env,env,env.nm,vr.coverage,tb.adj,tb.adj.sd,pop,ihme.env,env.ratio
JPN,2005,69,2291,34311,1914,1083143,2291,0.0316772577582092,0.0316772577582092,4205,0.455172413793104,0.00400922168659995,high,100,100,78,87,yes,TRUE,1083865.5,1083865.5,15,0.999333404375358,4345.4570679575,36.2871675802915,127798373,1078251.3,1.00520676395197
JPN,2006,59,2267,37534,1804,1083929,2267,0.0346277293069934,0.0346277293069934,4071,0.443134365020879,0.00389050024130467,high,100,100,78,87,yes,TRUE,1084549,1084549,15,0.999428333805112,4219.43814620674,38.4626367266595,127902167,1094346.8,0.991046896651043
JPN,2007,65,2193,41101,1741,1107813,2193,0.0371010269783799,0.0371010269783799,3934,0.442552109811896,0.00368796826134889,high,100,100,78,87,yes,TRUE,1108351.3,1108351.3,15,0.999514323662543,4087.56441682479,39.8897080518201,128006426,1117465.9,0.991843509497695
JPN,2008,54,2218,47853,1617,1141871,2218,0.0419075359650959,0.0419075359650959,3835,0.421642764015645,0.00350542678456844,high,100,100,78,87,yes,TRUE,1142422.4,1142422.4,15,0.999517341396667,4004.67808025096,44.29635519427,128077633,1141375.6,1.00091713893306
JPN,2009,61,2156,50999,1461,1141234,2156,0.0446875925533239,0.0446875925533239,3617,0.403925905446503,0.00331763335427683,high,100,100,78,87,yes,TRUE,1141918.8,1141918.8,15,0.999400307622573,3788.46789875577,44.8991311932092,128117042,1160036.6,0.984381699680855
JPN,2010,60,2126,60127,1510,1196374,2126,0.0502576953360738,0.0502576953360738,3636,0.415291529152915,0.00320000844886719,high,100,100,78,87,yes,TRUE,1197022.6,1197022.6,15,0.999458155593721,3830.48243348497,51.2212283474698,128105431,1195500.5,1.00127319060092
JPN,2011,53,2163,67808,1343,1251690,2163,0.054173157890532,0.054173157890532,3506,0.383057615516258,0.00296144379254014,high,100,100,78,87,yes,TRUE,1251920.8,1251920.8,15,0.999815643289895,3707.49308191188,53.2682691986166,128007257,1250038.4,1.00150587373956
JPN,2012,50,2110,76555,1263,1255812,2110,0.0609605577904973,0.0609605577904973,3373,0.37444411503113,0.00286027558030183,high,100,100,78,87,yes,TRUE,1256531.3,1256531.3,15,0.999427551068564,3594.02579327492,58.8772903949829,127853688,1250421.4,1.00488627273973
JPN,2013,45,2083,86720,1084,1267908,2083,0.068396129687643,0.068396129687643,3167,0.342279760025261,0.00268119892853636,high,100,100,78,87,yes,TRUE,1268469.1,1268469.1,15,0.999557655760002,3401.01799180148,62.8275497728186,127678924,1265203.6,1.00258100751531
JPN,2014,45,2098,92791,965,1272534,2098,0.0729182874485083,0.0729182874485083,3063,0.315050603983023,0.00259632818334163,high,100,100,78,87,yes,TRUE,1273176,1273176,15,0.999495749212992,3305.58273115416,65.448684866095,127476735,1275258.9,0.99836668460028
JPN,2015,56,1955,102872,832,1289989,1955,0.0797464164423108,0.0797464164423108,2787,0.298528884104772,0.00234770456492494,high,100,100,78,87,yes,TRUE,1290471.7,1290471.7,15,0.999625950727939,3029.64630099645,65.9429914123036,127250933,1290176.9,1.00022849579775
JPN,2016,66,1890,112275,839,1307323,1890,0.0858816069173418,0.0858816069173418,2729,0.307438622205936,0.00228359028256606,high,100,100,78,87,yes,TRUE,1307808.1,1307808.1,15,0.999629074020875,2986.49786862118,70.4485925074791,126993857,1313189.9,0.995901735156507
JPN,2017,38,2303,123933,1071,1339928,2303,0.0924922831674538,0.0924922831674538,3374,0.317427385892116,0.00277468246168775,high,100,100,78,87,yes,TRUE,1340450,1340450,15,0.999610578537058,3719.32310576935,95.1665831538214,126662472,1329186.6,1.00847390426596
JPN,2018,43,2203,135014,956,1362071,2203,0.0991240544729313,0.0991240544729313,3159,0.302627413738525,0.00257445253154499,high,100,100,78,87,yes,TRUE,1362813.7,1362813.7,15,0.999455024556915,3508.49917998919,97.0415943652251,126255866,1365986.5,0.99767728304782
JPN,2019,41,2085,148454,878,1380609,2085,0.10752790978474,0.10752790978474,2963,0.2963212959838,0.00240472992440075,high,100,100,78,87,yes,TRUE,1351686,1351686,15,1,3250.43977259355,97.9058612756922,125791677,1400012.5,0.965481379630539
KAZ,2000,,3883,4668,10,148328,3883,0.031470794455531,0.031470794455531,3893,0.00256871307474955,0.0270987052763469,high,91,95,80,83,no,TRUE,166794.81,166794.81,17,0.889284264900089,4519.92339781428,181.970571180196,14922724,154996.94,1.0761167930154
KAZ,2001,,3597,4396,5,146867,3597,0.0299318430961346,0.0299318430961346,3602,0.00138811771238201,0.0252823381600466,high,91,95,80,83,no,TRUE,166752.55,166752.55,17,0.880748150478059,4215.89435815008,179.630327666927,14910207,155971.22,1.06912384220627
KAZ,2002,,3716,4572,22,147957,3716,0.0309008698473205,0.0309008698473205,3738,0.00588550026752274,0.0260696725598912,high,91,95,80,83,no,TRUE,166317.15,166317.15,17,0.88960759608976,4335.83364159431,173.361905785276,14976184,158103.82,1.05194896619196
KAZ,2003,,3489,4730,2,153912,3489,0.0307318467695826,0.0307318467695826,3491,0.000572901747350329,0.0234009464948854,high,91,95,80,83,no,TRUE,170886.34,170886.34,17,0.900668830522089,3998.9020990468,145.449066885458,15100045,161971.74,1.05503799613439
KAZ,2004,42,3275,5011,,151335,3275,0.0331119701324875,0.0331119701324875,3275,,0.0223818375659495,high,91,95,80,83,no,TRUE,164244.89,164244.89,17,0.921398528745704,3676.10244901725,112.556770621308,15250016,163367.34,1.00537163670535
KAZ,2005,73,3546,5426,,156432,3546,0.034685997749821,0.034685997749821,3546,,0.0234825106287167,high,91,95,80,83,no,TRUE,164754.68,164754.68,15,0.949484409183399,3868.85352423083,88.0621118888022,15656248,165903.32,0.993076449585216
KAZ,2006,99,3101,5784,,156439,3101,0.0369728776072463,0.0369728776072463,3101,,0.0205834522584713,high,91,95,80,83,no,TRUE,163209.23,163209.23,15,0.958518093615171,3359.40939384687,69.985725987379,15822748,166558.66,0.979890388167148
KAZ,2007,87,2788,6760,,157519,2788,0.0429154578177871,0.0429154578177871,2788,,0.018493091623054,high,91,95,80,83,no,TRUE,163044.22,163044.22,15,0.966112138167179,3015.19169906938,61.4263383367511,16006136,164794.58,0.989378534172665
KAZ,2008,114,2639,8279,,152266,2639,0.0543719543430575,0.0543719543430575,2639,,0.0183280435039274,high,91,95,80,83,no,TRUE,153419.54,153419.54,15,0.992481140277177,2811.88000347254,46.0513286059762,16196517,158717.33,0.96662122529405
KAZ,2009,137,2053,12795,,142475,2053,0.0898052289875417,0.0898052289875417,2053,,0.0158312769895126,high,91,95,80,83,no,TRUE,142189.48,142189.48,15,1,2251.04104287477,55.5252740275731,16402369,152970.68,0.929521134376862
KAZ,2010,178,1725,16369,,145528,1725,0.112480072563356,0.112480072563356,1725,,0.0133556314310269,high,91,95,80,83,no,TRUE,145785.17,145785.17,15,0.998235965976512,1947.0529986296,62.6592691067315,16627837,153138.43,0.95198292159584
KAZ,2011,180,1384,27737,,143924,1384,0.192719768766849,0.192719768766849,1384,,0.0119118317884101,high,91,95,80,83,no,TRUE,144951.36,144951.36,15,0.992912381091147,1726.63621782127,106.865625583003,16864917,152138.49,0.952759291879392
KAZ,2012,171,1249,31731,,142724,1249,0.222324206160141,0.222324206160141,1249,,0.0112529618984981,high,91,95,80,83,no,TRUE,144215.7,144215.7,15,0.989656465974232,1622.85377726523,121.439154239343,17102864,150595.77,0.957634467422292
KAZ,2013,184,971,8967,4,136112,971,0.065879569766075,0.065879569766075,975,0.0041025641025641,0.00766841008297613,high,91,95,80,83,no,TRUE,138004.19,138004.19,15,0.986288894561824,1058.27272208895,22.5962180207266,17345732,145800.44,0.946527939147509
KAZ,2014,181,852,9214,2,131759,852,0.0699307068207864,0.0699307068207864,854,0.00234192037470726,0.00696886857888939,high,91,95,80,83,no,TRUE,133719.22,133719.22,15,0.985340775993159,931.871670651597,21.2430924550746,17592298,142112.11,0.940941767735347
KAZ,2015,217,682,6525,3,130899,682,0.0498475924185823,0.0498475924185823,685,0.00437956204379562,0.00550758197050831,high,91,95,80,83,no,TRUE,131408.26,131408.26,15,0.996124596733873,723.741763551868,10.2332234584446,17835909,140269.16,0.936829307311743
KAZ,2016,266,575,7749,,131126,575,0.0590958314903223,0.0590958314903223,575,,0.0046605120889631,high,91,95,80,83,no,TRUE,131576.68,131576.68,15,0.996574772976488,613.214707765629,10.1886177629778,18078553,139505.86,0.943162387587159
KAZ,2017,266,540,7871,2,128995,540,0.0610178689096477,0.0610178689096477,542,0.003690036900369,0.00447475314553681,high,91,95,80,83,no,TRUE,130544.85,130544.85,15,0.988127834993108,584.15597817113,11.3587023359398,18314814,138284.58,0.944030419009842
KAZ,2018,277,466,9110,1,130426,466,0.0698480364344533,0.0698480364344533,467,0.00214132762312634,0.00384945102047545,high,91,95,80,83,no,TRUE,128718.71,128718.71,15,1,495.496369563784,9.3020952032833,18538099,139407.65,0.923326015466153
KAZ,2019,271,426,9733,4,133098,426,0.073126568393214,0.073126568393214,430,0.00930232558139535,0.00348559153730799,high,91,95,80,83,no,TRUE,126999.96,126999.96,15,1,442.669985814453,8.73121827895286,18754258,139467.32,0.910607302126405
KAZ,2020,223,377,13098,4,161304,377,0.0812007141794376,0.0812007141794376,381,0.010498687664042,0.00257074612363872,high,91,95,80,83,no,TRUE,,126999.96,15,1,326.484654872272,7.2134326706021,18979243,,
KGZ,2000,,1016,1409,,34050,1016,0.0413803230543319,0.0413803230543319,1016,,0.0311264973499586,high,99,100,91,97,no,TRUE,37587.24,37587.24,20,0.905892531614452,1169.95912625226,44.3223141802792,4920712,38724.597,0.970629597513952
KGZ,2001,,1166,1066,,32522,1166,0.032777811942685,0.032777811942685,1166,,0.0370676500508647,high,99,100,91,97,no,TRUE,35768.4,35768.4,20,0.909238322094363,1325.85053407935,45.4412341299257,4962839,39184.98,0.912808938526956
KGZ,2002,1,1001,953,,35212,1001,0.0270646370555492,0.0270646370555492,1001,,0.0292185994921043,high,99,100,91,97,no,TRUE,37713.56,37713.56,20,0.933669481215775,1101.93740506144,27.7788966551056,4991478,39475.785,0.955359342442462
KGZ,2003,5,911,928,,35888,911,0.0258582255907267,0.0258582255907267,911,,0.026058352402746,high,99,100,91,97,no,TRUE,37696.51,37696.51,20,0.952024471230891,982.308941933638,19.2226704997913,5013538,39929.252,0.94408254880407
KGZ,2004,5,812,853,,35038,812,0.0243449968605514,0.0243449968605514,812,,0.0237531080883428,high,99,100,91,97,no,TRUE,35970.27,35970.27,20,0.974082207334001,854.405711276876,11.1550744783623,5038995,39223.972,0.917048125569741
KGZ,2005,19,796,931,,36944,796,0.0252003031615418,0.0252003031615418,796,,0.0221031294254852,high,99,100,91,97,no,TRUE,37240.75,37240.75,15,0.992031578311393,823.13711715214,7.01556795867838,5193114,39678.969,0.938551351976913
KGZ,2006,17,839,594,,38502,839,0.0154277699859748,0.0154277699859748,839,,0.0221325313917907,high,99,100,91,97,no,TRUE,38433.48,38433.48,15,1,850.630202595758,3.33224082213438,5246785,40617.445,0.946230862133253
KGZ,2007,35,709,705,,38124,709,0.0184922883223167,0.0184922883223167,709,,0.0189475934685588,high,99,100,91,97,no,TRUE,37775.83,37775.83,15,1,715.761069777386,3.37135916374742,5294766,40157.028,0.940702832888928
KGZ,2008,27,626,616,,37646,626,0.0163629602082559,0.0163629602082559,626,,0.0169052119902782,high,99,100,91,97,no,TRUE,37385.09,37385.09,15,1,632.002871725628,2.62836733042794,5345415,39258.844,0.952271798935292
KGZ,2009,52,591,483,,35890,591,0.0134577876845918,0.0134577876845918,591,,0.0166916146524698,high,99,100,91,97,no,TRUE,36654.64,36654.64,15,0.979139339521545,611.825126105008,5.38973578906466,5414085,37580.659,0.975359160146713
KGZ,2010,45,603,573,,36170,603,0.0158418578932817,0.0158418578932817,603,,0.0169396297440796,high,99,100,91,97,no,TRUE,36335.83,36335.83,15,0.995436185164891,615.515506643818,3.19381774990626,5483774,37233.614,0.975887809332717
KGZ,2011,58,638,656,,35921,638,0.0182622978202166,0.0182622978202166,638,,0.0180915922302566,high,99,100,91,97,no,TRUE,36548.9,36548.9,15,0.982820276396827,661.227795264427,6.01836357819365,5552336,36282.785,1.0073344700524
KGZ,2012,86,606,663,,36178,606,0.0183260545082647,0.0183260545082647,606,,0.0170632127270168,high,99,100,91,97,no,TRUE,36760.27,36760.27,15,0.984160344850568,627.248306912572,5.49833520448419,5631950,35754.702,1.02812407721927
KGZ,2013,122,611,681,,34866,611,0.019531922216486,0.019531922216486,611,,0.017873336258593,high,99,100,91,97,no,TRUE,35247.8,35247.8,15,0.989168118293908,629.995781775633,4.89658853935314,5719560,35250.015,0.999937163147307
KGZ,2014,130,510,790,,35551,510,0.0222215971421338,0.0222215971421338,510,,0.0146716147406576,high,99,100,91,97,no,TRUE,35473.35,35473.35,15,1,520.451324760508,2.95702473001927,5814417,35240.316,1.0066127102833
KGZ,2015,116,453,939,,34806,453,0.0269781072228926,0.0269781072228926,453,,0.013375852599876,high,99,100,91,97,no,TRUE,34607.39,34607.39,15,1,462.903347506422,3.20862671116818,5914980,35598.641,0.97215480781977
KGZ,2016,118,423,910,,33475,423,0.0271844660194175,0.0271844660194175,423,,0.0129894058037771,high,99,100,91,97,no,TRUE,32419.75,32419.75,15,1,421.113288807001,2.94190920324253,6018299,34266.848,0.946096647115019
KGZ,2017,150,379,950,,33166,379,0.0286437918350118,0.0286437918350118,379,,0.0117643407002732,high,99,100,91,97,no,TRUE,32223.04,32223.04,15,1,379.08282095853,2.79464148179944,6121261,34331.89,0.93857460221386
KGZ,2018,127,367,1051,,32989,367,0.0318591045500015,0.0318591045500015,367,,0.0114910138393137,high,99,100,91,97,no,TRUE,31087.1,31087.1,15,1,357.222296324128,2.93882392006902,6223494,34257.983,0.907441048120083
KGZ,2019,77,317,1104,,33295,317,0.0331581318516294,0.0331581318516294,317,,0.0098474728961511,high,99,100,91,97,no,TRUE,29867.84,29867.84,15,1,294.122744866578,2.52175693775203,6323643,34676.277,0.86133352781788
KIR,2000,,8,156,,529,8,0.294896030245747,0.294896030245747,8,,0.0214477211796247,very low,33,33,20,22,no,FALSE,982.325,982.325,2,0.538518311149569,21.0686327077748,8.60431945352874,84405,975.83124,1.00665459326758
KIR,2001,,7,138,,503,7,0.274353876739563,0.274353876739563,7,,0.0191780821917808,very low,33,33,20,22,no,FALSE,990.3433,990.3433,2,0.507904683153812,18.9928852054795,8.13498185679157,85844,981.73936,1.00876397580718
KNA,2000,5,1,4,,362,1,0.0110497237569061,0.0110497237569061,1,,0.00279329608938548,medium,81,81,49,73,no,TRUE,,362,17,1,1.01117318435754,0.00282450610155735,44083,,
KNA,2001,1,1,5,,375,1,0.0133333333333333,0.0133333333333333,1,,0.0027027027027027,medium,81,81,49,73,no,TRUE,,375,17,1,1.01351351351351,0.00342403214024838,44602,,
KNA,2002,2,,3,,353,1.2,0.0084985835694051,0.0084985835694051,1.2,,0.00342857142857143,medium,81,81,49,73,no,TRUE,,353,17,1,1.21028571428571,0.00259346938775513,45168,,
KNA,2003,2,,1,,371,1.4,0.00269541778975741,0.00269541778975741,1.4,,0.00378378378378378,medium,81,81,49,73,no,TRUE,,371,17,1,1.40378378378378,0.000948502556610655,45749,,
KNA,2004,4,,1,,396,1.6,0.00252525252525253,0.00252525252525253,1.6,,0.00405063291139241,medium,81,81,49,73,no,TRUE,,396,17,1,1.60405063291139,0.00101522191956418,46323,,
KNA,2005,3,,4,,356,2,0.0112359550561798,0.0112359550561798,2,,0.00568181818181818,medium,81,81,49,73,no,TRUE,,356,12,1,2.02272727272727,0.00574638429752071,46725,,
KNA,2006,,2,2,,372,2,0.00537634408602151,0.00537634408602151,2,,0.00540540540540541,medium,81,81,49,73,no,TRUE,,372,12,1,2.01081081081081,0.00271731190650107,46874,,
KNA,2007,5,1,1,,345,1,0.00289855072463768,0.00289855072463768,1,,0.00290697674418605,medium,81,81,49,73,no,TRUE,,345,12,1,1.00290697674419,0.000728856814494323,47015,,
KNA,2008,,,2,,374,1,0.0053475935828877,0.0053475935828877,1,,0.00268817204301075,medium,81,81,49,73,no,TRUE,,374,12,1,1.00537634408602,0.0013513122904382,47156,,
KNA,2009,1,,6,,354,1,0.0169491525423729,0.0169491525423729,1,,0.0028735632183908,medium,81,81,49,73,no,TRUE,,354,12,1,1.01724137931034,0.00438466111771698,47286,,
KNA,2010,1,,2,,342,1,0.00584795321637427,0.00584795321637427,1,,0.00294117647058824,medium,81,81,49,73,no,TRUE,,342,12,1,1.00588235294118,0.00147923875432525,47403,,
KNA,2011,1,1,4,,373,1,0.0107238605898123,0.0107238605898123,1,,0.002710027100271,medium,81,81,49,73,no,TRUE,,373,12,1,1.01084010840108,0.00273940408780783,47581,,
KNA,2012,9,1,3,,341,1,0.00879765395894428,0.00879765395894428,1,,0.0029585798816568,medium,81,81,49,73,no,TRUE,,341,12,1,1.00887573964497,0.00223862959980391,47727,,
KNA,2013,2,1,5,,353,1,0.0141643059490085,0.0141643059490085,1,,0.0028735632183908,medium,81,81,49,73,no,TRUE,,353,12,1,1.01436781609195,0.00364356255780156,47767,,
KNA,2014,1,,8,,412,1,0.0194174757281553,0.0194174757281553,1,,0.00247524752475248,medium,81,81,49,73,no,TRUE,,412,12,1,1.01980198019802,0.00504852465444565,47789,,
KNA,2015,1,,1,,371,1,0.00269541778975741,0.00269541778975741,1,,0.0027027027027027,medium,81,81,49,73,no,TRUE,,371,12,1,1.0027027027027,0.000677501826150468,47790,,
KNA,2016,7,,1,,401,1,0.00249376558603491,0.00249376558603491,1,,0.0025,medium,81,81,49,73,no,TRUE,,401,12,1,1.0025,0.000626562499999987,47788,,
KOR,2000,29,3438,34496,87,248720,3438,0.138694113862978,0.138694113862978,3525,0.0246808510638298,0.0164547389648219,high,100,100,76,85,yes,TRUE,246503.8,246503.8,20,1,4056.15568283666,163.288364556648,47379237,242114.51,1.01812898367801
KOR,2001,39,3242,29576,122,243795,3242,0.121315039274801,0.121315039274801,3364,0.0362663495838288,0.0157035557070101,high,100,100,76,85,yes,TRUE,241540.6,241540.6,20,1,3793.04626760465,130.921085910534,47706226,240056.18,1.00618363584724
KOR,2002,64,3372,24873,141,247503,3372,0.100495751566648,0.100495751566648,3513,0.040136635354398,0.0157795445357769,high,100,100,76,85,yes,TRUE,245321.6,245321.6,20,1,3871.06311278803,108.122167727145,47999551,241248.83,1.01688203006
KOR,2003,64,3354,27468,154,246441,3354,0.11145872642945,0.11145872642945,3508,0.0438996579247434,0.0160202399382572,high,100,100,76,85,yes,TRUE,244514,244514,20,1,3917.17294826303,122.842663870533,48260901,242208.07,1.00952045074303
KOR,2004,74,2963,30869,129,246210,2963,0.125376710937817,0.125376710937817,3092,0.0417205692108668,0.0143586219066504,high,100,100,76,85,yes,TRUE,244206.7,244206.7,20,1,3506.4716723708,125.66263978343,48493434,241069.68,1.01301291809074
KOR,2005,69,2918,32359,194,245865,2918,0.131612876985338,0.131612876985338,3112,0.0623393316195373,0.0145757027905539,high,100,100,76,85,yes,TRUE,244119.8,244119.8,15,1,3558.21765008946,134.820994420818,47889573,240283.65,1.01596508959307
KOR,2006,77,2757,32028,200,244154,2757,0.131179501462192,0.131179501462192,2957,0.0676361176868448,0.013939828215306,high,100,100,76,85,yes,TRUE,242435.3,242435.3,15,1,3379.50643532617,127.564315678685,48049347,239788.21,1.01103928337427
KOR,2007,105,2392,28558,253,246479,2392,0.115863826127175,0.115863826127175,2645,0.0956521739130435,0.0121374259479353,high,100,100,76,85,yes,TRUE,244863.7,244863.7,15,1,2972.01502608744,97.3687771199253,48220601,241982.84,1.01190522435393
KOR,2008,99,2323,27704,249,246106,2323,0.112569380673368,0.112569380673368,2572,0.0968118195956454,0.0117764489336178,high,100,100,76,85,yes,TRUE,246110,246110,15,0.999983747104953,2898.30184705268,91.9246934301605,48398626,243983.45,1.00871596003745
KOR,2009,98,2291,25793,244,246894,2291,0.104469934465803,0.104469934465803,2535,0.0962524654832347,0.0114653484154301,high,100,100,76,85,yes,TRUE,246924.1,246924.1,15,0.999878100193541,2831.07083866649,82.6624770737907,48588019,247234.3,0.998745319723032
