iso3,year,saved.hivneg,saved.hivneg.lo,saved.hivneg.hi,saved.hivpos,saved.hivpos.lo,saved.hivpos.hi,saved,saved.lo,saved.hi
LBN,2013,0.262,0.159,0.377,0.00426,0.000347,0.00984,0.267,0.163,0.382
LBN,2014,0.264,0.161,0.378,0.00949,0.00586,0.0135,0.274,0.171,0.387
LBN,2015,0.254,0.156,0.361,0.00544,0.00339,0.0077,0.259,0.161,0.367
LBN,2016,0.239,0.147,0.339,0.00354,0.000143,0.00887,0.242,0.15,0.342
LBN,2017,0.252,0.16,0.35,0.00286,0,0.00755,0.255,0.163,0.353
LBN,2018,0.268,0.171,0.373,0.00402,0.000288,0.00971,0.272,0.175,0.377
LBN,2019,0.312,0.198,0.436,0.00364,0.000237,0.00884,0.316,0.202,0.439
LBN,2020,0.262,0.16,0.375,0.00163,0,0.00557,0.264,0.161,0.377
LBN,2021,0.187,0.114,0.267,0.00287,0,0.00815,0.19,0.116,0.27
LBN,Cumulative,4.75,4.33,5.18,0.0696,0.0539,0.0853,4.82,4.4,5.25
LBR,2000,0.506,0,1.74,0.593,0,2.3,1.1,0,3.11
LBR,2001,0.609,0,1.95,0.546,0,2.16,1.15,0,3.16
LBR,2002,1.03,0,2.46,0.717,0,2.28,1.75,0.151,3.79
LBR,2003,0.87,0,2.4,0.51,0,2.01,1.38,0,3.44
LBR,2004,1.36,0.0112,2.93,0.703,0,2.23,2.06,0.379,4.18
LBR,2005,1.18,0,2.92,0.567,0,2.17,1.75,0.00159,4.02
LBR,2006,1.5,0,3.35,0.714,0,2.48,2.22,0.284,4.67
LBR,2007,1.61,0,3.6,0.776,0,2.69,2.38,0.306,5.04
LBR,2008,1.71,0,3.85,0.789,0,2.78,2.5,0.299,5.31
LBR,2009,2,0.107,4.25,0.892,0,2.93,2.89,0.564,5.83
LBR,2010,2.23,0.253,4.62,0.923,0,2.98,3.16,0.723,6.2
LBR,2011,2.66,0.626,5.2,1.12,0,3.26,3.79,1.2,6.99
LBR,2012,2.79,0.603,5.52,1.09,0,3.29,3.87,1.16,7.27
LBR,2013,2.66,0.275,5.56,0.922,0,3.09,3.58,0.783,7.07
LBR,2014,1.99,0,5.1,0.572,0,2.58,2.57,0,6.1
LBR,2015,2.13,0,5.32,0.55,0,1.32,2.68,0.292,5.94
LBR,2016,2.47,0,5.59,0.806,0,1.74,3.28,0.689,6.5
LBR,2017,2.67,0,5.85,0.841,0.0465,1.76,3.51,0.834,6.79
LBR,2018,2.64,0,5.8,0.967,0.0483,2.02,3.6,0.897,6.9
LBR,2019,2.88,0.0894,6.2,0.852,0.0808,1.74,3.73,0.926,7.14
LBR,2020,2.52,0,6.17,0.567,0,1.31,3.09,0.358,6.8
LBR,2021,2.63,0,6.34,0.587,0,1.36,3.22,0.397,6.99
LBR,Cumulative,42.7,31.8,53.5,16.6,10.4,22.8,59.3,46.7,71.8
LBY,2000,0.51,0.15,0.917,0.0103,0,0.0256,0.521,0.16,0.927
LBY,2001,0.608,0.3,0.952,0.0117,0.00102,0.0272,0.62,0.312,0.964
LBY,2002,0.705,0.422,1.01,0.0143,0.0026,0.0315,0.72,0.436,1.03
LBY,2003,0.747,0.462,1.05,0.0174,0.00342,0.038,0.764,0.479,1.07
LBY,2004,0.648,0.319,1.01,0.0185,0,0.0447,0.667,0.337,1.03
LBY,2005,0.83,0.539,1.13,0.0272,0.00622,0.0584,0.857,0.565,1.16
LBY,2006,0.803,0.5,1.13,0.0314,0.0052,0.0695,0.835,0.529,1.16
LBY,2007,0.844,0.54,1.17,0.0377,0.00732,0.0821,0.882,0.575,1.2
LBY,2008,0.805,0.483,1.15,0.0385,0.00382,0.088,0.844,0.518,1.19
LBY,2009,0.846,0.522,1.19,0.0415,0.00499,0.0937,0.888,0.56,1.24
LBY,2010,0.746,0.373,1.17,0.0357,0,0.0923,0.782,0.405,1.2
LBY,2011,0.55,0.148,1,0.0925,0.0275,0.164,0.643,0.234,1.1
LBY,2012,0.537,0.151,0.973,0.0746,0.0223,0.133,0.612,0.221,1.05
LBY,2013,0.49,0.0577,0.963,0.0358,0.00136,0.0738,0.526,0.0923,1
LBY,2014,0.425,0,0.914,0.0381,0,0.0857,0.463,0.0407,0.954
LBY,2015,0.374,0,0.897,0.0158,0,0.0452,0.39,0.0067,0.913
LBY,2016,0.434,0,0.969,0.0181,0,0.0469,0.452,0.0158,0.988
LBY,2017,0.516,0.0302,1.04,0.0246,0,0.055,0.541,0.0557,1.07
LBY,2018,0.696,0.249,1.21,0.0155,0.0022,0.0319,0.711,0.264,1.23
LBY,2019,0.852,0.00126,1.88,0.0182,0,0.0449,0.87,0.034,1.9
LBY,2020,0.71,0,1.78,0.00873,0,0.0282,0.719,0.00353,1.79
LBY,2021,0.782,0,1.86,0.00941,0,0.029,0.792,0.00767,1.87
LBY,Cumulative,14.5,12.1,16.8,0.636,0.478,0.793,15.1,12.7,17.5
LCA,2000,0,0,0,1.08e-08,6.06e-09,1.68e-08,1.08e-08,6.06e-09,1.68e-08
LCA,2001,0,0,0,1.09e-08,6.11e-09,1.69e-08,1.09e-08,6.11e-09,1.69e-08
LCA,2002,0,0,0,1.1e-08,6.16e-09,1.71e-08,1.1e-08,6.16e-09,1.71e-08
LCA,2003,0.00527,0.00189,0.0098,1.27e-08,7.82e-09,1.88e-08,0.00527,0.00189,0.0098
LCA,2004,0,0,0,1.12e-08,6.24e-09,1.73e-08,1.12e-08,6.24e-09,1.73e-08
LCA,2005,0,0,0,1.12e-08,6.29e-09,1.74e-08,1.12e-08,6.29e-09,1.74e-08
LCA,2006,0.00391,0.000602,0.00832,1.3e-08,7.99e-09,1.92e-08,0.00391,0.000602,0.00832
LCA,2007,0.00544,0.00112,0.0115,0.00143,0,0.00539,0.00686,0.00188,0.0138
LCA,2008,0.00565,0.0012,0.0121,0.00321,0,0.0089,0.00886,0.00286,0.0171
LCA,2009,0.00192,0.000312,0.00419,0.00248,0.000103,0.00608,0.00439,0.00139,0.00852
LCA,2010,0.00331,0.00172,0.00528,1.33e-08,8.21e-09,1.97e-08,0.00331,0.00172,0.00528
LCA,2011,0.00168,0.000465,0.00326,0.000682,1.61e-05,0.00119,0.00236,0.00101,0.00402
LCA,2012,0.0038,0.00185,0.00634,0.000684,0,0.0012,0.00449,0.00244,0.00707
LCA,2013,5.12e-05,0,0.000736,1.36e-08,8.35e-09,2.01e-08,5.12e-05,8.45e-09,0.000736
LCA,2014,7.71e-05,0,0.000831,0.000713,0,0.00303,0.00079,0,0.00316
LCA,2015,0.00341,0.000827,0.00687,0.00139,0,0.00489,0.0048,0.00147,0.00948
LCA,2016,6.26e-07,0,0,0.000689,0,0.00224,0.00069,0,0.00225
LCA,2017,0.00295,0.000931,0.00546,1.38e-08,8.52e-09,2.04e-08,0.00295,0.000931,0.00546
LCA,2018,7.52e-05,0,0.000775,0.000704,0,0.00282,0.000779,0,0.00295
LCA,2019,0.000259,0,0.00142,0.000711,0,0.00302,0.000971,0,0.00342
LCA,2020,4.32e-06,0,8.94e-06,1.4e-08,8.61e-09,2.07e-08,4.33e-06,8.63e-09,8.95e-06
LCA,2021,8.65e-08,0,0,1.4e-08,8.62e-09,2.07e-08,1.01e-07,8.62e-09,2.08e-08
LCA,Cumulative,0.0378,0.0269,0.0487,0.0127,0.00521,0.0202,0.0505,0.0373,0.0637
LKA,2000,3.96,1.9,6.56,0.0315,0,0.0891,4,1.93,6.59
LKA,2001,3.98,1.67,7.03,0.0264,0,0.0816,4.01,1.7,7.06
LKA,2002,4.1,2.1,6.59,0.0291,0,0.079,4.13,2.13,6.62
LKA,2003,4.1,2.14,6.49,0.0301,0,0.0803,4.13,2.17,6.52
LKA,2004,3.72,1.51,6.45,0.0297,0,0.0834,3.75,1.54,6.48
LKA,2005,4.57,2.59,7,0.0347,0,0.0921,4.6,2.62,7.03
LKA,2006,4.65,2.46,7.44,0.0122,0.00351,0.0225,4.66,2.48,7.45
LKA,2007,4.7,2.51,7.45,0.0125,0.00387,0.0226,4.71,2.52,7.46
LKA,2008,4.67,2.56,7.27,0.0417,0,0.113,4.71,2.61,7.31
LKA,2009,4.68,2.58,7.28,0.0421,0,0.113,4.72,2.62,7.32
LKA,2010,4.88,2.84,7.37,0.0699,0.0306,0.116,4.95,2.91,7.44
LKA,2011,5.02,2.99,7.47,0.0433,0,0.112,5.07,3.04,7.51
LKA,2012,5.19,2.9,8.09,0.0389,0,0.11,5.23,2.94,8.13
LKA,2013,5.2,2.93,8.06,0.0373,0,0.104,5.24,2.97,8.1
LKA,2014,5.21,2.99,7.98,0.0186,0.00278,0.0382,5.23,3.01,8
LKA,2015,5.22,2.98,8.02,0.0209,0.00338,0.0425,5.24,3,8.04
LKA,2016,5.21,3.05,7.89,0.00929,0,0.0228,5.22,3.06,7.9
LKA,2017,5.18,3.04,7.83,0.0213,0.00147,0.045,5.2,3.06,7.85
LKA,2018,5.16,3.03,7.8,0.0251,0.00366,0.0508,5.19,3.05,7.83
LKA,2019,5.14,3.01,7.75,0.0269,0.00301,0.055,5.16,3.04,7.78
LKA,2020,5.11,2.97,7.78,0.0246,0,0.0566,5.14,2.99,7.8
LKA,2021,5.08,2.94,7.73,0.0481,0.0132,0.0899,5.12,2.99,7.78
LKA,Cumulative,105,93.4,116,0.674,0.485,0.864,105,94.1,117
LSO,2000,1.16,0,3.5,4.74,0,11.4,5.91,0.714,12.9
LSO,2001,0.914,0,3.56,3.89,0,12.2,4.8,0,13.3
LSO,2002,1.17,0,4.14,5.28,0,15,6.45,0.02,16.5
LSO,2003,1.4,0,4.66,6.63,0,17.8,8.03,0.468,19.5
LSO,2004,1.26,0,4.72,6.21,0,18.7,7.47,0,20.3
LSO,2005,1.2,0,4.78,6.13,0,19.6,7.32,0,21.1
LSO,2006,1.27,0,4.91,6.93,0,21.3,8.2,0,22.8
LSO,2007,1.32,0,4.92,7.42,0,22.1,8.73,0,23.6
LSO,2008,1.23,0,3.91,6.69,0,21.1,7.92,0.0507,22.5
LSO,2009,1.21,0,3.8,6.89,0,21.4,8.1,0.103,22.8
LSO,2010,1.14,0,3.53,9.69,0.304,23.4,10.8,1.42,24.6
LSO,2011,1.23,0,3.6,9.12,0.784,21,10.3,1.85,22.4
LSO,2012,1.15,0,3.26,5.9,0,16.4,7.05,0.42,17.6
LSO,2013,1.06,0,2.91,5.2,0,13.9,6.26,0.453,15
LSO,2014,1.03,0,2.65,4.71,0,11.7,5.73,0.627,12.9
LSO,2015,0.892,0,2.31,4.07,0,10.1,4.96,0.509,11.1
LSO,2016,0.855,0,2.1,3.96,0,9.21,4.81,0.657,10.2
LSO,2017,0.885,0,2.1,3.75,0,8.42,4.63,0.769,9.43
LSO,2018,1.01,0,2.33,3.55,0,7.74,4.55,0.932,8.91
LSO,2019,1.14,0,2.65,3.28,0,7.17,4.42,0.982,8.54
LSO,2020,1.07,0,4.05,2.79,0,6.29,3.86,0.427,8.24
LSO,2021,1.03,0,4.3,2.93,0,6.95,3.96,0.216,8.91
LSO,Cumulative,24.6,15,34.2,120,80.3,159,144,104,185
LTU,2000,0.885,0.499,1.32,0.0728,0.008,0.167,0.958,0.564,1.4
LTU,2001,0.865,0.488,1.29,0.072,0.008,0.165,0.937,0.552,1.37
LTU,2002,0.796,0.446,1.19,0.0654,0.00724,0.15,0.862,0.504,1.26
LTU,2003,0.895,0.515,1.32,0.067,0.00731,0.154,0.962,0.575,1.4
LTU,2004,0.701,0.392,1.05,0.00454,0.000329,0.0108,0.705,0.397,1.05
LTU,2005,0.653,0.342,1,0.0437,0.00471,0.101,0.697,0.382,1.05
LTU,2006,0.771,0.423,1.16,0.0424,0.00438,0.0979,0.813,0.461,1.21
LTU,2007,0.727,0.397,1.1,0.0352,0.00359,0.0815,0.762,0.429,1.13
LTU,2008,0.666,0.356,1.01,0.0328,0.00337,0.0761,0.698,0.387,1.05
LTU,2009,0.0105,0,0.12,1.31,0.912,1.76,1.32,0.918,1.78
LTU,2010,0.629,0.37,0.918,0.0291,0.00303,0.0672,0.658,0.397,0.949
LTU,2011,0.632,0.374,0.922,0.0285,0.0029,0.0659,0.66,0.4,0.952
LTU,2012,0.536,0.295,0.807,0.0267,0.0134,0.0426,0.563,0.321,0.834
LTU,2013,0.543,0.313,0.8,0.0373,0.0204,0.0569,0.58,0.35,0.838
LTU,2014,0.484,0.267,0.726,0.0327,0.0174,0.0506,0.517,0.299,0.76
LTU,2015,0.48,0.276,0.708,0.0366,0.02,0.0558,0.517,0.312,0.745
LTU,2016,0.475,0.277,0.699,0.0307,0.016,0.0479,0.506,0.307,0.73
LTU,2017,0.444,0.259,0.651,0.031,0.0163,0.0484,0.475,0.289,0.683
LTU,2018,0.389,0.234,0.564,0.024,0.0117,0.0389,0.413,0.257,0.588
LTU,2019,0.361,0.213,0.528,0.0185,0.00817,0.0313,0.38,0.231,0.547
LTU,2020,0.267,0.163,0.383,0.0145,0.00581,0.0256,0.282,0.177,0.398
LTU,2021,0.245,0.149,0.35,0.0109,0.00364,0.0205,0.256,0.159,0.362
LTU,Cumulative,12.5,11.1,13.8,2.07,1.6,2.53,14.5,13.1,15.9
LUX,2000,0.0164,0.0104,0.0232,0.003,0.00116,0.00535,0.0195,0.0131,0.0265
LUX,2001,0.00852,0.00425,0.0133,0.00202,0.000778,0.00359,0.0105,0.00605,0.0155
LUX,2002,0.0108,0.00647,0.0156,0.00189,0.000726,0.00337,0.0126,0.00816,0.0177
LUX,2003,0.0204,0.0128,0.0289,0.00303,0.00116,0.00541,0.0234,0.0155,0.0322
LUX,2004,0.0125,0.00807,0.0174,0.00158,0.000599,0.00283,0.014,0.0095,0.0191
LUX,2005,0.0163,0.011,0.0222,0.00164,0.000616,0.00296,0.0179,0.0125,0.024
LUX,2006,0.0146,0.0098,0.0199,0.00126,0.000465,0.00227,0.0158,0.011,0.0213
LUX,2007,0.0165,0.0108,0.0228,0.00129,0.000471,0.00235,0.0177,0.012,0.0242
LUX,2008,0.0114,0.00736,0.0159,0.000905,0.00033,0.00164,0.0123,0.00821,0.0169
LUX,2009,0.0113,0.00743,0.0157,0.00088,0.000322,0.0016,0.0122,0.00825,0.0166
LUX,2010,0.0126,0.00841,0.0172,0.000962,0.000354,0.00175,0.0135,0.00931,0.0182
LUX,2011,0.00966,0.00608,0.0137,0.000809,0.000297,0.00147,0.0105,0.00684,0.0145
LUX,2012,0.0202,0.0137,0.0274,0.00142,0.000518,0.00257,0.0216,0.015,0.0289
LUX,2013,0.0169,0.0115,0.0231,0.00111,0.000404,0.00201,0.0181,0.0125,0.0242
LUX,2014,0.0104,0.00689,0.0143,0.000684,0.00025,0.00124,0.011,0.00753,0.015
LUX,2015,0.0133,0.00893,0.0182,0.000857,0.000313,0.00156,0.0141,0.00973,0.0191
LUX,2016,0.0128,0.00857,0.0175,0.000862,0.000316,0.00157,0.0136,0.00939,0.0184
LUX,2017,0.0121,0.00748,0.0173,0.000985,0.000361,0.00178,0.0131,0.00841,0.0183
LUX,2018,0.0178,0.0118,0.0246,0.00131,0.00048,0.00237,0.0191,0.013,0.026
LUX,2019,0.0217,0.0144,0.0299,4.84e-08,2.98e-08,7.16e-08,0.0217,0.0144,0.0299
LUX,2020,0.0128,0.00775,0.0184,4.92e-08,3.03e-08,7.28e-08,0.0128,0.00775,0.0184
LUX,2021,0.0136,0.00823,0.0196,4.99e-08,3.07e-08,7.38e-08,0.0136,0.00823,0.0196
LUX,Cumulative,0.312,0.287,0.338,0.0265,0.0217,0.0313,0.339,0.313,0.365
LVA,2000,0.565,0.289,0.881,0.147,0.0123,0.346,0.712,0.396,1.08
LVA,2001,0.588,0.31,0.907,0.141,0.0118,0.333,0.73,0.413,1.09
LVA,2002,0.579,0.328,0.864,0.12,0.00964,0.283,0.698,0.416,1.02
LVA,2003,0.52,0.285,0.787,0.103,0.00803,0.245,0.623,0.363,0.919
LVA,2004,0.558,0.329,0.815,0.0299,0.0156,0.0468,0.588,0.358,0.845
LVA,2005,0.464,0.264,0.689,0.0417,0.0235,0.0626,0.506,0.304,0.732
LVA,2006,0.407,0.223,0.614,0.0367,0.0202,0.056,0.444,0.259,0.652
LVA,2007,0.413,0.24,0.607,0.044,0.0251,0.0657,0.457,0.283,0.652
LVA,2008,0.347,0.203,0.508,0.0557,0.0336,0.0804,0.403,0.257,0.565
LVA,2009,0.311,0.182,0.456,0.0571,0.0344,0.0823,0.368,0.237,0.515
LVA,2010,0.314,0.191,0.452,0.0594,0.0358,0.0856,0.374,0.248,0.514
LVA,2011,0.303,0.186,0.434,0.0558,0.0331,0.0813,0.359,0.239,0.492
LVA,2012,0.343,0.219,0.482,0.0887,0.0555,0.125,0.432,0.303,0.575
LVA,2013,0.299,0.175,0.439,0.0328,0.00218,0.0784,0.332,0.203,0.477
LVA,2014,0.223,0.134,0.323,0.0986,0.0624,0.137,0.322,0.225,0.429
LVA,2015,0.188,0.1,0.287,0.0792,0.0492,0.112,0.267,0.174,0.37
LVA,2016,0.202,0.116,0.298,0.0486,0.0283,0.0715,0.251,0.162,0.349
LVA,2017,0.165,0.0919,0.247,0.0405,0.0229,0.0607,0.206,0.13,0.29
LVA,2018,0.158,0.0894,0.236,0.0247,0.00201,0.0583,0.183,0.109,0.266
LVA,2019,0.133,0.0716,0.202,0.0231,0.00189,0.0545,0.156,0.0896,0.23
LVA,2020,0.111,0.058,0.172,0.0211,0.00176,0.0497,0.132,0.0745,0.198
LVA,2021,0.0874,0.0417,0.139,0.0162,0,0.0399,0.104,0.0543,0.16
LVA,Cumulative,7.28,6.48,8.09,1.37,1.05,1.68,8.65,7.78,9.51
MAC,2000,0,0,0,2.94e-08,1.26e-08,4.68e-08,2.94e-08,1.26e-08,4.68e-08
MAC,2001,0,0,0,2.99e-08,1.28e-08,4.76e-08,2.99e-08,1.28e-08,4.76e-08
MAC,2002,0,0,0,3.06e-08,1.31e-08,4.87e-08,3.06e-08,1.31e-08,4.87e-08
MAC,2003,0.151,0.0918,0.216,0.000754,0.000379,0.00121,0.151,0.0925,0.217
MAC,2004,0.136,0.0827,0.195,3.23e-08,1.39e-08,5.15e-08,0.136,0.0827,0.195
MAC,2005,0.158,0.0961,0.227,0.000735,0.000349,0.0012,0.159,0.0969,0.228
MAC,2006,0.163,0.0987,0.234,0.00298,0,0.00834,0.166,0.102,0.237
MAC,2007,0.151,0.0912,0.217,0.00305,0,0.00842,0.154,0.094,0.22
MAC,2008,0.156,0.0944,0.225,0.000698,0.00042,0.00101,0.157,0.0951,0.225
MAC,2009,0.136,0.0818,0.196,0.000729,0.000347,0.00119,0.137,0.0826,0.196
MAC,2010,0.155,0.0934,0.223,0.00216,0,0.00714,0.157,0.0955,0.226
MAC,2011,0.15,0.0902,0.216,0.00159,0,0.00596,0.151,0.0917,0.218
MAC,2012,0.159,0.0954,0.228,0.00317,0,0.00859,0.162,0.0984,0.232
MAC,2013,0.17,0.102,0.244,0.00416,0.00014,0.0105,0.174,0.106,0.249
MAC,2014,0.154,0.0929,0.221,0.00486,0.000467,0.0116,0.159,0.0976,0.227
MAC,2015,0.147,0.0887,0.211,0.000828,0.000414,0.00133,0.148,0.0895,0.212
MAC,2016,0.141,0.0851,0.202,0.00317,0,0.00854,0.144,0.0881,0.205
MAC,2017,0.151,0.0909,0.217,4.34e-08,1.87e-08,6.92e-08,0.151,0.0909,0.217
MAC,2018,0.128,0.0775,0.185,0.00241,0,0.00731,0.131,0.0798,0.187
MAC,2019,0.143,0.0865,0.207,0.000827,0.000415,0.00133,0.144,0.0873,0.207
MAC,2020,0.144,0.0879,0.207,0.00162,0,0.00599,0.146,0.0894,0.208
MAC,2021,0.133,0.0812,0.191,0.00304,0,0.00828,0.136,0.0841,0.194
MAC,Cumulative,2.83,2.55,3.1,0.0368,0.0225,0.0511,2.86,2.59,3.13
MAR,2000,11.2,6.7,16.4,0.356,0.059,0.801,11.6,7.04,16.7
MAR,2001,11.1,6.62,16,0.3,0.0466,0.677,11.4,6.91,16.3
MAR,2002,11.7,6.98,17,0.284,0.0402,0.648,12,7.25,17.3
MAR,2003,10.5,6.36,15.2,0.242,0.0309,0.552,10.8,6.6,15.4
MAR,2004,10.2,6.2,14.6,0.233,0.0263,0.533,10.4,6.43,14.9
MAR,2005,10.4,6.29,14.9,0.252,0.0247,0.582,10.6,6.54,15.1
MAR,2006,10.3,6.28,14.7,0.273,0.0241,0.632,10.6,6.54,15
MAR,2007,10.2,6.22,14.6,0.0866,0.0523,0.125,10.3,6.31,14.7
MAR,2008,10.7,6.52,15.4,0.0724,0.0435,0.104,10.8,6.6,15.4
MAR,2009,10.9,6.66,15.7,0.0739,0.0444,0.107,11,6.73,15.7
MAR,2010,11.2,6.79,16.1,0.334,0.135,0.585,11.5,7.12,16.4
MAR,2011,11.3,6.86,16.2,0.347,0.0325,0.799,11.6,7.18,16.6
MAR,2012,11.4,6.95,16.4,0.132,0.0819,0.189,11.6,7.08,16.5
MAR,2013,11.5,6.98,16.5,0.337,0.0261,0.783,11.8,7.3,16.8
MAR,2014,11.8,7.18,17,0.333,0.0361,0.762,12.2,7.49,17.3
MAR,2015,12.1,7.33,17.4,0.311,0.029,0.719,12.4,7.63,17.7
MAR,2016,12.4,7.53,17.9,0.299,0.022,0.698,12.7,7.82,18.2
MAR,2017,12.2,7.4,17.5,0.276,0.0195,0.645,12.5,7.66,17.8
MAR,2018,12.2,7.42,17.5,0.266,0.0248,0.615,12.5,7.67,17.8
MAR,2019,12.1,7.38,17.3,0.252,0.0254,0.581,12.4,7.62,17.6
MAR,2020,11.5,6.66,16.8,0.229,0.00526,0.551,11.7,6.88,17
MAR,2021,11.6,6.8,16.9,0.24,0.0134,0.568,11.8,7.03,17.2
MAR,Cumulative,249,226,271,5.53,4.2,6.86,254,232,276
MCO,2000,1.07e-09,4.85e-10,1.84e-09,2.21e-09,9.47e-10,3.52e-09,3.28e-09,1.87e-09,4.77e-09
MCO,2001,1.07e-09,4.85e-10,1.84e-09,2.21e-09,9.51e-10,3.52e-09,3.28e-09,1.87e-09,4.77e-09
MCO,2002,1.07e-09,4.86e-10,1.84e-09,2.2e-09,9.49e-10,3.51e-09,3.27e-09,1.87e-09,4.76e-09
MCO,2003,0,0,0,2.2e-09,9.45e-10,3.5e-09,2.2e-09,9.45e-10,3.5e-09
MCO,2004,0,0,0,2.19e-09,9.43e-10,3.49e-09,2.19e-09,9.43e-10,3.49e-09
MCO,2005,0,0,0,2.19e-09,9.39e-10,3.48e-09,2.19e-09,9.39e-10,3.48e-09
MCO,2006,0,0,0,2.18e-09,9.36e-10,3.47e-09,2.18e-09,9.36e-10,3.47e-09
MCO,2007,0,0,0,2.17e-09,9.31e-10,3.45e-09,2.17e-09,9.31e-10,3.45e-09
MCO,2008,0,0,0,2.17e-09,9.33e-10,3.45e-09,2.17e-09,9.33e-10,3.45e-09
MCO,2009,0,0,0,2.2e-09,9.48e-10,3.52e-09,2.2e-09,9.48e-10,3.52e-09
MCO,2010,0,0,0,2.26e-09,9.7e-10,3.6e-09,2.26e-09,9.7e-10,3.6e-09
MCO,2011,0,0,0,2.31e-09,9.9e-10,3.68e-09,2.31e-09,9.9e-10,3.68e-09
MCO,2012,0,0,0,2.36e-09,1.01e-09,3.76e-09,2.36e-09,1.01e-09,3.76e-09
MCO,2013,0,0,0,2.41e-09,1.04e-09,3.84e-09,2.41e-09,1.04e-09,3.84e-09
MCO,2014,1.19e-09,5.41e-10,2.05e-09,2.46e-09,1.05e-09,3.91e-09,3.65e-09,2.08e-09,5.31e-09
MCO,2015,1.21e-09,5.51e-10,2.08e-09,2.5e-09,1.08e-09,3.99e-09,3.71e-09,2.12e-09,5.4e-09
MCO,2016,1.22e-09,5.56e-10,2.1e-09,2.52e-09,1.08e-09,4.02e-09,3.74e-09,2.13e-09,5.45e-09
MCO,2017,1.22e-09,5.55e-10,2.1e-09,2.52e-09,1.08e-09,4.01e-09,3.74e-09,2.13e-09,5.44e-09
MCO,2018,1.22e-09,5.54e-10,2.1e-09,2.52e-09,1.08e-09,4.01e-09,3.74e-09,2.13e-09,5.45e-09
MCO,2019,1.22e-09,5.54e-10,2.1e-09,2.52e-09,1.08e-09,4.01e-09,3.74e-09,2.13e-09,5.44e-09
MCO,2020,1.22e-09,5.52e-10,2.09e-09,2.51e-09,1.4e-09,3.89e-09,3.73e-09,2.39e-09,5.32e-09
MCO,2021,1.21e-09,5.49e-10,2.08e-09,2.49e-09,1.39e-09,3.87e-09,3.7e-09,2.38e-09,5.29e-09
MCO,Cumulative,1.29e-08,1.05e-08,1.54e-08,5.13e-08,4.51e-08,5.75e-08,6.42e-08,5.75e-08,7.09e-08
MDA,2000,0.592,0.164,1.07,0.154,0.0198,0.347,0.746,0.29,1.26
MDA,2001,1.01,0.471,1.63,0.167,0.0201,0.381,1.18,0.61,1.83
MDA,2002,1.05,0.491,1.71,0.162,0.0188,0.37,1.22,0.627,1.9
MDA,2003,1.3,0.644,2.08,0.18,0.0197,0.413,1.48,0.795,2.29
MDA,2004,1.44,0.687,2.34,0.204,0.0212,0.473,1.64,0.857,2.58
MDA,2005,1.7,0.834,2.74,0.00476,0.00032,0.0114,1.7,0.839,2.75
MDA,2006,1.43,0.666,2.37,0.251,0.0269,0.579,1.68,0.871,2.66
MDA,2007,1.48,0.733,2.39,0.119,0.0678,0.178,1.6,0.85,2.51
MDA,2008,1.34,0.68,2.12,0.144,0.0846,0.21,1.48,0.819,2.26
MDA,2009,1.3,0.652,2.08,0.144,0.0847,0.211,1.45,0.793,2.22
MDA,2010,1.17,0.601,1.85,0.152,0.0919,0.22,1.33,0.75,2
MDA,2011,1.27,0.689,1.95,0.146,0.0875,0.212,1.41,0.832,2.1
MDA,2012,1.32,0.726,2.02,0.167,0.0997,0.243,1.49,0.889,2.2
MDA,2013,1.43,0.843,2.14,0.159,0.094,0.232,1.59,0.998,2.3
MDA,2014,1.22,0.717,1.8,0.175,0.107,0.25,1.39,0.887,1.98
MDA,2015,1.06,0.642,1.54,0.175,0.11,0.245,1.23,0.81,1.72
MDA,2016,1.06,0.651,1.53,0.17,0.107,0.238,1.23,0.815,1.7
MDA,2017,1.02,0.644,1.45,0.15,0.0951,0.209,1.17,0.789,1.6
MDA,2018,0.894,0.568,1.26,0.139,0.0891,0.191,1.03,0.703,1.4
MDA,2019,0.792,0.501,1.12,0.158,0.103,0.214,0.949,0.653,1.28
MDA,2020,0.742,0.461,1.06,0.121,0.053,0.191,0.863,0.574,1.19
MDA,2021,0.818,0.498,1.19,0.0604,0,0.131,0.878,0.551,1.25
MDA,Cumulative,25.4,22.5,28.3,3.3,2.73,3.87,28.7,25.8,31.7
MDG,2000,7.16,0,21.3,0.132,0,0.375,7.29,0.0382,21.4
MDG,2001,7.19,0,21.2,0.115,0,0.341,7.31,0.0268,21.3
MDG,2002,7.43,0,21.3,0.112,0,0.343,7.55,0.0246,21.4
MDG,2003,8.17,0,21.9,0.13,0,0.387,8.3,0.0471,22
MDG,2004,8.39,0,22,0.15,0,0.451,8.54,0.0608,22.2
MDG,2005,8.02,0,21.6,0.187,0,0.553,8.2,0.0628,21.8
MDG,2006,9.07,0,22.5,0.172,0,0.621,9.25,0.0593,22.7
MDG,2007,9.03,0,22.5,0.21,0,0.747,9.24,0.0694,22.7
MDG,2008,9.09,0,22.5,0.248,0,0.867,9.34,0.0907,22.7
MDG,2009,9.34,0,22.8,0.298,0,1.02,9.64,0.142,23.1
MDG,2010,10.1,0,23.8,0.0423,0,0.104,10.2,0.0413,23.8
MDG,2011,10.6,0,24.1,0.313,0,0.721,10.9,0.366,24.4
MDG,2012,10.5,0,24,0.449,0,1.51,10.9,0.399,24.5
MDG,2013,10.7,0,24.4,0.447,0,1.03,11.2,0.499,24.8
MDG,2014,11.5,0,25.5,0.478,0,1.07,12,0.653,26
