year,ghiv,hincome,iso3,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv,inc,inc.sd,source.inc,pop,inc.hat,newinc.hat,mort.hat,mort.nh.hat,mort.h.hat,g.income,g.gbd,g.mdr,g.hbc,g.hbmdr,g.hbtbhiv,imp.newinc,inc.md,inc.md.lo,inc.md.hi,inc.lo,inc.hi,inc.rmd,inc.rmd.lo,inc.rmd.hi,hiv.num,hiv.lo.num,hiv.hi.num,mort.hiv.num,mort.hiv.lo.num,mort.hiv.hi.num,hiv,hiv.lo,hiv.hi,hiv.sd,mort.hiv,mort.hiv.lo,mort.hiv.hi,mort.hiv.sd,inc.h,inc.h.sd,inc.nh,inc.nh.sd,otbhiv,otbhiv.sd,inc.h.md,inc.h.md.lo,inc.h.md.hi,inc.h.lo,inc.h.hi,inc.h.rmd,inc.h.rmd.lo,inc.h.rmd.hi,fi.h,fi.h.sd,fi.nh,fi.nh.sd,irr,irr.sd,e.irr,e.tbhiv,e.tbhiv.sd,inc.nh.lo,inc.nh.hi,tbhiv.lo,tbhiv.hi
2000,FALSE,FALSE,MMR,SEA,67.7231656179238,30840,,,,,,,,,,,30840,,,,,,,,,,,,,,,,,0.138005773616866,0.0495962520113203,,555.4642268736,235.577895967147,Prevalence survey,45538332,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,67.7231656179238,,,,193.672561155616,1103.0838333761,,,,157983,148775.245310487,167462.35509536,4419,4106.1145976387,4743.20934537474,0.00346923115233997,0.00326703326135194,0.00367739325839516,0.000104683672715106,9.70391273883286,9.01683135350389,10.4158609616504,0.356895308200632,76.6572703461855,44.186279475069,478.806956527415,205.259773670117,0.138005773616866,0.0495962520113203,,,,15.8538002822514,184.392418306799,,,,0.221164474968957,0.127540603219762,0.00480473836612962,0.00205974352472893,59.3361707340465,25.3429503831593,53.9406504194654,0.161069422898295,0.059343212737562,164.601798199959,956.724677416609,0.0563769292901744,0.248401504475617
2001,FALSE,FALSE,MMR,SEA,93.0960816846292,42838,,,,,,,,,,,46066,,,,,,,,,,,,,,,,,0.122937290329581,0.0446660021070119,,555.007233438628,233.897449466945,Prevalence survey,46014826,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,93.0960816846292,,,,195.14586419477,1098.2380246194,,,,175427,165647.297690979,185482.168220059,5350,4987.69983297571,5724.8207300377,0.00381240168114512,0.00359986795757914,0.00403092186461943,0.000109962731387829,11.6266874506925,10.8393321599775,12.4412525868026,0.408653170108421,68.231085392262,39.37665553826,486.776148046366,206.899074823011,0.122937290329581,0.0446660021070119,,,,14.075259034853,164.259636195366,,,,0.179120290825878,0.10341461437956,0.0048863904228378,0.0020769088287119,47.3374159651725,20.2181868029442,43.0329590661143,0.152121037120177,0.0565284747989766,169.271630713727,967.924410236054,0.0498425478721711,0.22277172847352
2002,FALSE,FALSE,MMR,SEA,122.658601302102,57012,,,,,,,,,,,61907,,,,,,,,,,,,,,,,,0.113560504551644,0.0415979474021909,,553.689806827406,231.868509302432,Prevalence survey,46480230,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,122.658601302102,,,,196.310004136339,1091.73298060047,,,,191100,180631.845064725,201857.651028655,6336,5929.85052607118,6755.41020807555,0.00411142543829925,0.00388620807308235,0.00434287117401645,0.000116495689013801,13.6316020811429,12.7577908415496,14.5339431583612,0.453100080819294,62.8772938284225,36.2883947524153,490.812512998984,207.048653978114,0.113560504551644,0.0415979474021909,,,,12.9703229342844,151.375708989613,,,,0.153055858270028,0.0883686291753211,0.00492838789651788,0.00207903441436201,41.4047923522472,17.6843160794993,37.6397971479076,0.145822191680235,0.054548935467781,172.389504176039,971.796780226564,0.0457487847018708,0.20678865228439
2003,FALSE,FALSE,MMR,SEA,161.417455985964,75744,,,,,,,,,,,78195,,,,,,,,,,,,,,,,,0.109252545652539,0.0401916986864837,,551.557338594284,229.516708786013,Prevalence survey,46924293,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,161.417455985964,,,,197.173494703726,1083.67554368642,,,,204543,193662.005262187,215715.906442636,7348,6899.4021065855,7810.52487817146,0.00435900014519132,0.00412711610299994,0.0045971050952784,0.000119895151091443,15.6592662994411,14.7032627781637,16.644949510846,0.495328248133237,60.259043314765,34.7172257822224,491.298295279519,205.846573309841,0.109252545652539,0.0401916986864837,,,,12.4774313076414,144.901887046772,,,,0.138345100776219,0.0797356411820603,0.00493449247746402,0.00206747795482238,36.3297796176753,15.5167377822305,33.0262623612281,0.142050323773719,0.0533655239367363,174.111280558535,969.034641210398,0.0438571259076513,0.199445597953808
2004,FALSE,FALSE,MMR,SEA,204.193437190566,96662,,,,,,,,,,,99431,,,,,,,,,,,,,,,,,0.108794337082232,0.0400502318680685,,548.545995247633,226.821954183604,Prevalence survey,47338446,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,204.193437190566,,,,197.706109451812,1073.95725761533,,,,215944,204546.860843756,227644.364343035,8368,7870.12545911082,8880.92572105442,0.00456170445476812,0.00432094583002906,0.00480886855354387,0.00012447008252929,17.6769638783664,16.6252298588568,18.7604927315409,0.544709916501039,59.6786979120794,34.2655782562812,488.867297335554,203.538161940648,0.108794337082232,0.0400502318680685,,,,12.4492249045132,143.173355162118,,,,0.130922839075879,0.0752005072449031,0.00491107592672317,0.00204470906967084,35.9710415838393,15.3635179151648,32.7001448744417,0.140358293421767,0.0528371938732118,174.681010279499,960.832556192281,0.0436454302359342,0.198684621554678
2005,FALSE,FALSE,MMR,SEA,224.222495834475,107009,,,,432,2109,72,611,4,190,,107991,,,,,0.00400033336111343,,,,,,,0.166666666666667,,,,,0.1144827395999,0.0419296946618687,,544.680456974993,223.801107289928,Prevalence survey,47724471,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,224.222495834475,,,,197.908990571004,1062.64378004395,,,,225094,213248.297040062,237253.875830227,9393,8837.65857380939,9965.0206145404,0.00471653211200602,0.0044683218602897,0.00497132541982974,0.00012831723457654,19.6817268021682,18.5180859811089,20.8803165456573,0.602609837894987,62.3565109210229,35.5822900723233,482.32394605397,199.711931977398,0.1144827395999,0.0419296946618687,,,,13.1817231492033,148.970949130398,,,,0.132306243453077,0.0755273312638829,0.00484609630957229,0.00200658353224921,35.049927385837,14.9701027161654,31.8627888682117,0.141277425267233,0.053129466088957,173.574040562347,945.067849652059,0.0461141460952625,0.208436830271718
2006,FALSE,FALSE,MMR,SEA,254.681629870933,122472,,,,576,2626,107,642,14,282,,126445,,,,,0.00455534026651904,,,,0.109,0.0872,0.1308,0.185763888888889,,,,0.0111224489795918,0.109,0.0111224489795918,0.109,540.180117210929,220.550187489176,Prevalence survey,48088274,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,254.681629870933,,,,197.854780437723,1050.17822754252,,,,231913,219666.911768723,244484.979309101,10323,9703.66021761386,10961.2240527629,0.00482265177577386,0.0045679932652339,0.00508408722070376,0.000131656621293332,21.4667717123721,20.178849042521,22.7939643929887,0.667121262874431,58.8796327759913,24.9005069968481,481.300484434938,196.617345308804,0.109,0.0111224489795918,,,,20.6448148262968,116.780104551315,,,,0.122180735279605,0.0517398619997208,0.00483632885854385,0.00197570167739247,37.1627223954881,15.872494266496,33.7834644968159,0.144856078520475,0.0542672610532182,176.20255866799,936.027863076316,0.0881657470537428,0.131722619642779
2007,FALSE,FALSE,MMR,SEA,266.444991435453,129081,,,,2821,2825,873,873,395,437,,133547,,,0.109,2006,0.0211236493519136,,,,0.109,0.0872,0.1308,0.309464728819568,,,,0.0111224489795918,0.109,0.0111224489795918,0.109,534.962029364914,217.040206014687,Prevalence survey,48445647,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,266.444991435453,,,,197.507292718603,1036.41199314621,,,,237418,224847.520241037,250323.899693899,10827,10134.0060589834,11542.5831744703,0.0049007086230059,0.00464123268373393,0.00516710819640616,0.000134151916498017,22.3487571545902,20.9183005832979,23.825841720042,0.741719677740863,58.3108612007756,24.5133183451313,476.651168164138,193.489398880982,0.109,0.0111224489795918,,,,20.6064835807716,115.26339433795,,,,0.119073709655176,0.0501258778642263,0.00478998609442708,0.00194442314679471,36.8913512949491,15.7565895114148,33.5367695468885,0.14917203779754,0.0556379260530938,175.892005169685,923.759238760524,0.0881657470537428,0.131722619642779
2008,FALSE,FALSE,MMR,SEA,254.541983061344,124037,,,,4292,4200,997,4200,650,1192,,128738,,,0.11,2008,0.0333390296571331,,,,0.11,0.088,0.132,,,,,0.0112244897959184,0.11,0.0112244897959184,0.11,529.794347744343,213.586084705594,Prevalence survey,48729486,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,254.541983061344,,,,197.145553907636,1022.8410890172,,,,241853,229384.989567733,254644.68276917,10971,10197.8646623899,11771.9762419494,0.00496317568381493,0.00470731395705124,0.00522567963817984,0.00013223614314505,22.5140893133985,20.9275030366417,24.1578091793322,0.824057689461859,58.2773782518777,24.3536545396604,471.516969492465,190.199717775111,0.11,0.0112244897959184,,,,20.7553048091875,114.81185386589,,,,0.117502888355982,0.0491683224858588,0.00473868872284294,0.00191148431343864,37.1959982418111,15.8867066450821,33.8137145242733,0.15170596430459,0.0564393962142252,175.369540589054,910.647587075209,0.0889732696556846,0.132929712925957
2009,FALSE,FALSE,MMR,SEA,261.839867425703,128343,,,,4174,4174,1015,1015,608,681,,133502,,,0.11,2008,0.0312654492067535,,,,0.11,0.088,0.132,0.243172017249641,,,,0.0112244897959184,0.11,0.0112244897959184,0.11,524.676585429939,210.1869345663,Prevalence survey,49015836,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,261.839867425703,,,,196.769822660318,1009.46254440658,,,,245323,232984.303851414,257973.993662224,11016,10198.1061683905,11864.9859465954,0.00500497431075133,0.00475324553989887,0.00526307444113009,0.000130058393171229,22.4743693038307,20.8057374934715,24.2064339096356,0.867524595960232,57.7144243972933,23.9751837800535,466.962161032646,187.173920346672,0.11,0.0112244897959184,,,,20.7136355599387,113.324228023526,,,,0.115391994517086,0.0479963428523369,0.00469311058804127,0.00188115443259933,36.5742615090902,15.621157942262,33.2485131751171,0.153343091210059,0.056958185518176,175.03425164915,898.737824619733,0.0889732696556846,0.132929712925957
2010,FALSE,FALSE,MMR,SEA,266.425121927101,131590,,,,3797,4362,915,961,899,899,,137403,0.104,2010,0.104,2010,0.0276340400136824,0.104,0.0832,0.1248,0.104,0.0832,0.1248,0.240979720832236,,,0.0106122448979592,0.0106122448979592,0.104,0.0106122448979592,0.104,499.610602116236,185.555272265621,Prevalence survey,49390988,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,266.425121927101,,,,204.531048693381,923.332676404931,,,,248182,235746.04383751,260931.50664251,11306,10433.7957436924,12212.7082688387,0.00502484380348901,0.00477305786710543,0.00528297807370264,0.000130081685356431,22.8908156281466,21.1248978127193,24.7265923670908,0.91879963121722,51.9595026200886,20.1094945704587,447.651099496148,166.353698341245,0.104,0.0106122448979592,,,,20.3318315641231,98.1565394490268,,,,0.103474508918712,0.0401095676673424,0.00449911843888544,0.00167193831524523,36.1435994961895,15.4372187717723,32.8570118564537,0.153653126209078,0.0570538680123317,183.168572945124,827.580379827697,0.0841277272932768,0.125686734283254
2011,FALSE,FALSE,MMR,SEA,274.602495431124,136737,,,,4738,4496,879,900,593,724,,143140,0.099,2011,0.099,2011,0.0331004610870476,0.099,0.088,0.11,0.099,0.0792,0.1188,0.185521317011397,,,0.00561224489795918,0.0101020408163265,0.099,0.00561224489795918,0.099,475.74212510819,163.810177528936,Prevalence survey,49794522,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,274.602495431124,,,,210.672805893875,846.272032081263,,,,250837,237981.041068729,264024.691097487,11421,10464.2585923244,12418.9843968488,0.00503744166878437,0.00477926148319547,0.00530228387567385,0.000133424079713874,22.9362579281311,21.0148790911667,24.9404631233308,1.00142449800104,47.0984703857108,16.4612214919287,428.643654722479,147.619980934763,0.099,0.00561224489795918,,,,20.5691041879968,84.4220281315542,,,,0.0935623966214177,0.0327714407424831,0.0043081386213124,0.00148367384169161,37.1064073628199,15.8484416682059,33.732270268187,0.151996290992556,0.056533255790958,189.80107054476,762.579794358131,0.0882717567467125,0.110264805795454
2012,FALSE,FALSE,MMR,SEA,281.113305867187,141170,,,,7587,19219,1195,5161,562,4270,,148149,0,2012,0.097,2012,0.0512119555312557,,,,0.097,0.0776,0.1164,0.157506260709108,,,,0.00989795918367346,0.097,0.00989795918367346,0.097,453.013944547558,144.61337548873,Prevalence survey,50218185,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,281.113305867187,,,,215.280077136386,777.184908907846,,,,253570,240664.853503412,266805.755116924,11236,10138.9762222871,12388.5509744697,0.00504936608123133,0.00479238454164387,0.00531293106504991,0.000132792480460724,22.3743649835214,20.1898499961459,24.6694518618499,1.1427555779857,43.9423526211131,14.7961145388092,409.071591926445,130.67067716922,0.097,0.00989795918367346,,,,19.9011270203107,77.3375268669484,,,,0.087085673177469,0.0293921560772574,0.00411147634131514,0.00131333841218413,36.4381190942554,15.5630104342324,33.1247503789168,0.148714204023399,0.055486499130782,194.301254625754,702.025905392711,0.0784733769866843,0.117235339238954
2013,FALSE,FALSE,MMR,SEA,266.257523890124,134855,,,,17166,16882,5620,5413,2635,3987,,142162,,2013,0.092,2013,0.120749567394944,,,,0.092,0.0736,0.1104,0.327391355004078,,,,0.00938775510204082,0.092,0.00938775510204082,0.092,431.371583729038,127.66623347655,Prevalence survey,50648334,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,266.257523890124,,,,218.457455926641,715.117659547815,,,,256385,243285.194372697,269821.753551428,10840,9673.5832937901,12071.836232349,0.00506206186367354,0.00480341948409788,0.00532735693836303,0.000133657513843151,21.4024808792329,19.0995093615322,23.8346166180886,1.20793552463172,39.6861857030715,12.4814929836606,391.685398025967,115.997845143321,0.092,0.00938775510204082,,,,19.1202105682414,67.6308685806859,,,,0.0784539074305131,0.024743675689647,0.00393678228642315,0.00116588032912586,33.9229402477302,14.4887575472715,30.8382802339029,0.14279304401931,0.0535819006854957,198.265754969835,649.528482542123,0.0744337683417488,0.111197819118789
2014,FALSE,FALSE,MMR,SEA,270.89367736444,138352,,,,,56133,,6412,,2319,,141957,,,,,0.395422557535028,,,,,,,0.114228706821299,,,,,0.108252848321896,0.0399627331095014,0.0903088975937325,410.76316852618,112.705115380971,Prevalence survey,51072436,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,270.89367736444,,,,220.321371928607,659.239882670742,,,,259043,245780.736174386,272647.091618502,10455,9219.30940401989,11767.256980582,0.00507207057834484,0.00481239501038066,0.00533843914589275,0.000134194932528595,20.4709248644416,18.051438556837,23.0403284084236,1.2726759825476,44.4662829786862,20.9428107316532,366.296885547494,101.935730126555,0.108252848321896,0.0399627331095014,,,,13.3575760612619,93.9315542835663,,,,0.087730265083329,0.0413555545325391,0.00368164247257813,0.0010245540313528,31.0166074828749,13.2474397111945,28.1962243389519,0.135079170140723,0.0510775984328207,194.469471396108,591.374803837274,0.0432945537432037,0.197985408256072
2015,FALSE,FALSE,MMR,SEA,268.912938282959,138447,7918,89350,3034,,,,,,,,140700,,,,,0.635039090262971,,,,,,,0.088617795187465,0.088617795187465,0.000765614267732898,,,0.088617795187465,0.000765614267732898,0.088617795187465,391.13930305537,99.4972804251428,Prevalence survey,51483949,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,268.912938282959,,,,220.994042594056,608.82802832173,,,,261288,247660.94676238,275273.016827765,10039,8701.77338991311,11470.3869980344,0.00507513516494238,0.00481044969495987,0.00534677355126284,0.000136817310281368,19.4992812225807,16.9019151773169,22.2795399747491,1.37184306056942,34.6619026479286,8.82264237046799,356.477400407441,90.6805772729864,0.088617795187465,0.000765614267732898,,,,19.5830073045191,53.9731397801279,,,,0.0683471319767347,0.0174812844960523,0.00358295806797111,0.000911431543508393,28.394080140347,12.1273374279168,25.8121670455881,0.126877783646368,0.0483987106689872,201.416147314823,554.883449706187,0.0871228849166756,0.0901240170987332
2016,FALSE,FALSE,MMR,SEA,265.0699046212,137551,10952,115619,6351,,,,,,,0,139625,,,0.084,2016,0.828068039391227,,,,0.084,0.0672,0.1008,0.0947249154550723,0.0947249154550723,0.000791423404035327,,0.00857142857142857,0.0946376962112559,0.000788097082628822,0.0946376962112559,372.452951279856,87.83726256378,Prevalence survey,51892349,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,265.0699046212,,,,220.598886255311,563.251145680299,,,,263246,248985.299902119,277896.214769647,9442,7966.82584971684,11040.6001859648,0.00507292510500922,0.00479811195099529,0.00535524446522255,0.000142125641384506,18.1953605530557,15.3526020757257,21.2759691914599,1.5110630397281,35.2480892562087,8.31818498578058,337.204862023647,79.5251182355387,0.0946376962112559,0.000788097082628822,,,,20.8745709912757,53.3237328530568,,,,0.0695373095807788,0.0165123651498124,0.00338924206018125,0.000799306148469236,27.5774962998481,11.7785679758702,25.0698363064516,0.120595504613155,0.0463161810491504,199.726823504106,509.953686996145,0.0930986305214206,0.09618789453509
2017,FALSE,FALSE,MMR,SEA,249.420803004632,130418,10164,117087,6371,,,,,,,1,132025,,,,,0.886854762355615,,,,,,,0.0868072458940788,0.0868072458940788,0.00078156912353497,,,0.0868072458940788,0.00078156912353497,0.0868072458940788,354.659324270048,77.5436741761314,Prevalence survey,52288341,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,249.420803004632,,,,219.257139663789,521.958519175091,,,,264989,250111.666832424,280287.900736636,8865,7244.88391460801,10646.1243220354,0.00506784103171298,0.00478331616664648,0.00536042825945913,0.00014722247265629,16.954066299407,13.85563928029,20.3604170995508,1.65938209675018,30.7869991705379,6.7373301974678,323.87232509951,70.8128898409712,0.0868072458940788,0.00078156912353497,,,,19.0281855040881,45.3281414822512,,,,0.0608010014521531,0.0134109068454518,0.00325522026071412,0.000711736025612595,25.3060328048184,10.8084078536454,23.0049201379454,0.114548987647566,0.0442784690482244,200.227365127252,476.654416320842,0.085281441400241,0.0883451132572486
2018,FALSE,FALSE,MMR,SEA,261.975398403988,137972,10516,123181,7464,,,,,,,1,139518,,,0.09,2018,0.882903998050431,,,,0.09,0.072,0.108,0.0853703087326779,0.0853703087326779,0.000754126469317268,,0.00918367346938776,0.0853967931799777,0.000751587493123899,0.0853967931799777,337.715772849857,68.4563843319669,Prevalence survey,52666014,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,261.975398403988,,,,217.085447431294,484.468960104157,,,,266516,251002.928927751,282485.298985703,8351,6629.62705254372,10268.0140163457,0.00506049309142704,0.00476593745878986,0.0053637113867342,0.000152493348965394,15.8565256144124,12.5880554631374,19.4964707531231,1.76235083928207,28.8398440076756,5.85168960863376,308.875928842181,62.610964274966,0.0853967931799777,0.000751587493123899,,,,18.5327204776074,41.388753032162,,,,0.0570419362116912,0.0116903073080527,0.00310446950747614,0.000629294361495029,25.3066041947972,10.8086518988493,23.0054395706408,0.108845853723642,0.0423252804734894,198.549469551682,443.10146761305,0.0839293995014216,0.0868755473966768
2019,FALSE,FALSE,MMR,SEA,253.583073913807,134501,9798,125477,7397,,,,,,,1,137325,,,,,0.913722920080102,,,,,,,0.0780860237334332,0.0780860237334332,0.000733488780662767,,,0.0780860237334332,0.000733488780662767,0.0780860237334332,321.581685371773,62.0717345955618,Prevalence survey,53040212,,,,,,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,253.583073913807,,,,211.600722222925,454.127110314094,,,,268051,252035.389100171,284550.480454797,7829,6001.1654266681,9896.07914995413,0.00505373168568783,0.00475177944424827,0.0053648066198302,0.00015638448356682,14.7604990719117,11.3143692311563,18.6576915453395,1.87329650872019,25.1110351161777,4.8528846013253,296.470650255595,57.2253038974938,0.0780860237334332,0.000733488780662767,,,,16.5161511176028,35.4772417969832,,,,0.0497356841124444,0.00972489535351048,0.00297976551117933,0.000575159932679879,23.6849258903392,10.116020198844,21.531222723961,0.103481065597822,0.0404540863381721,195.079349908291,418.66984823699,0.0766543968048892,0.0795295968236048
2020,FALSE,FALSE,MMR,SEA,193.498337557403,103373,8272,97890,6133,,,,,,,1,105380,,,,2020,0.92892389447713,,,,,,,0.0845030135866789,0.0845030135866789,0.000867528390555076,,,0.0845030135866789,0.000867528390555075,0.0845030135866789,311.2546,55.9971428571429,Country model,53423198,306.214323358053,254.615006772255,33.5854084473595,29.0714342133692,4.53424728968405,LMC,ASIA_SEAST,SEA,TRUE,TRUE,TRUE,193.498337557403,311.2546,206.658,426.1668,211.303113153425,430.187860784593,,,,269884,253645.005013642,286617.188219239,7191,5278.66666706566,9394.32376236957,0.00505181288473221,0.0047478439050699,0.00536503240070426,0.000157446044804684,13.4604446555221,9.880851137114,17.5847274481201,1.96527456913422,26.0019571353078,4.85861006235133,284.952648307284,51.265949670448,0.0845030135866789,0.000867528390555075,,,,17.3657047377807,36.3531717826587,,,,0.0515205419081897,0.00975041990672428,0.0028639949208727,0.000515262705792577,21.7393734056114,9.28505926088114,19.762582025494,0.0984466806030924,0.0386627758125878,193.448371947496,393.839612713584,0.0828103626086081,0.0862109785427543
