iso3,scenario,hiv,measure,date,best,lo,hi,year
CHN,COVID,a,inc,2023-09-01,4.913,4.0701,5.8178,2023
CHN,COVID,a,inc,2023-10-01,4.8929,4.0563,5.7882,2023
CHN,COVID,a,inc,2023-11-01,4.8742,4.0434,5.7665,2023
CHN,COVID,a,inc,2023-12-01,4.853,4.0313,5.7456,2023
CHN,Baseline,a,mort,2023-01-01,0.18438,0.16679,0.20635,2023
CHN,Baseline,a,mort,2023-02-01,0.1842,0.16661,0.20616,2023
CHN,Baseline,a,mort,2023-03-01,0.18403,0.16644,0.20596,2023
CHN,Baseline,a,mort,2023-04-01,0.18388,0.16627,0.20577,2023
CHN,Baseline,a,mort,2023-05-01,0.18373,0.16609,0.20557,2023
CHN,Baseline,a,mort,2023-06-01,0.18358,0.16592,0.20538,2023
CHN,Baseline,a,mort,2023-07-01,0.18343,0.16575,0.20518,2023
CHN,Baseline,a,mort,2023-08-01,0.18329,0.16557,0.20499,2023
CHN,Baseline,a,mort,2023-09-01,0.18314,0.1654,0.2048,2023
CHN,Baseline,a,mort,2023-10-01,0.18299,0.16523,0.2046,2023
CHN,Baseline,a,mort,2023-11-01,0.18284,0.16506,0.20441,2023
CHN,Baseline,a,mort,2023-12-01,0.18269,0.16488,0.20422,2023
CHN,COVID,a,mort,2023-01-01,0.21317,0.18464,0.24533,2023
CHN,COVID,a,mort,2023-02-01,0.21052,0.18206,0.24069,2023
CHN,COVID,a,mort,2023-03-01,0.20876,0.18006,0.2371,2023
CHN,COVID,a,mort,2023-04-01,0.20693,0.17845,0.23455,2023
CHN,COVID,a,mort,2023-05-01,0.20516,0.17713,0.23244,2023
CHN,COVID,a,mort,2023-06-01,0.20394,0.17601,0.23065,2023
CHN,COVID,a,mort,2023-07-01,0.20242,0.17505,0.22885,2023
CHN,COVID,a,mort,2023-08-01,0.20111,0.17439,0.22768,2023
CHN,COVID,a,mort,2023-09-01,0.20031,0.17381,0.22641,2023
CHN,COVID,a,mort,2023-10-01,0.19911,0.17329,0.22524,2023
CHN,COVID,a,mort,2023-11-01,0.19822,0.17279,0.22385,2023
CHN,COVID,a,mort,2023-12-01,0.19746,0.17233,0.22272,2023
CHN,Baseline,a,inc,2024-01-01,4.5952,3.9184,5.312,2024
CHN,Baseline,a,inc,2024-02-01,4.5914,3.9141,5.3081,2024
CHN,Baseline,a,inc,2024-03-01,4.5876,3.9098,5.3043,2024
CHN,Baseline,a,inc,2024-04-01,4.5838,3.9054,5.3004,2024
CHN,Baseline,a,inc,2024-05-01,4.58,3.9011,5.2966,2024
CHN,Baseline,a,inc,2024-06-01,4.5762,3.8968,5.2927,2024
CHN,Baseline,a,inc,2024-07-01,4.5724,3.8924,5.2888,2024
CHN,Baseline,a,inc,2024-08-01,4.5686,3.8881,5.285,2024
CHN,Baseline,a,inc,2024-09-01,4.5648,3.8838,5.2812,2024
CHN,Baseline,a,inc,2024-10-01,4.561,3.8795,5.2773,2024
CHN,Baseline,a,inc,2024-11-01,4.5572,3.8752,5.2735,2024
CHN,Baseline,a,inc,2024-12-01,4.5534,3.8709,5.2696,2024
CHN,COVID,a,inc,2024-01-01,4.8325,4.0201,5.7255,2024
CHN,COVID,a,inc,2024-02-01,4.8191,4.0096,5.7062,2024
CHN,COVID,a,inc,2024-03-01,4.8012,3.9998,5.6877,2024
CHN,COVID,a,inc,2024-04-01,4.7869,3.9894,5.6698,2024
CHN,COVID,a,inc,2024-05-01,4.7694,3.9792,5.6527,2024
CHN,COVID,a,inc,2024-06-01,4.7515,3.9695,5.6361,2024
CHN,COVID,a,inc,2024-07-01,4.74,3.9603,5.6202,2024
CHN,COVID,a,inc,2024-08-01,4.7295,3.9514,5.6048,2024
CHN,COVID,a,inc,2024-09-01,4.7192,3.943,5.5899,2024
CHN,COVID,a,inc,2024-10-01,4.7091,3.9349,5.5756,2024
CHN,COVID,a,inc,2024-11-01,4.6971,3.9271,5.5617,2024
CHN,COVID,a,inc,2024-12-01,4.6853,3.9196,5.5483,2024
CHN,Baseline,a,mort,2024-01-01,0.18254,0.16471,0.20403,2024
CHN,Baseline,a,mort,2024-02-01,0.18239,0.16454,0.20383,2024
CHN,Baseline,a,mort,2024-03-01,0.18224,0.16437,0.20364,2024
CHN,Baseline,a,mort,2024-04-01,0.18209,0.1642,0.20345,2024
CHN,Baseline,a,mort,2024-05-01,0.1819,0.16403,0.20326,2024
CHN,Baseline,a,mort,2024-06-01,0.18171,0.16385,0.20307,2024
CHN,Baseline,a,mort,2024-07-01,0.18152,0.16368,0.20288,2024
CHN,Baseline,a,mort,2024-08-01,0.18133,0.16351,0.20269,2024
CHN,Baseline,a,mort,2024-09-01,0.18114,0.16334,0.2025,2024
CHN,Baseline,a,mort,2024-10-01,0.18095,0.16317,0.20231,2024
CHN,Baseline,a,mort,2024-11-01,0.18076,0.163,0.20212,2024
CHN,Baseline,a,mort,2024-12-01,0.18058,0.16283,0.20193,2024
CHN,COVID,a,mort,2024-01-01,0.19653,0.17188,0.22172,2024
CHN,COVID,a,mort,2024-02-01,0.19576,0.17146,0.22077,2024
CHN,COVID,a,mort,2024-03-01,0.19491,0.17105,0.21986,2024
CHN,COVID,a,mort,2024-04-01,0.19418,0.17066,0.21899,2024
CHN,COVID,a,mort,2024-05-01,0.19358,0.17029,0.21816,2024
CHN,COVID,a,mort,2024-06-01,0.19288,0.16992,0.21736,2024
CHN,COVID,a,mort,2024-07-01,0.19225,0.16957,0.21658,2024
CHN,COVID,a,mort,2024-08-01,0.19164,0.16923,0.21584,2024
CHN,COVID,a,mort,2024-09-01,0.19099,0.1689,0.21517,2024
CHN,COVID,a,mort,2024-10-01,0.19037,0.16858,0.21455,2024
CHN,COVID,a,mort,2024-11-01,0.18976,0.1682,0.21394,2024
CHN,COVID,a,mort,2024-12-01,0.18919,0.1678,0.21335,2024
COL,Baseline,a,inc,2019-01-01,2.9079,2.2658,3.7464,2019
COL,Baseline,a,inc,2019-02-01,2.9086,2.2662,3.7472,2019
COL,Baseline,a,inc,2019-03-01,2.9093,2.2665,3.748,2019
COL,Baseline,a,inc,2019-04-01,2.9101,2.2669,3.7488,2019
COL,Baseline,a,inc,2019-05-01,2.9108,2.2672,3.7496,2019
COL,Baseline,a,inc,2019-06-01,2.9116,2.2676,3.7504,2019
COL,Baseline,a,inc,2019-07-01,2.9123,2.2679,3.7512,2019
COL,Baseline,a,inc,2019-08-01,2.9124,2.2683,3.752,2019
COL,Baseline,a,inc,2019-09-01,2.9123,2.2687,3.7528,2019
COL,Baseline,a,inc,2019-10-01,2.9123,2.269,3.7536,2019
COL,Baseline,a,inc,2019-11-01,2.9122,2.2694,3.7543,2019
COL,Baseline,a,inc,2019-12-01,2.9121,2.2698,3.7551,2019
COL,Baseline,pos,inc,2019-01-01,0.36375,0.28481,0.46589,2019
COL,Baseline,pos,inc,2019-02-01,0.36391,0.28473,0.4661,2019
COL,Baseline,pos,inc,2019-03-01,0.36407,0.28465,0.46631,2019
COL,Baseline,pos,inc,2019-04-01,0.36423,0.28456,0.46652,2019
COL,Baseline,pos,inc,2019-05-01,0.36439,0.28448,0.46674,2019
COL,Baseline,pos,inc,2019-06-01,0.36456,0.2844,0.46695,2019
COL,Baseline,pos,inc,2019-07-01,0.36472,0.28431,0.46716,2019
COL,Baseline,pos,inc,2019-08-01,0.36487,0.28423,0.46737,2019
COL,Baseline,pos,inc,2019-09-01,0.36535,0.28415,0.46758,2019
COL,Baseline,pos,inc,2019-10-01,0.36583,0.28406,0.46779,2019
COL,Baseline,pos,inc,2019-11-01,0.36631,0.28385,0.468,2019
COL,Baseline,pos,inc,2019-12-01,0.36651,0.28344,0.4682,2019
COL,COVID,a,inc,2019-01-01,2.9079,2.2658,3.7464,2019
COL,COVID,a,inc,2019-02-01,2.9086,2.2662,3.7472,2019
COL,COVID,a,inc,2019-03-01,2.9093,2.2665,3.748,2019
COL,COVID,a,inc,2019-04-01,2.9101,2.2669,3.7488,2019
COL,COVID,a,inc,2019-05-01,2.9108,2.2672,3.7496,2019
COL,COVID,a,inc,2019-06-01,2.9116,2.2676,3.7504,2019
COL,COVID,a,inc,2019-07-01,2.9123,2.2679,3.7512,2019
COL,COVID,a,inc,2019-08-01,2.9124,2.2683,3.752,2019
COL,COVID,a,inc,2019-09-01,2.9123,2.2687,3.7528,2019
COL,COVID,a,inc,2019-10-01,2.9123,2.269,3.7536,2019
COL,COVID,a,inc,2019-11-01,2.9122,2.2694,3.7543,2019
COL,COVID,a,inc,2019-12-01,2.9121,2.2698,3.7551,2019
COL,COVID,pos,inc,2019-01-01,0.36375,0.28481,0.46589,2019
COL,COVID,pos,inc,2019-02-01,0.36391,0.28473,0.4661,2019
COL,COVID,pos,inc,2019-03-01,0.36407,0.28465,0.46631,2019
COL,COVID,pos,inc,2019-04-01,0.36423,0.28456,0.46652,2019
COL,COVID,pos,inc,2019-05-01,0.36439,0.28448,0.46674,2019
COL,COVID,pos,inc,2019-06-01,0.36456,0.2844,0.46695,2019
COL,COVID,pos,inc,2019-07-01,0.36471,0.28431,0.46716,2019
COL,COVID,pos,inc,2019-08-01,0.36487,0.28423,0.46737,2019
COL,COVID,pos,inc,2019-09-01,0.36535,0.28415,0.46758,2019
COL,COVID,pos,inc,2019-10-01,0.36583,0.28406,0.46779,2019
COL,COVID,pos,inc,2019-11-01,0.36631,0.28385,0.468,2019
COL,COVID,pos,inc,2019-12-01,0.36651,0.28344,0.4682,2019
COL,Baseline,a,mort,2019-01-01,0.26629,0.23462,0.29397,2019
COL,Baseline,a,mort,2019-02-01,0.26629,0.23469,0.29406,2019
COL,Baseline,a,mort,2019-03-01,0.2663,0.23475,0.29416,2019
COL,Baseline,a,mort,2019-04-01,0.26642,0.23482,0.29425,2019
COL,Baseline,a,mort,2019-05-01,0.26646,0.23489,0.29435,2019
COL,Baseline,a,mort,2019-06-01,0.26648,0.23495,0.29444,2019
COL,Baseline,a,mort,2019-07-01,0.26656,0.23502,0.29453,2019
COL,Baseline,a,mort,2019-08-01,0.26663,0.23509,0.29462,2019
COL,Baseline,a,mort,2019-09-01,0.2667,0.23515,0.29471,2019
COL,Baseline,a,mort,2019-10-01,0.26683,0.23522,0.2948,2019
COL,Baseline,a,mort,2019-11-01,0.26691,0.23526,0.29489,2019
COL,Baseline,a,mort,2019-12-01,0.26693,0.23531,0.29498,2019
COL,Baseline,pos,mort,2019-01-01,0.083571,0.059658,0.11674,2019
COL,Baseline,pos,mort,2019-02-01,0.083572,0.059692,0.11674,2019
COL,Baseline,pos,mort,2019-03-01,0.083613,0.059726,0.11675,2019
COL,Baseline,pos,mort,2019-04-01,0.083653,0.05976,0.11675,2019
COL,Baseline,pos,mort,2019-05-01,0.083693,0.059795,0.11675,2019
COL,Baseline,pos,mort,2019-06-01,0.083733,0.059829,0.11675,2019
COL,Baseline,pos,mort,2019-07-01,0.083773,0.059863,0.11675,2019
COL,Baseline,pos,mort,2019-08-01,0.083813,0.059897,0.11676,2019
COL,Baseline,pos,mort,2019-09-01,0.083852,0.059931,0.11676,2019
COL,Baseline,pos,mort,2019-10-01,0.083862,0.059965,0.11676,2019
COL,Baseline,pos,mort,2019-11-01,0.083898,0.059998,0.11676,2019
COL,Baseline,pos,mort,2019-12-01,0.083952,0.060032,0.11675,2019
COL,COVID,a,mort,2019-01-01,0.26629,0.23462,0.29397,2019
COL,COVID,a,mort,2019-02-01,0.26629,0.23469,0.29406,2019
COL,COVID,a,mort,2019-03-01,0.2663,0.23475,0.29416,2019
COL,COVID,a,mort,2019-04-01,0.26642,0.23482,0.29425,2019
COL,COVID,a,mort,2019-05-01,0.26646,0.23489,0.29435,2019
COL,COVID,a,mort,2019-06-01,0.26648,0.23495,0.29444,2019
COL,COVID,a,mort,2019-07-01,0.26656,0.23502,0.29453,2019
COL,COVID,a,mort,2019-08-01,0.26663,0.23509,0.29462,2019
COL,COVID,a,mort,2019-09-01,0.2667,0.23515,0.29471,2019
COL,COVID,a,mort,2019-10-01,0.26683,0.23522,0.2948,2019
COL,COVID,a,mort,2019-11-01,0.26691,0.23526,0.29489,2019
COL,COVID,a,mort,2019-12-01,0.26693,0.23531,0.29498,2019
COL,COVID,pos,mort,2019-01-01,0.083571,0.059658,0.11674,2019
COL,COVID,pos,mort,2019-02-01,0.083572,0.059692,0.11674,2019
COL,COVID,pos,mort,2019-03-01,0.083613,0.059726,0.11675,2019
COL,COVID,pos,mort,2019-04-01,0.083653,0.05976,0.11675,2019
COL,COVID,pos,mort,2019-05-01,0.083693,0.059795,0.11675,2019
COL,COVID,pos,mort,2019-06-01,0.083733,0.059829,0.11675,2019
COL,COVID,pos,mort,2019-07-01,0.083773,0.059863,0.11675,2019
COL,COVID,pos,mort,2019-08-01,0.083813,0.059897,0.11676,2019
COL,COVID,pos,mort,2019-09-01,0.083852,0.059931,0.11676,2019
COL,COVID,pos,mort,2019-10-01,0.083862,0.059965,0.11676,2019
COL,COVID,pos,mort,2019-11-01,0.083898,0.059998,0.11676,2019
COL,COVID,pos,mort,2019-12-01,0.083952,0.060032,0.11675,2019
COL,Baseline,a,inc,2020-01-01,2.912,2.2702,3.7559,2020
COL,Baseline,a,inc,2020-02-01,2.912,2.2705,3.7566,2020
COL,Baseline,a,inc,2020-03-01,2.9119,2.2709,3.7574,2020
COL,Baseline,a,inc,2020-04-01,2.9118,2.2713,3.7582,2020
COL,Baseline,a,inc,2020-05-01,2.9117,2.2717,3.7589,2020
COL,Baseline,a,inc,2020-06-01,2.912,2.2721,3.7597,2020
COL,Baseline,a,inc,2020-07-01,2.9128,2.2725,3.7604,2020
COL,Baseline,a,inc,2020-08-01,2.9136,2.2729,3.7611,2020
COL,Baseline,a,inc,2020-09-01,2.9144,2.2733,3.7619,2020
COL,Baseline,a,inc,2020-10-01,2.9152,2.2737,3.7626,2020
COL,Baseline,a,inc,2020-11-01,2.916,2.2741,3.7633,2020
COL,Baseline,a,inc,2020-12-01,2.9168,2.2744,3.7641,2020
COL,Baseline,pos,inc,2020-01-01,0.36634,0.28303,0.46841,2020
COL,Baseline,pos,inc,2020-02-01,0.36619,0.28262,0.46862,2020
COL,Baseline,pos,inc,2020-03-01,0.36648,0.28221,0.46884,2020
COL,Baseline,pos,inc,2020-04-01,0.36694,0.28181,0.4693,2020
COL,Baseline,pos,inc,2020-05-01,0.36705,0.2814,0.46977,2020
COL,Baseline,pos,inc,2020-06-01,0.36733,0.281,0.47023,2020
COL,Baseline,pos,inc,2020-07-01,0.36762,0.2806,0.47068,2020
COL,Baseline,pos,inc,2020-08-01,0.36791,0.28019,0.47114,2020
COL,Baseline,pos,inc,2020-09-01,0.3682,0.2798,0.4716,2020
COL,Baseline,pos,inc,2020-10-01,0.36846,0.2794,0.47206,2020
COL,Baseline,pos,inc,2020-11-01,0.36844,0.279,0.47252,2020
COL,Baseline,pos,inc,2020-12-01,0.36843,0.27861,0.47298,2020
COL,COVID,a,inc,2020-01-01,2.912,2.2702,3.7559,2020
COL,COVID,a,inc,2020-02-01,2.912,2.2705,3.7566,2020
COL,COVID,a,inc,2020-03-01,2.9119,2.2709,3.7574,2020
COL,COVID,a,inc,2020-04-01,2.9126,2.2725,3.7591,2020
COL,COVID,a,inc,2020-05-01,2.8753,2.2069,3.7149,2020
COL,COVID,a,inc,2020-06-01,2.7765,2.1033,3.6229,2020
COL,COVID,a,inc,2020-07-01,2.7266,2.0547,3.5596,2020
COL,COVID,a,inc,2020-08-01,2.7689,2.1267,3.6,2020
COL,COVID,a,inc,2020-09-01,2.8273,2.2066,3.672,2020
COL,COVID,a,inc,2020-10-01,2.883,2.2714,3.7332,2020
COL,COVID,a,inc,2020-11-01,2.9318,2.3265,3.7904,2020
COL,COVID,a,inc,2020-12-01,2.9888,2.3736,3.8478,2020
COL,COVID,pos,inc,2020-01-01,0.36634,0.28303,0.46841,2020
COL,COVID,pos,inc,2020-02-01,0.36619,0.28262,0.46862,2020
COL,COVID,pos,inc,2020-03-01,0.36648,0.28221,0.46884,2020
COL,COVID,pos,inc,2020-04-01,0.3673,0.282,0.46961,2020
COL,COVID,pos,inc,2020-05-01,0.35075,0.26274,0.4506,2020
COL,COVID,pos,inc,2020-06-01,0.32732,0.23788,0.41502,2020
COL,COVID,pos,inc,2020-07-01,0.318,0.22914,0.3984,2020
COL,COVID,pos,inc,2020-08-01,0.33807,0.26373,0.42513,2020
COL,COVID,pos,inc,2020-09-01,0.35863,0.28206,0.45755,2020
COL,COVID,pos,inc,2020-10-01,0.37412,0.29015,0.48449,2020
COL,COVID,pos,inc,2020-11-01,0.38779,0.29755,0.5057,2020
COL,COVID,pos,inc,2020-12-01,0.40108,0.30474,0.52447,2020
COL,Baseline,a,mort,2020-01-01,0.267,0.23536,0.29507,2020
COL,Baseline,a,mort,2020-02-01,0.26707,0.23541,0.29515,2020
COL,Baseline,a,mort,2020-03-01,0.26715,0.23546,0.29524,2020
COL,Baseline,a,mort,2020-04-01,0.26722,0.23551,0.29533,2020
COL,Baseline,a,mort,2020-05-01,0.26729,0.23555,0.29541,2020
COL,Baseline,a,mort,2020-06-01,0.26736,0.2356,0.2955,2020
COL,Baseline,a,mort,2020-07-01,0.26739,0.23565,0.29558,2020
COL,Baseline,a,mort,2020-08-01,0.26733,0.23569,0.29567,2020
COL,Baseline,a,mort,2020-09-01,0.26722,0.23574,0.29575,2020
COL,Baseline,a,mort,2020-10-01,0.26711,0.23579,0.29583,2020
COL,Baseline,a,mort,2020-11-01,0.267,0.23584,0.29591,2020
COL,Baseline,a,mort,2020-12-01,0.2669,0.23588,0.29598,2020
COL,Baseline,pos,mort,2020-01-01,0.084007,0.060067,0.1167,2020
COL,Baseline,pos,mort,2020-02-01,0.084048,0.060101,0.11666,2020
COL,Baseline,pos,mort,2020-03-01,0.084087,0.060137,0.11662,2020
COL,Baseline,pos,mort,2020-04-01,0.084126,0.060173,0.11658,2020
COL,Baseline,pos,mort,2020-05-01,0.084165,0.060209,0.11653,2020
COL,Baseline,pos,mort,2020-06-01,0.084203,0.060246,0.11649,2020
COL,Baseline,pos,mort,2020-07-01,0.084242,0.060283,0.11645,2020
COL,Baseline,pos,mort,2020-08-01,0.084281,0.06032,0.11642,2020
COL,Baseline,pos,mort,2020-09-01,0.084246,0.060357,0.11643,2020
COL,Baseline,pos,mort,2020-10-01,0.084192,0.060394,0.11644,2020
COL,Baseline,pos,mort,2020-11-01,0.084137,0.060431,0.11645,2020
COL,Baseline,pos,mort,2020-12-01,0.084092,0.060468,0.11646,2020
COL,COVID,a,mort,2020-01-01,0.267,0.23536,0.29507,2020
COL,COVID,a,mort,2020-02-01,0.26707,0.23541,0.29515,2020
COL,COVID,a,mort,2020-03-01,0.26714,0.23546,0.29524,2020
COL,COVID,a,mort,2020-04-01,0.27075,0.23947,0.29931,2020
COL,COVID,a,mort,2020-05-01,0.28504,0.25166,0.31812,2020
COL,COVID,a,mort,2020-06-01,0.2923,0.25815,0.32649,2020
COL,COVID,a,mort,2020-07-01,0.30402,0.2668,0.33922,2020
COL,COVID,a,mort,2020-08-01,0.31458,0.27403,0.3508,2020
COL,COVID,a,mort,2020-09-01,0.32539,0.28085,0.3634,2020
COL,COVID,a,mort,2020-10-01,0.32768,0.28252,0.36645,2020
COL,COVID,a,mort,2020-11-01,0.33527,0.28862,0.37662,2020
COL,COVID,a,mort,2020-12-01,0.34551,0.29688,0.39135,2020
COL,COVID,pos,mort,2020-01-01,0.084007,0.060066,0.1167,2020
COL,COVID,pos,mort,2020-02-01,0.084048,0.060101,0.11666,2020
COL,COVID,pos,mort,2020-03-01,0.084087,0.060137,0.11662,2020
COL,COVID,pos,mort,2020-04-01,0.085035,0.061196,0.11776,2020
COL,COVID,pos,mort,2020-05-01,0.089385,0.064011,0.12362,2020
COL,COVID,pos,mort,2020-06-01,0.090783,0.065274,0.12609,2020
COL,COVID,pos,mort,2020-07-01,0.093075,0.067319,0.1292,2020
COL,COVID,pos,mort,2020-08-01,0.095323,0.069255,0.13148,2020
COL,COVID,pos,mort,2020-09-01,0.098291,0.071571,0.13593,2020
COL,COVID,pos,mort,2020-10-01,0.099242,0.07229,0.13834,2020
COL,COVID,pos,mort,2020-11-01,0.10232,0.074345,0.14227,2020
COL,COVID,pos,mort,2020-12-01,0.10733,0.077044,0.14742,2020
COL,Baseline,a,inc,2021-01-01,2.9175,2.2741,3.7648,2021
COL,Baseline,a,inc,2021-02-01,2.9183,2.2738,3.7655,2021
COL,Baseline,a,inc,2021-03-01,2.9191,2.2735,3.7662,2021
COL,Baseline,a,inc,2021-04-01,2.9194,2.2733,3.767,2021
COL,Baseline,a,inc,2021-05-01,2.9189,2.2736,3.7683,2021
COL,Baseline,a,inc,2021-06-01,2.9184,2.2744,3.7698,2021
COL,Baseline,a,inc,2021-07-01,2.9179,2.2751,3.7713,2021
COL,Baseline,a,inc,2021-08-01,2.9181,2.2758,3.7728,2021
COL,Baseline,a,inc,2021-09-01,2.9191,2.2765,3.7743,2021
COL,Baseline,a,inc,2021-10-01,2.9201,2.2772,3.7758,2021
COL,Baseline,a,inc,2021-11-01,2.9211,2.2779,3.7773,2021
COL,Baseline,a,inc,2021-12-01,2.922,2.2787,3.7788,2021
COL,Baseline,pos,inc,2021-01-01,0.36842,0.27821,0.47344,2021
COL,Baseline,pos,inc,2021-02-01,0.36841,0.27782,0.47389,2021
COL,Baseline,pos,inc,2021-03-01,0.36828,0.27743,0.47435,2021
COL,Baseline,pos,inc,2021-04-01,0.3683,0.27704,0.47481,2021
COL,Baseline,pos,inc,2021-05-01,0.36858,0.27679,0.47527,2021
COL,Baseline,pos,inc,2021-06-01,0.36858,0.27658,0.47573,2021
COL,Baseline,pos,inc,2021-07-01,0.36855,0.27638,0.47618,2021
COL,Baseline,pos,inc,2021-08-01,0.36862,0.27659,0.47664,2021
COL,Baseline,pos,inc,2021-09-01,0.36878,0.27685,0.4771,2021
COL,Baseline,pos,inc,2021-10-01,0.36893,0.27712,0.47762,2021
COL,Baseline,pos,inc,2021-11-01,0.36909,0.27739,0.47822,2021
COL,Baseline,pos,inc,2021-12-01,0.36888,0.27766,0.47882,2021
COL,COVID,a,inc,2021-01-01,3.0449,2.4236,3.9208,2021
COL,COVID,a,inc,2021-02-01,3.1148,2.4882,3.9986,2021
COL,COVID,a,inc,2021-03-01,3.1834,2.5495,4.0755,2021
COL,COVID,a,inc,2021-04-01,3.2558,2.6009,4.1467,2021
COL,COVID,a,inc,2021-05-01,3.3198,2.6591,4.2172,2021
COL,COVID,a,inc,2021-06-01,3.3844,2.7203,4.2861,2021
COL,COVID,a,inc,2021-07-01,3.4419,2.7858,4.3587,2021
COL,COVID,a,inc,2021-08-01,3.5017,2.8476,4.4397,2021
COL,COVID,a,inc,2021-09-01,3.5559,2.8902,4.5179,2021
COL,COVID,a,inc,2021-10-01,3.6154,2.9253,4.5885,2021
COL,COVID,a,inc,2021-11-01,3.6669,2.9624,4.6559,2021
COL,COVID,a,inc,2021-12-01,3.7263,2.9999,4.7246,2021
COL,COVID,pos,inc,2021-01-01,0.41198,0.31154,0.54272,2021
COL,COVID,pos,inc,2021-02-01,0.42575,0.31876,0.5655,2021
COL,COVID,pos,inc,2021-03-01,0.4393,0.32659,0.58699,2021
COL,COVID,pos,inc,2021-04-01,0.45055,0.33307,0.60409,2021
COL,COVID,pos,inc,2021-05-01,0.46191,0.3398,0.62095,2021
COL,COVID,pos,inc,2021-06-01,0.47307,0.3467,0.63781,2021
COL,COVID,pos,inc,2021-07-01,0.48574,0.35312,0.65608,2021
COL,COVID,pos,inc,2021-08-01,0.49626,0.35889,0.67312,2021
COL,COVID,pos,inc,2021-09-01,0.50513,0.36399,0.68722,2021
COL,COVID,pos,inc,2021-10-01,0.5121,0.36809,0.69768,2021
COL,COVID,pos,inc,2021-11-01,0.51814,0.37197,0.70703,2021
COL,COVID,pos,inc,2021-12-01,0.52569,0.37604,0.71743,2021
COL,Baseline,a,mort,2021-01-01,0.26681,0.23593,0.29604,2021
COL,Baseline,a,mort,2021-02-01,0.26687,0.23598,0.29611,2021
COL,Baseline,a,mort,2021-03-01,0.267,0.23602,0.29617,2021
COL,Baseline,a,mort,2021-04-01,0.26681,0.23607,0.29623,2021
COL,Baseline,a,mort,2021-05-01,0.2669,0.23612,0.29629,2021
COL,Baseline,a,mort,2021-06-01,0.267,0.23616,0.29641,2021
COL,Baseline,a,mort,2021-07-01,0.2671,0.23621,0.29653,2021
COL,Baseline,a,mort,2021-08-01,0.26721,0.23626,0.29664,2021
COL,Baseline,a,mort,2021-09-01,0.26731,0.23631,0.29676,2021
COL,Baseline,a,mort,2021-10-01,0.26741,0.23637,0.29688,2021
COL,Baseline,a,mort,2021-11-01,0.26751,0.23642,0.297,2021
COL,Baseline,a,mort,2021-12-01,0.26761,0.23647,0.29711,2021
COL,Baseline,pos,mort,2021-01-01,0.084138,0.060506,0.11647,2021
COL,Baseline,pos,mort,2021-02-01,0.084185,0.060522,0.11648,2021
COL,Baseline,pos,mort,2021-03-01,0.084232,0.060528,0.11649,2021
COL,Baseline,pos,mort,2021-04-01,0.08428,0.060534,0.1165,2021
COL,Baseline,pos,mort,2021-05-01,0.084329,0.060541,0.11651,2021
COL,Baseline,pos,mort,2021-06-01,0.084418,0.060548,0.11652,2021
COL,Baseline,pos,mort,2021-07-01,0.084583,0.060555,0.11653,2021
COL,Baseline,pos,mort,2021-08-01,0.084748,0.060562,0.11654,2021
COL,Baseline,pos,mort,2021-09-01,0.084788,0.060569,0.11654,2021
COL,Baseline,pos,mort,2021-10-01,0.084828,0.06051,0.11655,2021
COL,Baseline,pos,mort,2021-11-01,0.084868,0.060421,0.11656,2021
COL,Baseline,pos,mort,2021-12-01,0.084908,0.060334,0.11657,2021
COL,COVID,a,mort,2021-01-01,0.36255,0.30997,0.413,2021
COL,COVID,a,mort,2021-02-01,0.38355,0.32682,0.44083,2021
COL,COVID,a,mort,2021-03-01,0.38888,0.33187,0.44803,2021
COL,COVID,a,mort,2021-04-01,0.39637,0.3373,0.45802,2021
COL,COVID,a,mort,2021-05-01,0.40769,0.34575,0.47443,2021
COL,COVID,a,mort,2021-06-01,0.41808,0.35414,0.48867,2021
COL,COVID,a,mort,2021-07-01,0.43306,0.36715,0.50939,2021
COL,COVID,a,mort,2021-08-01,0.43734,0.37117,0.51405,2021
COL,COVID,a,mort,2021-09-01,0.44224,0.37576,0.51977,2021
COL,COVID,a,mort,2021-10-01,0.4386,0.37373,0.51506,2021
COL,COVID,a,mort,2021-11-01,0.44822,0.38185,0.52707,2021
COL,COVID,a,mort,2021-12-01,0.45449,0.38752,0.53501,2021
COL,COVID,pos,mort,2021-01-01,0.11387,0.080776,0.15487,2021
COL,COVID,pos,mort,2021-02-01,0.12079,0.085346,0.16569,2021
COL,COVID,pos,mort,2021-03-01,0.12357,0.086845,0.16985,2021
COL,COVID,pos,mort,2021-04-01,0.12666,0.088473,0.17498,2021
COL,COVID,pos,mort,2021-05-01,0.13134,0.090698,0.18215,2021
COL,COVID,pos,mort,2021-06-01,0.13526,0.092744,0.18864,2021
COL,COVID,pos,mort,2021-07-01,0.14071,0.09522,0.19741,2021
COL,COVID,pos,mort,2021-08-01,0.14276,0.095515,0.20106,2021
COL,COVID,pos,mort,2021-09-01,0.14553,0.096034,0.20493,2021
COL,COVID,pos,mort,2021-10-01,0.14532,0.095146,0.20483,2021
COL,COVID,pos,mort,2021-11-01,0.14913,0.096719,0.21032,2021
COL,COVID,pos,mort,2021-12-01,0.15164,0.09774,0.2142,2021
COL,Baseline,a,inc,2022-01-01,2.923,2.2794,3.7803,2022
COL,Baseline,a,inc,2022-02-01,2.9226,2.2801,3.7818,2022
COL,Baseline,a,inc,2022-03-01,2.922,2.2809,3.7833,2022
